,H4K12ac_H4K8ac,H4K12ac_H3K4ac,H4K12ac_H3K23ac,H4K12ac_H3K14ac,H4K12ac_H2AK5ac,H4K12ac_H3K18ac,H4K12ac_H3K9ac,H4K12ac_H3K56ac,H4K12ac_H3K27ac,H4K12ac_H3K4me3,H4K12ac_H3K4me2,H4K12ac_Htz1,H4K12ac_H3K79me,H4K12ac_H3S10ph,H4K12ac_H3K4me,H4K12ac_H4K20me,H4K12ac_H3K36me,H4K12ac_H3K36me2,H4K12ac_H4K16ac,H4K12ac_H3K79me3,H4K12ac_H3K36me3,H4K12ac_H4R3me2s,H4K12ac_H4R3me,H4K12ac_H2AS129ph,H4K8ac_H3K4ac,H4K8ac_H3K23ac,H4K8ac_H3K14ac,H4K8ac_H2AK5ac,H4K8ac_H3K18ac,H4K8ac_H3K9ac,H4K8ac_H3K56ac,H4K8ac_H3K27ac,H4K8ac_H3K4me3,H4K8ac_H3K4me2,H4K8ac_Htz1,H4K8ac_H3K79me,H4K8ac_H3S10ph,H4K8ac_H3K4me,H4K8ac_H4K20me,H4K8ac_H3K36me,H4K8ac_H3K36me2,H4K8ac_H4K16ac,H4K8ac_H3K79me3,H4K8ac_H3K36me3,H4K8ac_H4R3me2s,H4K8ac_H4R3me,H4K8ac_H2AS129ph,H3K4ac_H3K23ac,H3K4ac_H3K14ac,H3K4ac_H2AK5ac,H3K4ac_H3K18ac,H3K4ac_H3K9ac,H3K4ac_H3K56ac,H3K4ac_H3K27ac,H3K4ac_H3K4me3,H3K4ac_H3K4me2,H3K4ac_Htz1,H3K4ac_H3K79me,H3K4ac_H3S10ph,H3K4ac_H3K4me,H3K4ac_H4K20me,H3K4ac_H3K36me,H3K4ac_H3K36me2,H3K4ac_H4K16ac,H3K4ac_H3K79me3,H3K4ac_H3K36me3,H3K4ac_H4R3me2s,H3K4ac_H4R3me,H3K4ac_H2AS129ph,H3K23ac_H3K14ac,H3K23ac_H2AK5ac,H3K23ac_H3K18ac,H3K23ac_H3K9ac,H3K23ac_H3K56ac,H3K23ac_H3K27ac,H3K23ac_H3K4me3,H3K23ac_H3K4me2,H3K23ac_Htz1,H3K23ac_H3K79me,H3K23ac_H3S10ph,H3K23ac_H3K4me,H3K23ac_H4K20me,H3K23ac_H3K36me,H3K23ac_H3K36me2,H3K23ac_H4K16ac,H3K23ac_H3K79me3,H3K23ac_H3K36me3,H3K23ac_H4R3me2s,H3K23ac_H4R3me,H3K23ac_H2AS129ph,H3K14ac_H2AK5ac,H3K14ac_H3K18ac,H3K14ac_H3K9ac,H3K14ac_H3K56ac,H3K14ac_H3K27ac,H3K14ac_H3K4me3,H3K14ac_H3K4me2,H3K14ac_Htz1,H3K14ac_H3K79me,H3K14ac_H3S10ph,H3K14ac_H3K4me,H3K14ac_H4K20me,H3K14ac_H3K36me,H3K14ac_H3K36me2,H3K14ac_H4K16ac,H3K14ac_H3K79me3,H3K14ac_H3K36me3,H3K14ac_H4R3me2s,H3K14ac_H4R3me,H3K14ac_H2AS129ph,H2AK5ac_H3K18ac,H2AK5ac_H3K9ac,H2AK5ac_H3K56ac,H2AK5ac_H3K27ac,H2AK5ac_H3K4me3,H2AK5ac_H3K4me2,H2AK5ac_Htz1,H2AK5ac_H3K79me,H2AK5ac_H3S10ph,H2AK5ac_H3K4me,H2AK5ac_H4K20me,H2AK5ac_H3K36me,H2AK5ac_H3K36me2,H2AK5ac_H4K16ac,H2AK5ac_H3K79me3,H2AK5ac_H3K36me3,H2AK5ac_H4R3me2s,H2AK5ac_H4R3me,H2AK5ac_H2AS129ph,H3K18ac_H3K9ac,H3K18ac_H3K56ac,H3K18ac_H3K27ac,H3K18ac_H3K4me3,H3K18ac_H3K4me2,H3K18ac_Htz1,H3K18ac_H3K79me,H3K18ac_H3S10ph,H3K18ac_H3K4me,H3K18ac_H4K20me,H3K18ac_H3K36me,H3K18ac_H3K36me2,H3K18ac_H4K16ac,H3K18ac_H3K79me3,H3K18ac_H3K36me3,H3K18ac_H4R3me2s,H3K18ac_H4R3me,H3K18ac_H2AS129ph,H3K9ac_H3K56ac,H3K9ac_H3K27ac,H3K9ac_H3K4me3,H3K9ac_H3K4me2,H3K9ac_Htz1,H3K9ac_H3K79me,H3K9ac_H3S10ph,H3K9ac_H3K4me,H3K9ac_H4K20me,H3K9ac_H3K36me,H3K9ac_H3K36me2,H3K9ac_H4K16ac,H3K9ac_H3K79me3,H3K9ac_H3K36me3,H3K9ac_H4R3me2s,H3K9ac_H4R3me,H3K9ac_H2AS129ph,H3K56ac_H3K27ac,H3K56ac_H3K4me3,H3K56ac_H3K4me2,H3K56ac_Htz1,H3K56ac_H3K79me,H3K56ac_H3S10ph,H3K56ac_H3K4me,H3K56ac_H4K20me,H3K56ac_H3K36me,H3K56ac_H3K36me2,H3K56ac_H4K16ac,H3K56ac_H3K79me3,H3K56ac_H3K36me3,H3K56ac_H4R3me2s,H3K56ac_H4R3me,H3K56ac_H2AS129ph,H3K27ac_H3K4me3,H3K27ac_H3K4me2,H3K27ac_Htz1,H3K27ac_H3K79me,H3K27ac_H3S10ph,H3K27ac_H3K4me,H3K27ac_H4K20me,H3K27ac_H3K36me,H3K27ac_H3K36me2,H3K27ac_H4K16ac,H3K27ac_H3K79me3,H3K27ac_H3K36me3,H3K27ac_H4R3me2s,H3K27ac_H4R3me,H3K27ac_H2AS129ph,H3K4me3_H3K4me2,H3K4me3_Htz1,H3K4me3_H3K79me,H3K4me3_H3S10ph,H3K4me3_H3K4me,H3K4me3_H4K20me,H3K4me3_H3K36me,H3K4me3_H3K36me2,H3K4me3_H4K16ac,H3K4me3_H3K79me3,H3K4me3_H3K36me3,H3K4me3_H4R3me2s,H3K4me3_H4R3me,H3K4me3_H2AS129ph,H3K4me2_Htz1,H3K4me2_H3K79me,H3K4me2_H3S10ph,H3K4me2_H3K4me,H3K4me2_H4K20me,H3K4me2_H3K36me,H3K4me2_H3K36me2,H3K4me2_H4K16ac,H3K4me2_H3K79me3,H3K4me2_H3K36me3,H3K4me2_H4R3me2s,H3K4me2_H4R3me,H3K4me2_H2AS129ph,Htz1_H3K79me,Htz1_H3S10ph,Htz1_H3K4me,Htz1_H4K20me,Htz1_H3K36me,Htz1_H3K36me2,Htz1_H4K16ac,Htz1_H3K79me3,Htz1_H3K36me3,Htz1_H4R3me2s,Htz1_H4R3me,Htz1_H2AS129ph,H3K79me_H3S10ph,H3K79me_H3K4me,H3K79me_H4K20me,H3K79me_H3K36me,H3K79me_H3K36me2,H3K79me_H4K16ac,H3K79me_H3K79me3,H3K79me_H3K36me3,H3K79me_H4R3me2s,H3K79me_H4R3me,H3K79me_H2AS129ph,H3S10ph_H3K4me,H3S10ph_H4K20me,H3S10ph_H3K36me,H3S10ph_H3K36me2,H3S10ph_H4K16ac,H3S10ph_H3K79me3,H3S10ph_H3K36me3,H3S10ph_H4R3me2s,H3S10ph_H4R3me,H3S10ph_H2AS129ph,H3K4me_H4K20me,H3K4me_H3K36me,H3K4me_H3K36me2,H3K4me_H4K16ac,H3K4me_H3K79me3,H3K4me_H3K36me3,H3K4me_H4R3me2s,H3K4me_H4R3me,H3K4me_H2AS129ph,H4K20me_H3K36me,H4K20me_H3K36me2,H4K20me_H4K16ac,H4K20me_H3K79me3,H4K20me_H3K36me3,H4K20me_H4R3me2s,H4K20me_H4R3me,H4K20me_H2AS129ph,H3K36me_H3K36me2,H3K36me_H4K16ac,H3K36me_H3K79me3,H3K36me_H3K36me3,H3K36me_H4R3me2s,H3K36me_H4R3me,H3K36me_H2AS129ph,H3K36me2_H4K16ac,H3K36me2_H3K79me3,H3K36me2_H3K36me3,H3K36me2_H4R3me2s,H3K36me2_H4R3me,H3K36me2_H2AS129ph,H4K16ac_H3K79me3,H4K16ac_H3K36me3,H4K16ac_H4R3me2s,H4K16ac_H4R3me,H4K16ac_H2AS129ph,H3K79me3_H3K36me3,H3K79me3_H4R3me2s,H3K79me3_H4R3me,H3K79me3_H2AS129ph,H3K36me3_H4R3me2s,H3K36me3_H4R3me,H3K36me3_H2AS129ph,H4R3me2s_H4R3me,H4R3me2s_H2AS129ph,H4R3me_H2AS129ph
H4K5ac,0.6990317240170043,0.2425409146095098,0.2619037272927684,0.2526117275749477,0.43483660914859,0.1812701561811103,0.127532098369226,0.1547306675931281,0.1396321116675665,0.0325427031037559,0.0217661700363684,0.1061889290195328,-0.0064568442146839,-0.0980959640879231,-0.0603204425887842,-0.0421585799392065,-0.0147776626358737,-0.0503156781509588,-0.0768820497685887,0.0674314407214815,0.1108944368741227,0.1828717932617856,0.1437470546227519,-0.1388087353826428,0.2611214831052173,0.2674793904288695,0.2580018628120601,0.4443956443325874,0.1881822246215669,0.133549387523395,0.1623239486014718,0.1431989440831031,0.0177255891893128,0.0249189845238788,0.1023125668748861,-0.013237110672815,-0.1019983304480813,-0.0860364889980278,-0.0668594739506858,-0.0224387577356903,-0.0665675314077951,-0.0816073324898258,0.0845312894817773,0.1155018450037115,0.1815978837670382,0.1514814820995642,-0.1348085753043761,0.2769885099767624,0.2632326787176353,0.2457439747846965,0.187318719079041,0.180622453411777,0.1950923298099329,0.124052057993353,-0.061090700484673,-0.0723937828618819,-0.0103732657557955,-0.09263699377993,-0.1752766473897793,-0.1619548696756005,-0.103898428619102,-0.1187851453758863,-0.1479607041039958,-0.1812187363189199,-0.0579312105430727,-0.0532097875324613,0.0260613914271754,0.014966229722658,-0.2318847503943359,0.2835470439771459,0.2808426744202617,0.2140379248105919,0.1548729270563384,0.1786608697559906,0.130391434919538,-0.011931547856907,-0.0348383573312531,-0.0035198692627425,-0.0973549912186619,-0.1644803063853768,-0.1564895812629902,-0.0960100225589535,-0.1058931240820868,-0.1177615559677089,-0.1519918859067495,-0.0800664356377964,-0.0639987401942079,0.0221914631203858,0.0067700073849703,-0.2238508860978267,0.2528662652439877,0.2309427869588596,0.1157426580730938,0.1615790389708724,0.0978890910085592,-0.0050397862981466,-0.0542062066660076,-0.0107209886547963,-0.1015423385161025,-0.1793922749056076,-0.171011401716953,-0.1116627023791334,-0.1182529730455179,-0.137326424565872,-0.170775746875325,-0.0935950722406193,-0.090789887973429,0.0141899988171072,0.0088901451315397,-0.2405579864950411,0.181305608560029,0.1171685474796166,0.1463744461759368,0.1216285915138595,0.0069473145245346,-0.0137559413851295,0.084211240075696,-0.061199739248309,-0.1336336676718676,-0.1168720610581459,-0.0667017297206644,-0.0830583723724522,-0.0903070535088605,-0.1260653165693082,0.0115951301745838,0.0492752667002385,0.1523130309866047,0.1112939167233388,-0.1911506936615232,0.0955926023183089,0.1259255305159516,0.044729323619487,-0.0677799753959274,-0.0966080381189726,-0.0814501040038706,-0.1788868649721813,-0.2230060007524805,-0.2151542427396897,-0.1372969785804123,-0.1984133680332682,-0.2029222629499152,-0.2236746212135028,-0.1477723904787087,-0.1804718247071655,-0.0310772966647316,-0.0353249010783773,-0.308823188052429,0.1895078045193585,0.0985099527087705,-0.1223050831229173,-0.131645115668455,-0.0653490740818565,-0.120967241515185,-0.1707500527186027,-0.1619451089588786,-0.100768193591632,-0.1438799551018714,-0.1734875794432859,-0.1653369950786256,-0.0881833316236981,-0.1124389530986533,-0.0305930160345422,-0.0422374900051156,-0.2302166472981106,0.1261061800129628,-0.0567075823080784,-0.0606272403718488,-0.0198254085262785,-0.0762838067389886,-0.1391268091705644,-0.1315166214984735,-0.0846422373426403,-0.0973759691367597,-0.1283324495994957,-0.1450280047849066,-0.0439236836901955,-0.0580093070637595,-0.0006985021580323,-0.0114440509371771,-0.1908826732168567,-0.0916065922108355,-0.0710673152111205,-0.0173241924253808,-0.0558937715696981,-0.1242679826791253,-0.1545559962828626,-0.1142426370628797,-0.0702015084615013,-0.1122992679939383,-0.133089569413606,-0.0881355371858916,-0.0945326947658529,-0.0809311474819765,-0.0625776268184736,-0.1791374309006652,-0.0985591126174583,-0.1777791668621375,-0.275693356764771,-0.2495833205620634,-0.2609627287803455,-0.1914651803318321,-0.2534261959458384,-0.2628563731550581,-0.2577766972692252,-0.272488996028466,-0.3239834434930948,-0.1525913818708826,-0.124476345017495,-0.3356429140704389,-0.1417193061294792,-0.1848125326863972,-0.1816781347311611,-0.2842600673142375,-0.2127912913138274,-0.1771023219613035,-0.1980715281345091,-0.2005581800456468,-0.2255325225483702,-0.2776675503217269,-0.1724051330227531,-0.1219351564431328,-0.284543422878265,-0.0931903736978583,-0.1507408839255397,-0.146687805526442,-0.1006539801227539,-0.1201884051605475,-0.1752464563310116,-0.1588174155327948,-0.0681348509163761,-0.0368719685655527,0.0027315695389482,0.0064922665796878,-0.2271607545598222,-0.1537768202282219,-0.2090616273316445,-0.1673734933866288,-0.1017772185423879,-0.1969367093323928,-0.1640140489153871,-0.0993015540967334,-0.1378084026896875,-0.1235387694433161,-0.0844464936892066,-0.229058873064071,-0.1928702790967129,-0.1512686695868375,-0.156211997701277,-0.196810087906492,-0.1551640527195612,-0.1884346446075113,-0.2285082086020153,-0.1750822060457491,-0.1307148907819382,-0.2047366897665483,-0.0707347363457469,-0.1809346594543335,-0.2221713037015025,-0.1781507130630153,-0.1746918415954752,-0.2113223998007427,-0.1428569072108061,-0.1016442549703153,-0.2683275345785016,-0.1679336336052923,-0.1743878166901513,-0.1523375581259269,-0.1047002958927709,-0.1469725672955988,-0.1133546645827596,-0.0666485667272187,-0.2191917261468958,-0.1008861116483341,-0.1407175101513349,-0.1421435901478673,-0.1538180487876452,-0.1997030211602073,-0.1361490150367927,-0.2243281813765172,-0.1700916244782959,-0.2002013040828814,-0.2349588090439152,-0.2319886764567975,-0.1647884251005233,-0.2637881635508599,-0.1993166413648897,-0.2389546437734679,-0.3043668138484285,-0.1614319618955662,-0.2141426060607045,0.0063505258045886,0.0142818665070922,0.0197314845468152,-0.2490037777239102,0.0276522417400375,0.0269524806560053,-0.3075004686645552,0.1162474953368217,-0.2390030702745456,-0.1869914525800116
H4K12ac,,,,,,,,,,,,,,,,,,,,,,,,,0.2736701076967236,0.2767914594328964,0.2772707094495512,0.4590362260680507,0.2019041974791005,0.1378757764518763,0.1733303647871373,0.1552059611655067,0.0310507759307014,0.0431941744752872,0.1250508704456781,0.0212823346236064,-0.0883724397824572,-0.0733365677232882,-0.0540677156434448,-0.0041486586640608,-0.0482171483859019,-0.0767860485729041,0.0969383182072807,0.1324191533427789,0.190592254357945,0.1537294127810238,-0.1354827407057968,0.2791622250371475,0.2731943844645279,0.2563295465822701,0.1931120999330051,0.1655000009745162,0.1976528507814077,0.1362432427259534,-0.0383646157830064,-0.0559765385200137,0.0105538657803521,-0.0677954017825932,-0.1590433307132546,-0.1558481120035679,-0.1042305462430555,-0.1129060485180204,-0.136924601544921,-0.1734408838445666,-0.0412135469585184,-0.0325751625007519,0.0348182589249361,0.0227324819315555,-0.2333974760854555,0.2941239278109187,0.2895974079385635,0.2133748070990044,0.1442395955568329,0.1803846430099547,0.1360828244045784,0.0036084227393491,-0.0249482534470324,0.0090360683472408,-0.0799066133580499,-0.146192614575666,-0.1478351789520253,-0.0983396657605588,-0.103903724470765,-0.1126590726816125,-0.1504204978903178,-0.072394465942958,-0.0467021931965661,0.0285775048859342,0.0156155905819517,-0.225292639891018,0.2742385913597545,0.2316963331298698,0.1162583421203873,0.1673783293375041,0.1171437797040546,0.0089027237359005,-0.0333471933479643,0.0171116093937033,-0.0799358953994797,-0.1586646955469959,-0.1602131874967938,-0.1092975631328592,-0.1125493699371968,-0.1161114040067268,-0.1639096664636294,-0.0739905043777326,-0.0642309806324537,0.0268494120928064,0.0219381604404365,-0.2391745384641233,0.1875525287812323,0.1181620918531347,0.1582774282903578,0.1434721491062696,0.0206404547554743,0.0001065069072545,0.1021851498846651,-0.0436539581806041,-0.1165929102542477,-0.1039056670264173,-0.0739362926449516,-0.0805080980307959,-0.0797648472516598,-0.1266090445895002,0.0218706168043318,0.0633958876642193,0.1490526256229358,0.1078173619854911,-0.1868458240930923,0.0933902315712522,0.1315736437007348,0.0581412764277757,-0.0548581789340243,-0.0768700605552137,-0.0605746634284649,-0.1607003346808362,-0.2029285639535381,-0.2019487529961168,-0.1340866895719266,-0.1924480572377653,-0.1867362415318183,-0.2181458056702379,-0.1355528125325698,-0.163922083981264,-0.018798186863,-0.0238734858029872,-0.3100014500130541,0.1850440728709834,0.1030726705409197,-0.1073597217997797,-0.117453925521147,-0.0493166349087399,-0.1021078233459515,-0.154011483824993,-0.1534788330180418,-0.0961849332373514,-0.1396354329135025,-0.1666636892193089,-0.1603707878262401,-0.0787918287204636,-0.0978773854032617,-0.0184850146208468,-0.0246212997951165,-0.2296618123084481,0.1310062584342741,-0.0412628732733768,-0.047548347976285,-0.001067549515044,-0.055077997509926,-0.1253742996256974,-0.1246095913737921,-0.082454462462282,-0.0919081661439573,-0.1233843163308279,-0.1420488271414566,-0.0353858731495364,-0.0430064865285828,0.0110876959652692,0.0023679323167318,-0.1926606586492791,-0.0759345945189515,-0.0529382132951017,0.000539742516139,-0.0326471359036162,-0.1128679639692116,-0.1488491185984575,-0.1116874000849321,-0.0681908320289341,-0.1076874338271718,-0.1363758369011769,-0.0810934280080726,-0.0818134031721218,-0.0786340801196843,-0.0505778433349775,-0.1686764382473331,-0.0761914773412968,-0.1482263820863565,-0.2601383330227662,-0.2237977379198845,-0.2351892571131841,-0.1777686600263486,-0.2424516868658717,-0.237624544124154,-0.2454873033558016,-0.2488485968501503,-0.2891720233100727,-0.1324689919546386,-0.105016001998301,-0.3269566801362167,-0.117101603275195,-0.1651165828893841,-0.1643233557154246,-0.2696729829889825,-0.2007396767243729,-0.1645560445327589,-0.1827106036900261,-0.1864380076871548,-0.2112307892132712,-0.2587303953403026,-0.1568941776718233,-0.1059360156674085,-0.2740511234352176,-0.0617433638979143,-0.1293855226182909,-0.1249949140695037,-0.0907683845677915,-0.1061814138209449,-0.1581992958638203,-0.1500200398008075,-0.0422801784899427,-0.0042020920186143,0.016129175560188,0.0204995508197001,-0.1997723227924304,-0.1305795903779714,-0.1937325866615964,-0.1577901693180248,-0.0834763231684672,-0.1714425825223848,-0.1526374366160539,-0.0652625810796116,-0.0965384553517552,-0.1030699648032662,-0.0713488691817954,-0.2103130437823051,-0.1771734375237237,-0.1404783753978762,-0.1444388149166471,-0.1784479639413163,-0.1440826754742712,-0.1735706381821593,-0.2038456603427292,-0.1574361982433565,-0.1141981472097874,-0.1918773817873251,-0.0701237187601471,-0.1813394601558524,-0.218423084827652,-0.1809265999040619,-0.1655853614609768,-0.1977881079467334,-0.1275607105799068,-0.0826515211233172,-0.256347038792887,-0.1700005332142549,-0.1755841155124091,-0.1532813454703543,-0.1101710695282296,-0.144508532532118,-0.1177483618755257,-0.0615762190858131,-0.2112129125245019,-0.1028971559527782,-0.1408259740495854,-0.1368682323296504,-0.1394050375947912,-0.1958993503664441,-0.1210712808095202,-0.2122334908398766,-0.1747848464411792,-0.1962608379666868,-0.2352161429804162,-0.2267772539184829,-0.1496512809508079,-0.2461190376907325,-0.2062864943515485,-0.2414739809741135,-0.3090779966978765,-0.1556899434616401,-0.2106037508096729,0.0180561733863076,0.0320940221565173,0.0376671754723574,-0.2308194522312519,0.041561768656722,0.0473836637535551,-0.2809141523223832,0.1170877124013483,-0.2238824210997609,-0.1734566465294538
H4K8ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3009229398547521,0.2837884331444371,0.2815357318185114,0.2052354957350299,0.1946119445908571,0.2319269686716882,0.1444884827195753,-0.0783067605555078,-0.0475256803559318,0.0012308237885942,-0.0581874109303566,-0.1716698402105816,-0.1917308840117275,-0.1331141402234283,-0.1283125473678463,-0.1392602564132889,-0.1774778745880763,-0.0364596083083572,-0.0403449401565794,0.0180007772602976,0.0126599782980338,-0.2420956099267588,0.2953788749696517,0.2889102309713127,0.2190914840453235,0.1590626560014865,0.2015560757293197,0.142316479135097,-0.0336321895488236,-0.0141169434573384,-0.0046404591341371,-0.0785045879464121,-0.1639789913427236,-0.18804553500844,-0.1321249130101716,-0.1207760756622242,-0.1219707981639484,-0.1496917470317385,-0.085941486736548,-0.0786367076419392,0.003611177718886,-7.03086986035828e-05,-0.2351179254557003,0.2753994805632587,0.2508528122720399,0.1175630750182481,0.1780265957096229,0.1151183009679108,-0.0339726733524621,-0.0274652479550514,0.0032938657358343,-0.0783261687672958,-0.176761127059418,-0.2072716808074322,-0.1401653826104212,-0.1217653877769535,-0.120998534493907,-0.1718244347860817,-0.0850251682789924,-0.0932301385043405,0.0061460528134738,0.0089161985679773,-0.2504642918718307,0.18931689173173,0.1278090740707913,0.1764792283669134,0.1390172161993259,-0.0212908997269121,0.0041490372597206,0.0934385028498514,-0.0444773562442648,-0.1271325594136438,-0.1632799018351676,-0.1181525000179295,-0.1071816881577429,-0.1071211124774222,-0.1423771876118031,0.0268863004309594,0.0491476083827553,0.1385694383398679,0.1047622682071249,-0.1967561394766743,0.0950269834307118,0.1448169218745061,0.0582228520323369,-0.0909135038541784,-0.0672908138991719,-0.0736435358582703,-0.1615902820791603,-0.2226380197395681,-0.2437271154416826,-0.1651260231274509,-0.2155433079587929,-0.1947792853869003,-0.2318256261299698,-0.1451390496210383,-0.1919950481197467,-0.0380068127215373,-0.0397902753615433,-0.3194722529368743,0.2079775478007146,0.1049951232334294,-0.1375032550514401,-0.1213049030469068,-0.0717702648333826,-0.1018340752935387,-0.1714108280982973,-0.1869714678966403,-0.1268667398231056,-0.1587023165614347,-0.1809205673334943,-0.1656259504252091,-0.0807451650761752,-0.1103566586793665,-0.0436630819009415,-0.0493208688794304,-0.2411293543057588,0.1406989976593742,-0.0667317429347491,-0.041816295760432,-0.0124796882559135,-0.0459120087867859,-0.1364172278913233,-0.1529062028640968,-0.1070792039841723,-0.1056676577205095,-0.1288104357788757,-0.1463775459077911,-0.0338640089267361,-0.05341750418747,-0.0107818094324159,-0.0153560944374486,-0.2026362340238545,-0.0945285469829819,-0.0515344585082218,-0.0155089043083798,-0.0322020185616533,-0.1238719780752912,-0.1707367033057298,-0.1295731011454215,-0.0786499004398582,-0.1170694605392519,-0.1312799242102169,-0.1001727213029983,-0.111320658361377,-0.1108405938025356,-0.0744815499228543,-0.1910883543737345,-0.0660374463020598,-0.1793512680860587,-0.2771145203065739,-0.2467234533798201,-0.2816367027208564,-0.2150610558019021,-0.2701376658804157,-0.2630769476771899,-0.2667615561874736,-0.2753340486321942,-0.3440573966022278,-0.1699205233827694,-0.1317150989478861,-0.3369377818705157,-0.1347083907279067,-0.1745134302627846,-0.181690878173562,-0.2859128668122608,-0.2139413404597885,-0.1735791972074825,-0.1873133666794864,-0.1940667001168883,-0.2332657131870004,-0.2935042134680721,-0.1818097481089129,-0.1273530746727278,-0.2759424228557741,-0.0627076723668533,-0.1463689668962846,-0.1583457402328196,-0.1143340010824367,-0.1310300983068124,-0.1937727773096984,-0.1729120037983431,-0.0580205337503869,-0.0288016683861478,0.0017039885206244,0.0072922428153727,-0.2302738163210804,-0.1450293237569972,-0.2119253341837321,-0.1691778046556624,-0.08222528232608,-0.177676397339308,-0.1598414396157697,-0.0558184418752834,-0.0924747558540044,-0.1144420535380916,-0.0787746905808948,-0.2333557411977143,-0.1963026236020297,-0.1550710289948274,-0.1570081596614194,-0.1942063564946377,-0.1566216329222136,-0.1887172912387775,-0.2236164505863147,-0.1775853487790488,-0.1278440592419318,-0.2053898418598052,-0.1047052774602974,-0.1967964174010852,-0.2458187740613056,-0.2055221669898586,-0.1966380860128449,-0.257957944675768,-0.195816443560199,-0.1192882013640286,-0.2729074759902712,-0.1863262673891412,-0.2075636188209824,-0.1777557412701291,-0.1353610226520274,-0.1870810553032207,-0.1882971049159731,-0.0964240143165859,-0.2289658110013981,-0.1041535433498221,-0.1416023354292939,-0.1558332844291143,-0.1597227553378584,-0.2427893309598872,-0.1512755504823761,-0.2304097856182387,-0.1797776394861543,-0.2250840093887625,-0.2811151968820677,-0.294033979790731,-0.1908716636405536,-0.2616295492445939,-0.2483934278269348,-0.2743689574652102,-0.41531987092959,-0.2055107600231416,-0.2197187263346567,0.0434988469523354,0.0412232364767906,0.0425422599152263,-0.2530476416050717,0.0281035477075288,0.0391552350050652,-0.3124770036163227,0.1138602364797964,-0.2512836280374362,-0.1946977053856624
