,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
0,0.013733500580834692,-0.014889520045790226,0.008667983401754913,-0.010764354552556307,0.09873583141190723,0.030270153913084134,0.02116752074441835,-0.004797547642921684,-0.05814522257754606,-0.018976616780162308,0.008576767525257668,-0.01113658031118909,-0.011149315694295685,0.010376218015910406,-0.4119089969136972,-0.0004117789816072385,-0.07532092265880111,0.11622855077384972,0.33086987627179676,0.01040272088709462,0.66562744909661,-0.3337919993103768,-0.36210596839069337,-0.0016726092709953863,0.003805438650191213,0.006512527758884887
1,-0.007797138240912414,0.023031998934509367,-0.08184532969949698,0.06342843209458965,-0.1858252198696315,-0.02480005411762862,0.0586236566132487,-0.034860873331413196,0.024316064975459184,0.1707100966445565,-0.002653375755863237,-0.02772757033483539,-0.0038645230813677597,-0.2537315107913129,0.35198858711006775,0.05135125792596312,0.1310482810963161,0.2009051094823783,-0.5952786338499869,0.014218960816143057,0.3719974757248347,0.11448222017674639,-0.40244304145509907,0.028330763208152317,-0.020330977221621263,-0.026309927393539524
2,-0.06603842916488285,0.01105623831298933,-0.012592543846558526,0.20247140188744556,-0.02361720710548301,-0.1037208352731026,-0.07025459075373582,0.035949882046934015,-0.022673403269304546,-0.05175477703167575,-0.0015462431834326817,-0.018409230178367243,0.002175052538661663,0.014054226199973999,-0.2082914273039225,0.09593793255192966,-0.2604320177669875,-0.1503935445228669,-0.4249560536747052,0.00628379080063696,0.40602916006351725,-0.08858379186854513,0.660373690829466,-0.002264041260203521,-0.012150140723383156,-0.021699135913974012
3,-0.08309510316340007,-0.00867721098307817,0.07996169520007294,0.13795421593595902,-0.02407442158647686,-0.025167289417319865,-0.18550015449098176,0.09352350391472414,0.014658410735659204,-0.3985321013053267,0.009530545559819154,0.018793551483266245,0.021134759582238812,0.4846928900083186,-0.3428545786234016,-0.014935761319085313,-0.10531709927831918,0.3499714409290419,-0.2709446846858298,0.04663577298409477,-0.10981365147169478,0.3565423999350335,-0.2473984118844011,0.005534591564737158,-0.02799475444963797,-0.015242971934394415
4,0.05474061231740562,-0.021745628228810248,-0.133813044727066,0.18731731070112062,0.06946443336383558,0.03669164944065333,-0.004586015468137561,-0.00012732657074840913,-0.03679173374811811,-0.15802806985143708,-0.011048916297275202,-0.01000241279819073,0.022722423110494928,0.07270441305596857,-0.21406044549615236,-0.017696662834178003,0.6446400744185612,-0.6126896850739874,-0.0810172998338112,-0.04234937394663932,0.10773974218904446,0.1868003298988395,-0.10552691386537451,0.03641422696346468,-0.024106981985365986,-0.0025107007748656675
5,-0.015065373783944224,0.047074334755038375,-0.07554657276791893,0.44724310822886604,-0.5906162647989921,0.23890148080462967,-0.11921653324991557,0.1563034782229546,-0.0455767620918822,0.13145828790768999,-0.005267817958782229,-0.15100291239074579,0.06897735711624765,-0.11682354387301562,-0.010426447613507202,-0.11333858765450465,-0.24460722427825987,-0.1363669056409016,0.3020231488296815,0.004437303762425573,0.047595680862430954,0.28739077701037036,-0.04969931532696787,-0.12396313767578078,0.03577275748556232,-0.009418976462369636
6,-0.13492215155091675,-0.004629282475131137,0.34444198854657304,-0.26994956736055825,0.07452175845474983,-0.2148769156098899,0.3510500315741112,-0.1588324657966553,-0.1264221592032494,0.1257397305459573,-0.013458435703351654,0.018804025104910114,0.02653422996019385,-0.2704530883556883,-0.25626290723223155,-0.07740546893293077,-0.17059788512525925,-0.1258330081785628,0.04485544288282328,0.02356036264439439,0.09152881219049594,0.5944533999674662,-0.011352467095409722,0.048964549484780975,0.004009115897720785,-0.02082195755148697
7,-0.055025453631602064,-0.004335792444816491,0.6261795239755049,0.003051038184400612,-0.22389181486734921,-0.13187308082785687,-0.20370146243322823,0.24211815652138158,-0.3899275573132208,0.20252990193902226,-0.01858409703861601,-0.0908496592428039,0.006710796701056378,0.13418903251515218,0.045659684085299385,-0.11266575482909436,0.26122248302155276,0.02438383099227074,-0.02436315022520619,0.08032031794120811,-0.0091353497855213,-0.20829391249762907,0.03808820009965628,0.27353219811631585,-0.07838292620451223,-0.030948559636656832
8,-0.07338686321558428,0.00878379300334342,0.11274008316840564,-0.11623039268313218,-0.050784636386090196,0.06685649594064606,0.08096204406444545,0.012910335916407348,-0.2037840066249565,0.08105068876230069,-0.027763228381595263,0.01927654267049494,-0.012409598828076114,0.09542225650203982,-0.061127368145755395,-0.05676799483390919,0.12312957195732604,-0.006258658378213354,-0.13917398177476917,0.22127223291261358,-0.02378951500956238,-0.09209739668379398,0.003971933755123209,-0.7623824935324006,0.39836470588622724,0.23785055475371633
9,-0.06182371439359553,-0.027101635864767985,0.2983343396129367,0.08971604990252059,-0.3325276784744736,-0.09781280926211953,0.23402948328930584,-0.2687523290798325,0.5156983928226573,-0.3490216346203764,0.022143780399966104,-0.12596404621110666,0.00931031993580833,-0.1210589443539637,-0.02521180575714441,-0.05813917246150609,0.12761796721318455,0.013546314222875633,0.028639066390623046,0.3002576931850744,-0.024973234094966407,-0.19731626638211264,0.037898321753102295,0.009787457907233735,-0.1441493122061014,0.24302715103106606
10,-0.002010757043660428,-0.16226170970859022,0.04995442614538129,0.18589777106910732,0.07785527218546187,-0.046936589714176996,-0.047383118978842606,-0.06429285764864896,0.13077141233402254,-0.005383283207857402,0.029338458757502375,0.13324421390328867,-0.047992230883746816,-0.1153386616159709,-0.023933727298845804,-0.07971448315408422,0.029306720956648765,0.014014824074896426,0.018430975035920324,0.41600155711425496,-0.04799922719805805,-0.041073000204075644,-0.011765050536260476,0.08617060873392672,0.47017433435226774,-0.6757374871326184
11,0.03741776896171021,-0.07260486162389282,0.17191984790098175,0.11191656477442266,-0.05168764713379717,-0.20397959831527193,0.034848740782547835,-0.033379659533758946,0.19367572670395672,-0.09304499458821613,0.001161096501602661,-0.06088566232808452,0.1622263099650834,-0.006930455718365748,0.051102291653563815,-0.14059735957400812,0.1556976187521812,0.17511332979230348,0.06796101835997957,-0.7189553062672108,0.07864594548275336,0.01224525791982558,0.0922176277042691,-0.03384980081026473,0.46170837012441307,-0.020897830803172836
