,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K27ac,0.2736701398735555,0.2665131361541846,0.28449465224314174,0.676457250654682,0.6933609400984642,0.5182401567079928,0.41668535728181055,0.5594502599730671,0.6513287644942016,0.6951156469638411,3.866348652554786,0.22939255825125393,0.18133074952085337,0.16147478131305348,0.1636138074862803,0.04162822848673198,0.07408377253611853,0.0929743028286909,0.13571781453558796,0.15954978731290304,0.15832377582532686,0.1527103808260346,0.16972166112610232,0.1761175415041194,0.07680630172100589,0.05333532178712197
H3K4me3,0.2557619311601762,0.24334766029365795,0.25720916959673445,0.5345013096715441,0.657689093902782,1.0153964815459702,0.5161573812750149,0.9255693256403124,0.36546165024319244,0.3726702725225639,0.22939255825125393,5.216173024417735,0.8625652970623037,0.11987802999029995,0.07898595869867364,0.05680846646324511,0.5076045044709581,0.27900787370286473,0.09604127394525719,0.29036382316469833,0.054345795362676697,0.1459712525354373,0.18613914394475017,0.21830444289946627,0.119836187597393,0.25026845829795263
H3K4me2,0.1975236258933286,0.1868282538028989,0.23441457856048764,0.2898824934031481,0.3907277308418138,0.5345006128599401,0.3111355772515445,0.5190192594462442,0.16840092090459358,0.2217855488226288,0.18133074952085337,0.8625652970623037,4.749571968914331,0.09113001294238288,0.07106189835378807,0.0858077471649672,0.34795172017236276,0.15475950185762422,0.09281445692443668,0.4182145272742943,0.10801198608171347,0.08416866616328456,0.11391980571699634,0.10456954212025416,0.07224659631376973,0.11997503470387016
Htz1,0.2440266957496977,0.24485743781458424,0.254232908908957,0.23993732798134637,0.2135065066964188,0.23929942773290946,0.32576894964063285,0.22083347593412483,0.16935407146896253,0.1938556199912549,0.16147478131305348,0.11987802999029995,0.09113001294238288,4.09648446764346,0.15437207428730737,0.02177084510668692,0.09479365196634504,0.1021116424354851,0.15729912052125794,0.15345662777559888,0.045928171220754876,0.2721724009831945,0.42074229843341726,0.27884843479300514,0.19882804987514024,0.0448533233967936
H3K79me,0.11759307184614443,0.13216537848183663,0.17945988975894167,0.17634526481462842,0.12156157932570011,0.142162199084229,0.11302712560654982,0.11209610738951348,0.13492942507505035,0.16950385763468567,0.1636138074862803,0.07898595869867364,0.07106189835378807,0.15437207428730737,4.0934592890424755,0.02841570990433606,0.07369406362915676,0.05740748380089933,0.2507194634533878,0.08671585701037365,0.06388872583467098,0.35572566474968603,0.3048577138290156,0.09030772502041451,0.07059215075225733,0.09963667376393204
H3S10ph,0.023202998174458145,0.019571240202690632,0.023661676424289624,0.050028665511437254,0.054152111716815554,0.06270683452060055,0.03155033112956751,0.06388442361548918,0.03290450886318652,0.05025578210350101,0.04162822848673198,0.05680846646324511,0.0858077471649672,0.02177084510668692,0.02841570990433606,3.695160539265516,0.03404058113331487,0.025392146007060745,0.023693479225509684,0.039199279384677155,0.045524501483352964,0.024486328263606083,0.03427576445409386,0.027380396875637203,0.01526948443916698,0.02994146345920612
H3K4me,0.11113079075524546,0.08793154792612334,0.080330855608576,0.16226290901701113,0.19156214669854776,0.2640064629116292,0.17138249689223706,0.30426611600078957,0.16292487022736069,0.1352587020289988,0.07408377253611853,0.5076045044709581,0.34795172017236276,0.09479365196634504,0.07369406362915676,0.03404058113331487,4.547701092030878,0.7631936403929274,0.15399920172227866,0.27099510059469445,0.21353149068581168,0.2464846471766311,0.31622607923663537,0.3084279663721503,0.17965173329660544,0.14055973579876202
H4K20me,0.09437904825500709,0.06804167922811288,0.05764525450021196,0.1715147254710594,0.1894855551723058,0.21565220276838204,0.19417603478428624,0.291029414146859,0.18023068455854663,0.15221242786662614,0.0929743028286909,0.27900787370286473,0.15475950185762422,0.1021116424354851,0.05740748380089933,0.025392146007060745,0.7631936403929274,3.9665935669634615,0.3040674330919204,0.33964605125089165,0.3215304560057035,0.2515466031786815,0.2709350478731629,0.4629297606947347,0.235501425651786,0.08298421765349495
H3K36me,0.13489421555886416,0.12079349943754991,0.13700597043686003,0.14997878023577016,0.13671498563671314,0.1339322368780227,0.1344864669038799,0.14420942440547968,0.1309653301500351,0.14371820982651862,0.13571781453558796,0.09604127394525719,0.09281445692443668,0.15729912052125794,0.2507194634533878,0.023693479225509684,0.15399920172227866,0.3040674330919204,3.9834246815177883,0.5049476890134041,0.23708423603698758,0.19567383791609494,0.28367431446267766,0.1628001046673493,0.08621210559982462,0.0968222772155034
H3K36me2,0.1266586574731523,0.10728505224404294,0.12685002959519132,0.21816194753958307,0.25649585199276004,0.3112384329075688,0.21661441817069083,0.27897613749244066,0.1587967368253942,0.18035166038003858,0.15954978731290304,0.29036382316469833,0.4182145272742943,0.15345662777559888,0.08671585701037365,0.039199279384677155,0.27099510059469445,0.33964605125089165,0.5049476890134041,4.436368394108247,0.28499528861278733,0.21707442284931666,0.31530729869826146,0.1716824837529849,0.10006197877790868,0.11385156474436542
