,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
0,0.17417600276347686,0.16611655324216268,0.18286816932537253,0.34302374571182975,0.32192553101739424,0.3388830264579396,0.2461950273304285,0.3519977651633676,0.27790111503527754,0.27415857343818373,0.17192627359982485,0.2289134290710444,0.14461186057425773,0.09559469239687209,0.06367864379960658,0.018763875438422985,0.10513849059283882,0.09477960750388628,0.07015746683875634,0.105891081095382,0.05259487172103387,0.12873751767075925,0.16016400826774796,0.16095988898213387,0.09510492198095734,0.05515850986549545
1,-0.169949692947127,-0.15446407063466963,-0.17318779237009577,0.20019971120135527,0.1874046149823018,0.1869659889818111,-0.03776453442686926,0.20201122383027242,0.17268396000361125,0.15999755659774523,0.07212208755929417,0.08044783497653281,0.013750586458530568,-0.15434155426905494,-0.12368153889451494,-0.005123659687376857,-0.1792771019299983,-0.17777784967446503,-0.14678328608768476,-0.13911911964235132,-0.11787173608138614,-0.4096466893579074,-0.46745294619259703,-0.31359143352529056,-0.2319151231807563,-0.03822348051977779
2,0.22359297857869223,0.22037270584922544,0.24614768356365377,0.15536073346320176,0.0407785333518692,-0.08637064513425699,0.0961437599044407,-0.08118082127560848,0.1634444879374086,0.14448989708671714,0.09578385783300279,-0.5148849263294051,-0.4136156643970878,0.06013587695366491,0.02939812925302205,-0.02750293010653899,-0.3754450585138984,-0.2341765351775565,-0.08342962684716672,-0.2463195761823264,-0.09591972763689707,0.04231650504992501,0.04539871683163725,0.0314526873720288,0.03970937382051191,-0.12050895783417567
3,-0.39833776224789574,-0.38310861168580723,-0.41892246061777294,0.1879401089478599,0.0365135655842143,-0.0509796875849494,-0.18871425382001628,0.031402679060403074,0.2828792869631765,0.23326758111534265,0.07901067262069889,-0.2654771519712096,-0.2574568680011145,-0.007207517579119867,0.06904828670862781,-0.00032151903168812715,0.07204708571657653,0.12884205375780614,0.08387435674584229,0.05427383569496641,0.11069156124878743,0.2258614433698979,0.22944493410639732,0.10188433409904019,0.02174817445392825,0.049101088049307226
4,0.14389157963603105,0.11298906912413176,0.12326144382963754,0.03894279798135678,-0.02043556351431555,-0.13501032377009317,0.005544946771147378,-0.10840836922109916,0.11180276984941126,0.08307125272846151,0.12127906562219931,-0.34001752988083067,-0.04287500970234221,-0.04431449742582094,-0.029443872884608247,0.013194372384392944,0.23878471388049258,0.2880373742045218,0.3165916289398655,0.40224178345546596,0.361269424176556,-0.3044635799847991,-0.3640336313083293,-0.036487632398197065,-0.059090164026882774,-0.04750168914440338
5,-0.032762744681023095,-0.01122046648761018,0.02556597744178275,0.012642600925390565,-0.0039530385837493656,-0.011644982795773114,-0.076229648079826,-0.09679642534879641,0.0005660421066638684,0.03240756127219891,0.09407482988250794,-0.030303620391685146,0.2874519532906861,0.10445645068764274,0.3078133691135937,0.03546608750894069,-0.4306630628228511,-0.29716474882912536,0.2879821519763888,0.42735240273295927,-0.006694034512868308,0.09630120020342463,0.18730072979222695,-0.35786235140738354,-0.20343432794307825,0.17057909202259694
6,0.10157647198130243,0.08143611026349522,0.10974828868003592,0.0234916362072185,-0.09855105327282379,-0.11412923830517228,-0.10843687426635835,-0.06418289175322592,0.12229518253303279,0.07441984594898318,0.01669791456931249,0.0968371068341808,-0.15505647765876082,-0.10009035153229788,0.17441855700161454,0.009590508358916415,0.16710321044424312,0.01659955344167018,-0.03414385618746169,-0.2459070709129942,0.024448431693268175,0.03851147297458885,-0.11766141125890521,-0.09703212404839318,-0.07916752589539551,0.8459728463596675
7,-0.04828881911447805,-0.05143564125214418,-0.10191768335297896,-0.11817135788645403,0.14301650699529528,0.26728639969738066,0.18498004804510768,0.26372729145097984,-0.30054081754994894,-0.22552684916375235,-0.14447428678362365,-0.008400066992073145,-0.48660892524515686,0.13237471643332643,-0.16932705050363742,-0.03381574795864444,-0.2629786719742821,0.024641856269033167,0.19534924854520253,0.2648320208907786,0.010081762048934195,-0.15443658383167996,-0.014353848817825667,0.1443052238163021,0.07240604404216633,0.31695607004413207
8,-0.022144691034639088,-0.0557181844194323,-0.04372860360853612,0.010120814390270955,-0.06727146895209082,-0.11296226855159269,-0.01663778204440479,-0.028969207342554048,0.0841140786428727,0.06275934677714198,0.010349877504585709,-0.07444326326608684,0.4019468664831555,-0.13948822629080285,-0.3453521418182142,0.04647963019295199,-0.4134469611812858,-0.1136812907421571,-0.15134352938665624,0.06101780240619802,0.28499546569605655,0.08805912967711652,-0.20728257331764396,0.4315285957003008,0.2712174014842633,0.23381706353418408
9,-0.03111260745204862,-0.018627959487271584,0.0035620060843031204,-0.0534530366347694,-0.021430504297976535,0.0416496981512882,-0.05295093058911142,0.017631348511056553,-0.05706563748143275,-0.0319996190754429,0.06132420977627384,0.3240420608800274,-0.2184243125721787,-0.13967014057514063,0.5387623544207482,0.010845153488755593,-0.23101128842034604,0.011485848105822054,0.1840410115718674,-0.16037047713123426,0.3130481402379677,0.2444624367795368,-0.40326029082988774,0.15041811313059592,0.0927051852515106,-0.23489358044329522
