,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K27me2,0.032615589441493675,0.010612517345383488,0.014480459863427164,0.0306783068024723,0.012921706965803637,0.04328670176363847,0.012229597094242095,0.030092027708266578,0.016342627064158233,0.04487174917933601,1.8730077239527294,0.027243927971353,0.022024889426903727,0.026635764283531316,0.012773588002438885,0.009122404018213182,0.01686662051927801,0.02553128385990089,0.014334102482246536,0.013915026990302337,0.017481568034991124,0.00984354461822079,0.025031646270430308,0.014031149561143152,0.008861897406855057,0.009180254277642241,0.019673284423197934,0.008485181675460751,0.007786417374327392,0.006442694798828974,0.007887188930732592,0.00818007004967658,0.015465913960153621,0.015911742762359182,0.010109611923627693,0.019757566968030105,0.006674843744066905,0.007687939484990025,0.012431094675885213
H3K27me3,0.016629786019449977,0.013485908897306942,0.011213995746905958,0.011376205336651957,0.011090219322222872,0.018508917717141138,0.009101474206113735,0.017243088979431498,0.014112709515889943,0.011080428269224285,0.02724392797135211,1.8107191656830046,0.012656740767923225,0.01009130699708205,0.010876442709646383,0.006519256663761297,0.025373682113748686,0.016584867873180364,0.011702851155853011,0.015737936053529467,0.013232652941898237,0.00935131814136625,0.011234865644499159,0.005862954398010878,0.007342308433714528,0.0033748650813922865,0.013658694723122977,0.007160718916995101,0.006611567915660643,0.006012963615063427,0.008194429146145765,0.008516624556606622,0.013125060134657751,0.004692649432482376,0.00650000226104952,0.013395522755022427,0.0065217811566897765,0.007450095055690831,0.009172865196168445
H3K36me1,0.019520482788457194,0.010289069604738188,0.0373107383411897,0.058508052127654864,0.041973761721829206,0.021911877544877,0.05223616442685319,0.014921459852528685,0.009287937268303015,0.04101547589517196,0.022024889426904615,0.012656740767923225,2.7961742058014565,0.012963594088068575,0.015744977426666473,0.007059971419494104,0.01072589576107319,0.027329582922252627,0.012425925632753021,0.017454114997537573,0.011133909997323777,0.0066599630752826044,0.010157287348977029,0.01256414127365435,0.008422442515867878,0.015168403738146097,0.008815278095920753,0.007250395822191891,0.011037307763121618,0.009219039831338094,0.008116500065352916,0.007478185832482609,0.00911166447527556,0.011558237392236492,0.004759614751965735,0.006488211266786337,0.005826647559351805,0.006747514967099022,0.007057246410240303
H3K36me3,0.04016538787331747,0.10703413078686097,0.08053759684627693,0.056774042268127545,0.040016444883249846,0.1266551249962351,0.034018826054749596,0.017956491003340957,0.05253253380110312,0.04883879168366079,0.026635764283532204,0.01009130699708205,0.012963594088067687,3.367231811648862,0.011119186377656298,0.006174386960642764,0.07058947364162638,0.03344264343163594,0.01752062559916201,0.0728686663760083,0.06133072307444465,0.06960775613159953,0.09489866917668266,0.010203006168178597,0.10907050174740185,0.012564199752326033,0.08407356718677317,0.07335232636591282,0.04060939163221278,0.04353334196877334,0.06095559684552487,0.020910726528582835,0.07449977222510107,0.020202805812122193,0.025811597285351873,0.058838367079308895,0.06137777175967951,0.07083602598981287,0.09057562717106116
H3K79me1,0.01647307714544244,0.008328302238846952,0.027558441564275782,0.01245676979255883,0.008451866902765559,0.013228663800150642,0.013332731270046416,0.013544724030038147,0.011277565522736399,0.011154565735862043,0.012773588002438885,0.010876442709644607,0.015744977426665585,0.011119186377657186,2.7202528332328804,0.006367860982847695,0.013956161356571073,0.01930680870115875,0.015410447687699502,0.024453709528406975,0.013190629251647934,0.006389212940684175,0.007141099155873576,0.004558231082212316,0.007846191469251806,0.0023749581710781342,0.008696142121668693,0.00663757617685512,0.0057623452216617466,0.0057672671292179345,0.007366432256779021,0.011105099285980025,0.007314105727575182,0.003331883307469141,0.004666904611862144,0.005803471707513275,0.005417259016405218,0.006146062186962453,0.006872260275748943
H3K79me2,0.009071156574688377,0.00439422057582739,0.004290795929904334,0.004669573492018131,0.004895271629532516,0.00834177995340113,0.0037805360354674633,0.008841417589004141,0.006668204357189067,0.006683052912983101,0.009122404018212293,0.006519256663761297,0.007059971419494104,0.006174386960640987,0.006367860982847695,0.7616314676537408,0.004866248966986397,0.006443958810275596,0.006613592191381912,0.00477000890818946,0.004854111099197755,0.003192095005747575,0.004802136137286972,0.004051527087940432,0.003677264769411437,0.0036615610704835433,0.003661902006983908,0.003148389099225213,0.003359207197334513,0.0030720291366348462,0.003608330245993052,0.00400273671196949,0.00464521880386215,0.002795659036465281,0.002717547026490408,0.003230109286997518,0.0029166004592919847,0.003256264864888614,0.0034576681424347555
H3K79me3,0.02528952284919672,0.0293920395386289,0.022573351105515727,0.03493434491651115,0.034405670025007495,0.05176348932625974,0.03600982531692942,0.018528425026388184,0.06577642710880793,0.016912532778777134,0.01686662051927801,0.025373682113749574,0.010725895761074966,0.07058947364162727,0.013956161356573737,0.004866248966986397,2.654090963235833,0.023192591096469428,0.01743789129591722,0.030177072215944456,0.10655314468785448,0.03557140383952273,0.02528387154513112,0.006503783238251515,0.04554445527629625,0.014296186668181221,0.03825543532796161,0.02433641742679793,0.02847621432136105,0.027302379313900893,0.03572675622047239,0.02378357344198978,0.0457119456899191,0.013551037589753179,0.010538346228513795,0.02715315334804469,0.017988654289426975,0.0339147990080475,0.035191569697520464
H3R2me1,0.031089852486521963,0.024778570422475,0.09060559766452592,0.047048025248678016,0.010341182169103291,0.04716908271960207,0.015551866375737688,0.014676851108864852,0.009040688673644048,0.025296326694489224,0.02553128385990089,0.016584867873180364,0.027329582922254403,0.03344264343163594,0.01930680870115875,0.006443958810275596,0.023192591096469428,2.8958008093114698,0.0338301552445035,0.04371619259115889,0.02007648810356155,0.010527399549344452,0.03620062694479831,0.005414122137374022,0.01429892391300136,0.004695659340673508,0.027295914000277754,0.01803497073121907,0.013849061105994487,0.011572511927416151,0.011352301720186198,0.009515639819692723,0.015048404842956664,0.013208827765675224,0.008017728657488732,0.021316680395908172,0.012758879746485263,0.011467098213071125,0.017486591122104045
H3R2me2,0.03399752730596628,0.012927329505949103,0.030463380766052595,0.013911851839503164,0.012232787024520242,0.02512763573731025,0.011533528419695571,0.014778148922669487,0.017735473294509863,0.008448825673740501,0.014334102482246536,0.011702851155853011,0.012425925632753021,0.017520625599162898,0.01541044768770039,0.006613592191381912,0.017437891295918106,0.03383015524450439,2.190666707907075,0.021962731847636974,0.02299246399846977,0.009914948545995728,0.017481093319482,0.004428179790028963,0.012789647248578895,0.00419382317578787,0.016116932619635094,0.011287272458368136,0.010255345839843777,0.009369899268059534,0.01069235593657325,0.007929561966276033,0.011486978449477547,0.005020757631890582,0.005623734999587349,0.009955865770453265,0.008439736593364167,0.011249460889022345,0.011651457349753258
H4K20me1,0.02344594332622485,0.27461663230382527,0.5231485069620856,0.08469397533655787,0.05240299766279044,0.16077570844757894,0.06021859478532576,0.020399360380962683,0.021993669439677177,0.042327893799114946,0.01391502699030056,0.01573793605352769,0.017454114997536685,0.07286866637601186,0.024453709528407863,0.00477000890818946,0.030177072215944456,0.04371619259115889,0.021962731847636086,5.171028815766343,0.03642119130985133,0.10618161085167444,0.12103408662453852,0.015274956033880294,0.19646066260541595,0.030090717701312997,0.1674723629679047,0.1710655016289273,0.17560641699921398,0.17111014730247653,0.14164445630841804,0.029240268477051856,0.10103056538462951,0.02511343289544321,0.02785436738389624,0.1125642738081325,0.1328440590375113,0.14566286642842385,0.15521708429182013
H4K20me3,0.03978992575644247,0.016452074779071957,0.02438443851377592,0.042469951726698874,0.05684449334292285,0.027165457071426147,0.06335044859368111,0.023053226426573037,0.09688167045460983,0.012796448201756405,0.017481568034991124,0.013232652941898237,0.011133909997323777,0.06133072307444554,0.013190629251647934,0.004854111099196867,0.10655314468785448,0.020076488103560663,0.022992463998469326,0.036421191309849554,1.6768311244260583,0.034040774169513455,0.018989512152005616,0.006918172894000207,0.04053282323061058,0.016940757021858932,0.03776030416281895,0.023301954427569882,0.032789674583479034,0.028798754093763534,0.03882706663793378,0.015882648379990982,0.039659964256721025,0.014137573968350026,0.005711272257764133,0.022131049488930188,0.01974754016043878,0.034431478120483305,0.035302252866320494
