,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H2A.H4R3me2,1.7484533672964104,0.01984077964295139,0.034311120978217424,0.023612978533267714,0.01603750578465757,0.04893676522967727,0.01674422834681355,0.023896391894589364,0.03060739401105428,0.01822340815221768,0.02991192525454256,0.014567886824034204,0.017022206899106607,0.03490681697832798,0.014724177344278111,0.0075429392186610045,0.022298934037311646,0.028262439331300904,0.031386745371804636,0.019000356456903233,0.036537778129376974,0.018902257791210353,0.029262182767216594,0.0051692277910788675,0.023114819277429532,0.006258024737888945,0.027634429784457737,0.016361733743047502,0.011474514661033552,0.012474480575336067,0.019611927343662572,0.006764540296778421,0.021561294448978252,0.011092766780867791,0.008955045401215944,0.019834028021156414,0.012744224585457431,0.018997512628014412,0.022818917355314383
H2AZ,0.01984077964295139,3.1328435286576855,0.21403731338936893,0.06373597830074296,0.0913304553882579,0.41091726292223196,0.0366066071865605,0.007613800483933453,0.01901739053851914,0.0266312289384798,0.007489603693193736,0.01026820203918355,0.007410412680078693,0.09790305476372918,0.006461292765395754,0.002556968720633712,0.025307053869209284,0.021801306705452106,0.009294086755915032,0.26254932299681144,0.012015056484223408,0.13236869728493428,0.2957506868404316,0.005923373345149585,0.2965275758987831,0.016148800837215482,0.2893019038356277,0.20038553957288663,0.20309856979098484,0.29425113439630657,0.14875976287461246,0.055474475226763076,0.1201996178962883,0.028289165853013998,0.05106602459577836,0.18322340299777107,0.12802930502192478,0.1567740250587475,0.20909831292133418
H2BK5me1,0.034311120978216536,0.21403731338936716,4.531413749284998,0.189069688588118,0.03356710480457892,0.2528750492855867,0.049569056806904044,0.008868339660181412,0.015895906585039477,0.10827991977844675,0.010985994168127178,0.008632289789467507,0.03504955111594299,0.07049625475004628,0.024729821805298258,0.002478509608676127,0.01936410040119174,0.08698468486690558,0.02632665655626809,0.5102327311968384,0.020911056188042565,0.07548353664601493,0.17021718898720906,0.005354379552161781,0.13944572796873622,0.0171398658289732,0.16112142397836848,0.13485984801681994,0.09948280255088626,0.0932842184425855,0.09498980914927735,0.016248250969027822,0.07498563187886553,0.020304430643355964,0.02948323203930947,0.11481476800676038,0.10180933123553348,0.10048706834755272,0.12188523678624463
H3K4me1,0.023612978533268603,0.06373597830074473,0.18906968858811624,5.297353340453001,0.11397888186604099,0.24213746413779624,0.16296677895952705,0.012473079254602837,0.03390134246820864,0.15523990631105278,0.026305391728267402,0.008367451590022945,0.05648967090586687,0.04834418810485275,0.009819427516746693,0.0030104218556754603,0.0300935772304598,0.043249854539741506,0.010178939965859612,0.07075592664711294,0.03794805520053579,0.04426529295413317,0.12438359769534557,0.02947836722588626,0.054398842376778944,0.03863867623946682,0.06516801693220842,0.04672569209791355,0.03805478723958444,0.021967542481833746,0.03874875231403152,0.02035038788402055,0.06740277225313207,0.09524880196457008,0.023197788634997885,0.04694545096980818,0.02268602583124313,0.03470919636431269,0.049690009903972765
H3K4me2,0.016037505784654016,0.0913304553882579,0.033567104804575365,0.11397888186603744,5.101751268422565,0.1912724238828254,0.4234672495046077,0.009415152231928126,0.034715094550014314,0.04938911999932927,0.0099091126212425,0.0077283066611464335,0.03886430143792019,0.03264195391781577,0.006231270722818039,0.0033667758208730802,0.029156782644504275,0.007213739679382769,0.00911995438474289,0.040306821024120865,0.050761749079045515,0.036326966694623763,0.08540735172910985,0.023702558796565576,0.06909701785178513,0.0973636640837876,0.08357810644494812,0.04509503427500583,0.07907444326815138,0.06403081517213138,0.04782797430362251,0.015064800307635906,0.04126044377349558,0.016596762777168372,0.01103091068701989,0.04356035761612986,0.033433154888848904,0.0427392470808563,0.05025527137756214
H3K4me3,0.048936765229675494,0.4109172629222311,0.25287504928558846,0.24213746413779447,0.19127242388282362,5.058416519273425,0.06124042499016724,0.023195574546309494,0.01730714331108807,0.09057826509413758,0.03714692730160607,0.013670936268614042,0.017568469041553847,0.11323618982166828,0.010603547586868878,0.004550762257121477,0.045429836493854125,0.04281062745116326,0.02003634042266622,0.144336119310573,0.022113847490351723,0.16444752275433494,0.5475090585613911,0.011183637657682155,0.2795619472897819,0.030457145664879448,0.3675244365312782,0.20316243915578802,0.12803175129277733,0.15077717528366819,0.13705167180206246,0.058772319182168076,0.16826942232559006,0.061302193968010954,0.09797283444714644,0.24146279893050604,0.12640305022043918,0.15113253445804453,0.23176792707206317
H3K9me1,0.016744228346810885,0.03660660718656228,0.049569056806904044,0.16296677895952527,0.4234672495046077,0.06124042499016369,4.644360882875274,0.00896632462308844,0.04318988937935764,0.09803784837247598,0.010233913981116949,0.006735633486931292,0.0496276215079714,0.02950401715974227,0.011381948363331063,0.0027497228925126294,0.032756195988703496,0.012985855427343651,0.00909686176765856,0.052399536643800815,0.060848568028519345,0.024236818616319766,0.024567017856378826,0.017104898301324667,0.032416676256996624,0.05960014301513006,0.030319762747923917,0.020385804146485498,0.03689768924930448,0.031227612707274588,0.035563684773435966,0.011880554850582925,0.031017433621954638,0.015273934487979979,0.006246032275238456,0.01543482112033967,0.017310124622898826,0.026443378535049078,0.02454532477190874
H3K9me2,0.023896391894590696,0.007613800483933453,0.008868339660181412,0.012473079254602837,0.00941515223193079,0.02319557454631127,0.008966324623090216,2.146281862002382,0.019554917779235126,0.01608010179552366,0.028857867437290796,0.015868862907816972,0.01360163475258691,0.015499382931301042,0.01240344268895921,0.007298414956995014,0.0162741175945067,0.013088545562191634,0.01309997733032997,0.0177467383731571,0.020585175347934914,0.005107908420590057,0.01042916083560641,0.009421716233314115,0.0059520140545892275,0.006684751344635309,0.006483477945822713,0.005791963227880004,0.010069590040489906,0.007790265312687339,0.006996645002005586,0.006485922293562041,0.00792212698839112,0.009522109763220321,0.004569412370303727,0.005327522887354164,0.0055867308598163135,0.006170359537323478,0.006724548211607839
H3K9me3,0.030607394011054723,0.019017390538520917,0.015895906585039477,0.033901342468210416,0.0347150945500152,0.01730714331108807,0.043189889379358526,0.019554917779234682,0.7982595515113705,0.008905629103675317,0.015390057645426669,0.012938745425894016,0.008196048384840449,0.05009229864557563,0.010196651115775168,0.005506776749630626,0.06357894509578932,0.007658679081891773,0.01617229270196363,0.020770027738672425,0.09557859841979255,0.023432221195717418,0.011952018871145498,0.005106401854316545,0.025567865749841268,0.009399726041170897,0.02586724100304938,0.015199319669859435,0.022337100529329135,0.017579544051467444,0.02623755931041405,0.01082566395546003,0.02892748217721497,0.008919890114754025,0.0038400219156278226,0.016722951411018983,0.014133303015798404,0.023512085125731552,0.02581131461321462
H3K27me1,0.01822340815221768,0.0266312289384798,0.10827991977844675,0.15523990631105455,0.04938911999932749,0.09057826509413758,0.09803784837247331,0.016080101795522772,0.008905629103675317,3.4468737244536634,0.0409498099817478,0.009246850103921567,0.0397726996985881,0.043540676530346545,0.009861212858804258,0.005090071008675423,0.014748259404558262,0.023528202749153238,0.006805825346887673,0.03771024658628441,0.010379269942215608,0.0164116928212934,0.04541981957123298,0.02316173372746899,0.016992109572491643,0.038047491580204706,0.027312745780960768,0.020974275308594414,0.015873939425314454,0.010035920324920511,0.01497974563187121,0.008014501077720837,0.024266054923483438,0.03296741971205375,0.014031650195522438,0.028886686774979964,0.015402989878611884,0.013184101233345125,0.021115183341656518
H3K27me2,0.029911925254542115,0.007489603693193736,0.010985994168128954,0.02630539172826829,0.009909112621244276,0.03714692730160607,0.010233913981117837,0.02885786743729124,0.015390057645425337,0.0409498099817478,1.5668508643508003,0.024767610864830036,0.02060600026182602,0.02286629860732603,0.011605566225175501,0.007072232135570289,0.01485171136595742,0.023542579804474606,0.012537127866265596,0.011101682010236757,0.015039891565023833,0.008070227983773215,0.02149327125617706,0.012584387655974805,0.00642734609380291,0.008683013302980935,0.017084655034508955,0.006589394026453199,0.005526276489788096,0.004244070857154725,0.005826802630726213,0.006587080737539885,0.013098071615712747,0.013649727904184061,0.008392928511537168,0.018256781386180698,0.00502822669486136,0.0055902896977029215,0.010481754756233919
H3K27me3,0.014567886824035092,0.01026820203918355,0.008632289789469283,0.008367451590023833,0.007728306661149098,0.013670936268614042,0.00673563348693218,0.015868862907816528,0.012938745425893128,0.009246850103921567,0.024767610864829592,1.5123605402846587,0.011056851639896337,0.007351539294328191,0.009562014363436955,0.005510774792811368,0.0230840760840203,0.01469985983449984,0.01037595780990097,0.012768576056252812,0.01076393947094001,0.0074309933732035205,0.008606233470178637,0.004887768483279764,0.0049546073392789935,0.0026879661803271837,0.011396646521024678,0.005039393697363614,0.004613365776976686,0.003954924878446953,0.006083407557865961,0.006805828439810924,0.01066579713747906,0.003759624268750983,0.005221419068101252,0.012285784753060192,0.004517458982677525,0.005326877706534283,0.006912609855647567
H3K36me1,0.01702220689910572,0.007410412680078693,0.035049551115944766,0.05648967090586687,0.03886430143792019,0.017568469041554735,0.0496276215079714,0.013601634752587799,0.00819604838483956,0.0397726996985881,0.02060600026182513,0.011056851639895893,2.474068291729738,0.010427333226389557,0.01470166355614655,0.0057404200364552516,0.00884944304908064,0.025386019985774055,0.010955192173125461,0.014759952841798096,0.009412687275828002,0.0047257042117445636,0.0076600972294667,0.010935584777914897,0.005547278092499219,0.015292013061651843,0.005951047128747611,0.004841998347378862,0.008445788677025945,0.006519912771928205,0.006196269531105969,0.0054952958936773655,0.0068429051743397196,0.010478414704438777,0.0033359852871459594,0.0047551497167264145,0.0037792951320394508,0.004909834210164554,0.004654108414444025
H3K36me3,0.03490681697832798,0.09790305476373007,0.0704962547500454,0.04834418810485275,0.03264195391781577,0.11323618982167005,0.029504017159743157,0.015499382931302819,0.05009229864557474,0.04354067653034743,0.022866298607324254,0.007351539294326415,0.010427333226389557,2.890312120839053,0.008997231851670229,0.004108518994622834,0.06576193058132329,0.029434916064206007,0.013882781579941827,0.06279289055224968,0.05556323433171517,0.06488945867142348,0.08748324064488155,0.007842309691569405,0.1019917586767054,0.012245211510999887,0.07679483670536413,0.0682923502951942,0.035629763598502784,0.03846805359622518,0.056318171763757086,0.017682370770511824,0.06866039033842508,0.016457867995754327,0.022506544217058888,0.05516076508202694,0.05778702421461812,0.06617650238496253,0.08570210410140966
H3K79me1,0.014724177344278111,0.006461292765395754,0.024729821805300034,0.009819427516746693,0.006231270722819815,0.010603547586868878,0.011381948363332839,0.01240344268895921,0.010196651115775168,0.009861212858804258,0.011605566225175501,0.009562014363436067,0.014701663556145661,0.008997231851671117,2.41951049291016,0.005477634881091209,0.0119584671010724,0.017707404268088922,0.013893915226953268,0.021124095963674705,0.011112937484289986,0.004746370232435737,0.005521585394805406,0.003821178544705539,0.006028696270679923,0.0020362537930420643,0.006797060518168863,0.005082097943838626,0.004220275051558531,0.004237338433240367,0.00641598190114312,0.009043599334014552,0.005991099920074738,0.00239554369653483,0.0036187412882480174,0.004691123562917454,0.004202476532027433,0.004792672112191809,0.00559052909066704
H3K79me2,0.00754293921866056,0.002556968720633268,0.0024785096086770153,0.0030104218556763485,0.0033667758208739684,0.004550762257121477,0.0027497228925135175,0.007298414956994126,0.005506776749630848,0.005090071008675867,0.007072232135569401,0.005510774792810924,0.0057404200364552516,0.00410851899462239,0.005477634881092097,0.5219878098925709,0.003988589269639853,0.0052502535797187555,0.005295927187734861,0.0032706675930898044,0.003853346772482613,0.0018288013728593455,0.002394517793052664,0.003061282612145,0.0019175866713059264,0.0028379413009713694,0.001828657775043041,0.0019363464667208063,0.002070201685850037,0.001829710110356153,0.002154859343290738,0.002953958253408384,0.0026950965969749774,0.0016158662985454875,0.001831071527081285,0.0017889280127150187,0.0017163061761245046,0.0018474083331945224,0.0019969906900048073
