triplet_name,feature1,feature2,feature3,bin_10,bin_50,bin_100,bin_200,bin_300,bin_400,bin_500
triplet_1_H3K9ac_vs_H3K4me_vs_H4K5ac,H3K9ac,H3K4me,H4K5ac,3.8888337299613474,10.143796759092503,12.888039081006683,14.987509753505421,15.619669986151239,15.830924766340772,15.867637750599073
triplet_2_H4R3me_vs_H3K4me3_vs_H3K56ac,H4R3me,H3K4me3,H3K56ac,3.972676120831507,9.912654624358034,12.675290475667456,14.85048478687477,15.555864599491057,15.789459339655759,15.839417179942357
triplet_3_Htz1_vs_H4K12ac_vs_H4R3me2s,Htz1,H4K12ac,H4R3me2s,3.3849113552246988,9.354508472998978,12.162300681368738,14.508990961492454,15.374716796479532,15.693022679621993,15.765942845852827
triplet_4_H3K14ac_vs_H4K8ac_vs_H3K4me2,H3K14ac,H4K8ac,H3K4me2,4.141063488838603,10.203973916387117,12.949841270551293,15.047931604900743,15.653160533045781,15.84690583066753,15.878086776314168
triplet_5_H3S10ph_vs_H3K4ac_vs_H3K23ac,H3S10ph,H3K4ac,H3K23ac,3.411171578868972,8.833123474719512,11.62511379461233,14.086554665368663,15.1173380167398,15.539583514162635,15.648397821673102
triplet_6_H3K79me3_vs_H4K20me_vs_H3K36me3,H3K79me3,H4K20me,H3K36me3,3.860375313954299,9.680169020052805,12.461730680282695,14.7116576129716,15.472998146634067,15.74733125025327,15.804049701250003
triplet_7_H3K36me_vs_H2AS129ph_vs_H4K16ac,H3K36me,H2AS129ph,H4K16ac,3.4879715355905785,9.365246707485877,12.127869182531928,14.40950812196693,15.288961460636642,15.639653892492365,15.724820353202347
triplet_8_H3K18ac_vs_H3K27ac_vs_H3K79me,H3K18ac,H3K27ac,H3K79me,3.843436743713081,9.605192880030197,12.372246967200342,14.64809653491945,15.449000595417385,15.732404479585076,15.793889086526105
triplet_9_H3K36me2_vs_H2AK5ac_vs_H3K4me2,H3K36me2,H2AK5ac,H3K4me2,3.9321487306956637,9.972324003820727,12.724425199897503,14.890160839078092,15.578450571913027,15.806994005075644,15.849709492850327
