feature,importance,target,method,rank
H3K18ac,0.33184192,H3K14ac,mean_abs,1
H3K23ac,0.14894414,H3K14ac,mean_abs,2
H3K4me3,0.10961402,H3K14ac,mean_abs,3
H3K4ac,0.10047848,H3K14ac,mean_abs,4
H3K4me2,0.047166377,H3K14ac,mean_abs,5
H3K36me3,0.035585076,H3K14ac,mean_abs,6
H4K8ac,0.007498137,H3K14ac,mean_abs,7
H3K79me,0.0073556206,H3K14ac,mean_abs,8
H4K16ac,0.0072867293,H3K14ac,mean_abs,9
H3K56ac,0.0054278946,H3K14ac,mean_abs,10
H3K36me2,0.004122271,H3K14ac,mean_abs,11
H3K79me3,0.003616458,H3K14ac,mean_abs,12
H2AK5ac,0.0026209222,H3K14ac,mean_abs,13
Htz1,0.0024803586,H3K14ac,mean_abs,14
H3K36me,0.002277338,H3K14ac,mean_abs,15
H3K27ac,0.0015720172,H3K14ac,mean_abs,16
H3K9ac,0.001566476,H3K14ac,mean_abs,17
H3K4me,0.0013877049,H3K14ac,mean_abs,18
H4K12ac,0.00099071,H3K14ac,mean_abs,19
H4K5ac,0.0009097841,H3K14ac,mean_abs,20
H4K20me,0.0007188248,H3K14ac,mean_abs,21
H2AS129ph,0.00046508448,H3K14ac,mean_abs,22
H3S10ph,0.00042140708,H3K14ac,mean_abs,23
H4R3me2s,0.0003205026,H3K14ac,mean_abs,24
H4R3me,0.00021623076,H3K14ac,mean_abs,25
