,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H2AZ_H2BK5me1,-0.0263738284337371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K4me1,-0.0691368842294011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K4me2,-0.0777845583714036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K4me3,-0.0665030963144523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K9me1,-0.0542110864684577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K9me2,-0.0244964403303526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K9me3,-0.015771942224994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K27me1,-0.0286762841650212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K27me2,-0.0164756805327392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K27me3,-0.0207326555321012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K36me1,-0.0211014583546402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K36me3,-0.0212084004042019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K79me1,-0.0183683375844054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K79me2,-0.0084630640890601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K79me3,-0.0319510388551984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3R2me1,-0.0196787068759363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3R2me2,-0.0191203573175018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K20me1,-0.0307974439358638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K20me3,-0.0279830175597268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K4ac,-0.0404530309617285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K9ac,-0.0410325941937355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K14ac,-0.0190930113029264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K18ac,-0.0517580494639329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K23ac,-0.023407472934454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K27ac,-0.0552757926897466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H3K36ac,-0.0418399543754759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K5ac,-0.0510410695264198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K8ac,-0.043389841289521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K12ac,-0.0530208734823265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K16ac,-0.0356285118444184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H4K91ac,-0.0608031459248064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2AK5ac,-0.0177398292389483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2AK9ac,-0.0139632588289311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2BK5ac,-0.0390452099493661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2BK12ac,-0.0370721999815444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2BK20ac,-0.0473453886216024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AZ_H2BK120ac,-0.0498575670189627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K4me1,-0.133774950502346,-0.1811603401515498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K4me2,-0.1113516730127912,-0.2354332466592303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K4me3,-0.0812319435179507,-0.0807068598084068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K9me1,-0.0948798252506435,-0.2110679540087581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K9me2,-0.0372484318405046,-0.0566616174363119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K9me3,-0.023531007634431,-0.0232247002384191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K27me1,-0.0490215069005799,-0.0792618760656154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K27me2,-0.0267362652350957,-0.0365854947262302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K27me3,-0.0273145946714663,-0.0390958217103651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K36me1,-0.0312243935063492,-0.0707509801711694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K36me3,-0.063868261752555,-0.0229219062237344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K79me1,-0.0297934544271161,-0.0540181147244371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K79me2,-0.0124335007503679,-0.0170215103130537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K79me3,-0.0449886850762677,-0.0681137513647183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3R2me1,-0.0344561528931315,-0.0508478945251233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3R2me2,-0.0354311751660514,-0.0499389080478529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K20me1,-0.116700956428204,0.0342630897998645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K20me3,-0.0429036753992688,-0.0588445714536618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K4ac,-0.0446485655065398,-0.0966787839829095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K9ac,-0.0294476712258653,-0.040298396821278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K14ac,-0.0265671808209209,-0.046821367758481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K18ac,-0.0519002827676384,-0.0778679901512813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K23ac,-0.0261317869883335,-0.0518445568280547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K27ac,-0.0508522886809252,-0.0848088857927642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H3K36ac,-0.0360217165283245,-0.047808188416921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K5ac,-0.0473856679107012,-0.0687004961142339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K8ac,-0.0404170942649209,-0.0523924306146703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K12ac,-0.0610273524749427,-0.1137829426369005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K16ac,-0.0480813887725535,-0.0982317514793411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H4K91ac,-0.0820442260637488,-0.1738718479622534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2AK5ac,-0.0334204886910711,-0.0501865065011184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2AK9ac,-0.0164652902452004,-0.0383146246700736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2BK5ac,-0.0316182522251775,-0.0627031639630537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2BK12ac,-0.0364124442667606,-0.0554964288196551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2BK20ac,-0.0523093401862375,-0.0940910304150115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2BK5me1_H2BK120ac,-0.0534956812370595,-0.0882314867952516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K4me2,-0.1351281412732738,-0.4801155167370812,-0.6486602202708625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K4me3,-0.1442098253771018,-0.4064368190094285,-0.522422617872131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K9me1,-0.1009819978863184,-0.3554562116616431,-0.4978036160487189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K9me2,-0.0425682014081836,-0.110850493297292,-0.172750867759289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K9me3,-0.0210142354688276,-0.0379755215865458,-0.0414595287877208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K27me1,-0.0557745786185037,-0.1581011058068906,-0.2537218576047664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K27me2,-0.0297265915794096,-0.0776888277796548,-0.1175680698106891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K27me3,-0.032055599403348,-0.085239649290802,-0.1192969256863651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K36me1,-0.035314302013214,-0.1101772195572277,-0.1633760334483831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K36me3,-0.0756390390128789,-0.1036804422824602,-0.2908274853690962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K79me1,-0.0318986646983372,-0.0885489336121452,-0.162457544086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K79me2,-0.014035668348125,-0.0316970683088904,-0.0503946197867275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K79me3,-0.046524699924765,-0.1112076581477161,-0.1577413422932387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3R2me1,-0.0464412464155508,-0.112576694033704,-0.2048483868599167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3R2me2,-0.0407272136608938,-0.0945528850434502,-0.1801327001820052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K20me1,-0.1499590856586756,-0.1984758789765734,-0.6388595315412786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K20me3,-0.0429683685910688,-0.0827918687393314,-0.1112578587933406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K4ac,-0.0747644625921317,-0.2616834439910978,-0.3249533224961674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K9ac,-0.0601536215517679,-0.2212169776168622,-0.2020837433677069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K14ac,-0.028097506169928,-0.0960404452024832,-0.1510011133871032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K18ac,-0.0950330375101078,-0.3428636808707672,-0.408076149189652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K23ac,-0.0304686932926898,-0.1241518160213956,-0.1761539706129493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K27ac,-0.099974911798732,-0.3464872560939547,-0.4052948595528391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H3K36ac,-0.068382253261058,-0.2401652451335216,-0.2544323056469633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K5ac,-0.0767364322371229,-0.296020363539359,-0.3227912672421293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K8ac,-0.0683209647643749,-0.2617666682775539,-0.2798983769870204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K12ac,-0.0976679626599104,-0.3336818068210476,-0.4268800335694287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K16ac,-0.0537304367411977,-0.1721241132320639,-0.2500241190506003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H4K91ac,-0.1192233565376348,-0.3969566837691687,-0.5388607751074801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2AK5ac,-0.0373233641108985,-0.0926915208356273,-0.1951013997422883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2AK9ac,-0.0242461572898324,-0.0821143249955174,-0.1011692725943227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2BK5ac,-0.0643134288752982,-0.2371292055621996,-0.2495878425916107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2BK12ac,-0.0644188339097091,-0.2225144055794299,-0.2494585059170759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2BK20ac,-0.0897031004428914,-0.3134586071127412,-0.3839428959919946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me1_H2BK120ac,-0.0914737682232722,-0.3185567246831109,-0.3822336133416417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K4me3,-0.1495926779687408,-0.4585876249749123,-0.5662777505191681,-0.9174412333604512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K9me1,-0.0730305363530678,-0.3340325617194306,-0.4300293896480642,-0.4799594122402535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K9me2,-0.0328900619855385,-0.1283049220210603,-0.144247028902706,-0.2050315033182403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K9me3,-0.0083442242261284,-0.0463372544812425,-0.0420447975656657,-0.0453704470615257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K27me1,-0.0555302699415882,-0.2202790639441296,-0.2712447508197488,-0.3230311659017975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K27me2,-0.0249077414177687,-0.0863608710332481,-0.1000726963501836,-0.1358767712007598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K27me3,-0.0293869944243034,-0.1038601447925682,-0.0994490758817132,-0.1517407299796751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K36me1,-0.0356859410920993,-0.1337026232542335,-0.1603217217544426,-0.1910722096075545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K36me3,-0.0601441550630372,-0.1206920405735942,-0.2486832357580688,-0.2989937794096349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K79me1,-0.0267671526646022,-0.1139004479527567,-0.1353866747052841,-0.172699806792739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K79me2,-0.012063282323683,-0.0376159898501295,-0.0439838644927075,-0.0611451754734346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K79me3,-0.0347121417913776,-0.1399364973918491,-0.1373966262309238,-0.1800339565871525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3R2me1,-0.0397486253967294,-0.1342673216985481,-0.1866159233771096,-0.2414170240009792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3R2me2,-0.0302162744988763,-0.1090504984143105,-0.146991259070699,-0.1860289424601902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K20me1,-0.119515423112249,-0.2585238194855339,-0.5547015527184858,-0.7745314830689214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K20me3,-0.0217503618713479,-0.0828579953064743,-0.0936586966437769,-0.1029625542685508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K4ac,-0.0660097441506497,-0.3285195692014913,-0.2838018326219362,-0.4582188609473689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K9ac,-0.0779356872922196,-0.3461481252347838,-0.2640065425860562,-0.4571388503869809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K14ac,-0.026491238875371,-0.1127895952336945,-0.1230299334190085,-0.1690452463251546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K18ac,-0.0854938321495968,-0.39372901866858,-0.3519989250381972,-0.5971349646653099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K23ac,-0.028466653874549,-0.1336711561646328,-0.1375878858261803,-0.1997594215529883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K27ac,-0.0956291875764474,-0.431245888112203,-0.3833383351539154,-0.6494488749625766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H3K36ac,-0.0691006433290439,-0.3207395963325439,-0.2462516681611823,-0.4315289179768662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K5ac,-0.0699930180717807,-0.314857106257751,-0.2723117709465814,-0.472109753497568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K8ac,-0.0643559936618416,-0.2823287421048306,-0.2476742503502738,-0.4318633548932631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K12ac,-0.084594488388074,-0.3956532852468264,-0.3592894878145092,-0.5872526836445289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K16ac,-0.049070328663852,-0.2291700213156424,-0.2208666207308027,-0.3132474563606742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H4K91ac,-0.106528477528057,-0.4795833375975711,-0.4739260697062484,-0.7319725140173823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2AK5ac,-0.035830890825407,-0.123608886746009,-0.1654411970180067,-0.2421146514974061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2AK9ac,-0.0257972999509981,-0.1260028960302452,-0.1065921291457439,-0.1581721103216793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2BK5ac,-0.0658353004910701,-0.3187002459358243,-0.2441021322671552,-0.4310385868156139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2BK12ac,-0.0594374568102793,-0.2725539556594096,-0.2197425488531461,-0.398878831795594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2BK20ac,-0.0765393330731658,-0.3660561346998108,-0.3216423856190769,-0.5433179694564227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me2_H2BK120ac,-0.0835362134765347,-0.39633545442544,-0.3397460086768777,-0.5767768400364748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K9me1,-0.1071739456368732,-0.3799088336293348,-0.4995354184894882,-0.7267850511537315,-0.6234410307126552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K9me2,-0.0377536168042471,-0.1400950908594467,-0.1366788268542595,-0.2235013903451896,-0.2338178073416497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K9me3,-0.0229082530372908,-0.0536512351215119,-0.0601903540942601,-0.0928114870456493,-0.0795286670131236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K27me1,-0.0485093254042254,-0.1933322075610579,-0.1853860072266435,-0.3131207096180208,-0.4328876044789318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K27me2,-0.0204080633715033,-0.0961513384875818,-0.0827768242799482,-0.1380793415910766,-0.1626895811874344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K27me3,-0.0341963814140147,-0.1112935591990051,-0.0956402101328208,-0.171931117255955,-0.1862843078981129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K36me1,-0.0375207590093857,-0.1323025974073548,-0.1578498812328472,-0.2326160163464941,-0.2489614280724996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K36me3,-0.0473354739899765,-0.0652983169629823,-0.1706569297753635,-0.3075748659847441,-0.2946704857811326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K79me1,-0.0308220102854779,-0.1116491383412974,-0.131808446817077,-0.1981938583496365,-0.2143368730792758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K79me2,-0.013300066779613,-0.0380714497797871,-0.0400974965061369,-0.0645943456116455,-0.0668537755184015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K79me3,-0.0556628642481751,-0.1239523227842944,-0.1538636997885589,-0.2380392936148627,-0.2422445422195664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3R2me1,-0.0345825642352721,-0.1197645018097173,-0.1436696281734146,-0.255522424618313,-0.2703686099080116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3R2me2,-0.0310572208968604,-0.1056772905935954,-0.1253195626303789,-0.2063922640509865,-0.2054451443695839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K20me1,-0.1130287935351432,-0.1616504641999423,-0.3985807366437921,-0.7415859061164891,-0.7264203581009774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K20me3,-0.0416947509660072,-0.0937794678302914,-0.1237249942348963,-0.1691905400869515,-0.1390197088461811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K4ac,-0.0586561969843604,-0.1864642646213816,-0.2248702427815239,-0.4729610433780387,-0.4870704001051233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K9ac,-0.0383328882847262,-0.0285003022998395,-0.0772062604104739,-0.3026639887714104,-0.4196776821628827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K14ac,-0.0321046168756335,-0.1165734707891079,-0.116570672391516,-0.1910742192098649,-0.2115514752582008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K18ac,-0.0778015935454963,-0.1779749869002707,-0.2509426333924569,-0.6198898223090001,-0.5978369454499699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K23ac,-0.040964990228792,-0.130955593274388,-0.1339047344250623,-0.2440015009541909,-0.2411308764143616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K27ac,-0.0844801334966955,-0.1989285777591796,-0.2448343461874937,-0.6415234105661725,-0.6408621144127284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H3K36ac,-0.0610926278993151,-0.1540398931597693,-0.1579443676319485,-0.4278508734059567,-0.4671461780953105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K5ac,-0.0785333562284797,-0.2348599876006947,-0.2214456539141061,-0.5171669716223075,-0.4994026180309507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K8ac,-0.0673873755180647,-0.1786285430478962,-0.1879995900141615,-0.4638580291526004,-0.4592968684346115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K12ac,-0.087678587164806,-0.2895942807061296,-0.3110088547023455,-0.6364216535046747,-0.6354278307781911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K16ac,-0.0513261881124211,-0.1660593888276142,-0.2031687046215413,-0.3269557519120312,-0.3530705381767518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H4K91ac,-0.11080834619937,-0.3799194110348232,-0.4313690745877707,-0.7876950716582378,-0.7989695265680155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H2AK5ac,-0.0367798639291887,-0.1008450725519249,-0.1504694257815249,-0.2111645827587622,-0.2556678996432957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H2AK9ac,-0.0205931925070235,-0.0599150215278676,-0.0823844215430291,-0.1541790598550267,-0.1863552460347595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H2BK5ac,-0.0505673675002089,-0.1261413007150125,-0.1437076897189158,-0.4049239976356489,-0.4277708900333081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H2BK12ac,-0.0589288874054307,-0.1755221993905635,-0.1696308079460742,-0.4179444363963487,-0.4248141008545865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
