,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K27me3_H2BK12ac,-0.011943873256334392,-0.05486801656188334,-0.03694479104006554,-0.06503833858212893,-0.06780584545188084,-0.07937501551442949,-0.048540339351950124,-0.020056547889550913,-0.008813074882082716,-0.026081129498356503,-0.012361137303106062,0.005913047163591756,-0.015794985634258296,-0.021641500075535447,-0.014489356439457701,-0.0060155814242444094,-0.023062616529898605,-0.018350828919619033,-0.015409101815430759,-0.04343512218270007,-0.017408987411792864,-0.03788236785037924,-0.04456517430573115,-0.015834717825690348,-0.05017791613723155,-0.017953143222444012,-0.05203129636458215,-0.04037011491516829,-0.04409698603673995,-0.04436926899549398,-0.04436879119829129,-0.029292536173228356,-0.05432080731319466,-0.024916400732228894,-0.01716797811059312,-0.03802707343530365,0.0059130471635899795,-0.04153911535947152,-0.04407344953800241
H3K27me3_H2BK20ac,-0.01563723237969672,-0.0750278021938442,-0.05504482097232355,-0.09436435786173725,-0.09362877634340983,-0.1112202808566618,-0.06831893794657518,-0.02574673842261177,-0.01143323089851922,-0.036460739071246806,-0.01796289412988994,0.00726082950921203,-0.022594559440763717,-0.03158200230812369,-0.020190835388348205,-0.007886253471171223,-0.03210456012043572,-0.027628568829046074,-0.021697032284565765,-0.06189716594055206,-0.023325917299427346,-0.045345407367333834,-0.0597988095712747,-0.021360753942513355,-0.06192331212340996,-0.023592652420516558,-0.06965963461726687,-0.05221635616083198,-0.05808844461120799,-0.05808644174830846,-0.02301187871189292,-0.03742594844598024,-0.0685141003210763,-0.030893246515983463,-0.021937602825685687,-0.04813842594475837,-0.04153911535946975,0.007260829509210254,-0.05503090758666751
H3K27me3_H2BK120ac,-0.015147347361748054,-0.08293786749956489,-0.05523169090672475,-0.09220088039564445,-0.10154624222234077,-0.11724484136261104,-0.07223509742541445,-0.025700772374310787,-0.01048252451936893,-0.03757688218276378,-0.01645001052145556,0.008985547255128346,-0.023190467774485413,-0.02933817208744216,-0.020443407801801428,-0.007760165776221406,-0.032441385203139106,-0.025509398358870783,-0.02163949919562569,-0.06560813789768893,-0.02187536070106333,-0.044416809320257045,-0.05994379098222424,-0.021846558120151016,-0.06198536830983237,-0.02512313335138394,-0.06633732273571624,-0.05101316283362678,-0.05820028036517044,-0.05928660815264308,-0.05896851122478175,-0.03709063408940061,-0.06870599948980427,-0.031451301903899775,-0.021931911325816955,-0.04491089258081615,-0.04407344953800241,-0.05503090758666218,0.00898554725512657
H3K36me1_H2A.H4R3me2,0.01821645952912121,-0.021101458354637614,-0.03122439350634032,-0.03531430201320873,-0.035685941092094,-0.037520759009380455,-0.029452678188073733,-0.008953926652878863,-0.009550019511742391,-0.012095526765930842,-0.004381038082203581,-0.007700624399111788,0.01821645952912121,-0.02144785071884847,-0.005548921427684483,-0.00247518165348648,-0.016961069972476928,-0.008231866369449392,-0.008879781220062277,-0.03459826210660033,-0.019202626621536822,-0.017958888358762692,-0.018896157792914536,-0.007531466458355673,-0.021479762047549755,-0.008990237859519468,-0.021303622405740796,-0.018239028061277196,-0.020783260995537844,-0.018527318034525564,-0.02389054190626716,-0.015329662178025671,-0.025598380763357298,-0.009910644632554089,-0.007331456119394453,-0.014479150527051843,-0.015045612738368241,-0.0205326372118666,-0.02059997426662541
H3K36me1_H2AZ,-0.021101458354636726,0.009194105423685706,-0.0707509801711641,-0.11017721955720639,-0.13370262325420867,-0.13230259740732286,-0.0933232011683014,-0.031162984493624535,-0.014677290923396313,-0.04642519835619119,-0.02100680528955845,-0.025545687566733477,0.009194105423687482,-0.03396835027010603,-0.024580995828522134,-0.009636694081128994,-0.03667285594242564,-0.03188837516600529,-0.026827733701228595,-0.06674854854447254,-0.029619016420630473,-0.08526724882131553,-0.09804601617307718,-0.024486144823633538,-0.10650329560419536,-0.0321106922000034,-0.11109735037359592,-0.08644189445638872,-0.08846106505000151,-0.079962862465905,-0.10182528040483163,-0.05540535470713159,-0.11873017883077353,-0.028327253295184818,-0.030252306153507824,-0.08594845643266424,-0.0719585781560621,-0.09435639403261753,-0.10323996345713482
H3K36me1_H2BK5me1,-0.031224393506343873,-0.07075098017116233,0.03718143051274403,-0.16337603344834406,-0.16032172175441417,-0.15784988123283128,-0.11988250489808117,-0.04070816205545924,-0.017398641787583102,-0.055216506685804134,-0.027789236504787596,-0.030492381790210743,0.03718143051274758,-0.07424942510579058,-0.03265285955945707,-0.013419335362303997,-0.043709048473534295,-0.04126297656753941,-0.03994245936124052,-0.15941154138697655,-0.036682708527679964,-0.07511890837932178,-0.07199148257204513,-0.030684299992696396,-0.09673228937047895,-0.03945754464029605,-0.09942974586488873,-0.06963261122506559,-0.07736516583004516,-0.07265352358372645,-0.09669866343926081,-0.056878413636605174,-0.12216284759989193,-0.04127614303688354,-0.030008630549815507,-0.06301820557977678,-0.06171014083344062,-0.08651226564720815,-0.0919547156542766
H3K36me1_H3K4me1,-0.03531430201320518,-0.11017721955720994,-0.16337603344834584,0.058507132341988566,-0.19107220960750837,-0.2326160163464568,-0.12381395330863754,-0.051310829407746894,-0.01991118097136635,-0.0597569346164839,-0.03220375653652496,-0.0389893883444028,0.05850713234198501,-0.08093911735762838,-0.03806773609512959,-0.016545530769249694,-0.05156189218980778,-0.050680074759643645,-0.04571093770855761,-0.20748925984877786,-0.041895315630961605,-0.10616558897947037,-0.0966159847020176,-0.03247037357245475,-0.13939643507263,-0.039788214585010806,-0.15148485609819673,-0.09844106805213748,-0.10995112610924096,-0.10196872355064457,-0.1396207703549699,-0.07183149083295426,-0.17467041079490464,-0.05093506510558932,-0.03682326943926384,-0.09590651383314963,-0.09288896922155843,-0.128753355421102,-0.1331313756192447
H3K36me1_H3K4me2,-0.035685941092095774,-0.13370262325421223,-0.1603217217544195,-0.19107220960750837,0.0410503023069122,-0.24896142807244992,-0.10376785676825406,-0.04763197540588138,-0.018023416815200477,-0.06776925545464785,-0.03395401711077284,-0.03994715185671538,0.0410503023069122,-0.07434440554118638,-0.03747744131117514,-0.016037679015157735,-0.049163927959634535,-0.054844763584094736,-0.044452908033541405,-0.1825150425263189,-0.03570282978299133,-0.112986285625567,-0.13435665097683014,-0.03320904982934181,-0.14750178108029566,-0.03790317214998851,-0.16624731772529877,-0.11395958827055352,-0.1158615514857555,-0.10698233671316792,-0.1413140910411954,-0.07462585301163394,-0.17364727794517698,-0.050567637175729985,-0.04150432186076891,-0.11414860731747822,-0.0967440672396993,-0.13053672477367328,-0.1439413920020023
H3K36me1_H3K4me3,-0.03752075900938223,-0.1323025974073211,-0.15784988123283128,-0.23261601634644258,-0.24896142807243749,0.020580116428000395,-0.1759572670827403,-0.05465330131124979,-0.02568366814771572,-0.08266624827333402,-0.03388753457907612,-0.046348552603937776,0.020580116428000395,-0.0776444373223768,-0.04486564418093408,-0.017189331369642957,-0.06359590891168487,-0.05895939109181647,-0.04931948508510686,-0.20082927732785372,-0.049782096601381554,-0.11676642434282236,-0.10603119304587594,-0.04271750674048569,-0.15728906802489284,-0.05634012537763411,-0.1713340224624691,-0.11688145407105566,-0.13201918383595945,-0.12096996505021984,-0.15897838302725198,-0.07774238979098236,-0.20518335705724944,-0.05848526550421873,-0.043071675675001586,-0.10570659368950253,-0.10639656040587653,-0.14424700056958173,-0.15394505318326246
H3K36me1_H3K9me1,-0.029452678188071957,-0.09332320116830317,-0.11988250489808294,-0.12381395330863754,-0.10376785676825229,-0.17595726708275095,0.05137159566990235,-0.03713267478539173,-0.014496876709504392,-0.042150131984408645,-0.026306873065170322,-0.03212581503962397,0.05137159566990235,-0.060567242133352295,-0.028267669986222543,-0.012388463554350082,-0.04045205635483207,-0.0415129331523989,-0.03631652962473275,-0.13757191822318227,-0.03045749627608174,-0.08195500809160805,-0.09250267271014678,-0.024352823914817634,-0.10516422751166132,-0.026463491888227608,-0.1143090787407477,-0.08043862484778153,-0.08192042747758244,-0.07725302155945002,-0.10192256147712087,-0.0539687698423954,-0.12362112117877544,-0.0373155022887417,-0.030072105163922558,-0.07928737508483685,-0.06872437332538794,-0.09327932404477579,-0.10092781996617362
H3K36me1_H3K9me2,-0.008953926652878863,-0.03116298449362631,-0.040708162055457464,-0.05131082940775045,-0.047631975405883153,-0.054653301311248015,-0.03713267478538995,0.014905656007867307,-0.008404799612637959,-0.016980180800075573,-0.004906717346394807,-0.008099954823838296,0.014905656007867307,-0.024600284179136622,-0.006117645575249853,-0.0024946023671432727,-0.016886322934442255,-0.011016002921418355,-0.009680162964524008,-0.042874066354841034,-0.020337393426562933,-0.02744466276688584,-0.027838955594720716,-0.008063819907207836,-0.03445134617329337,-0.01136335716901904,-0.03566358535383962,-0.028981873973075167,-0.031368795380110726,-0.0289476513510305,-0.035629175224517695,-0.018711716768864406,-0.03957478933713787,-0.01484048240762803,-0.01032469926919255,-0.02484036467331663,-0.024873541174393665,-0.031767563947910915,-0.03338260322917819
H3K36me1_H3K9me3,-0.009550019511742391,-0.014677290923394537,-0.017398641787581326,-0.019911180971362796,-0.0180234168151987,-0.02568366814771572,-0.014496876709502615,-0.008404799612636182,0.009194026543077882,-0.009644899119612305,-0.006077144774926602,-0.007036929258041447,0.00919402654307877,-0.02063201122920688,-0.005551230249578154,-0.0027516848970741137,-0.01588418982665374,-0.008427974079028289,-0.008351256748107438,-0.017303373935609656,-0.01507362460874706,-0.011183764178367639,-0.014559579830518032,-0.005894030453592158,-0.012153993334975688,-0.005772247546316223,-0.012665473564618779,-0.013107112721347569,-0.011889271377602206,-0.011249894515216852,-0.015544790346847748,-0.011891712228087492,-0.014129577059595277,-0.006123280553468113,-0.006329645959511687,-0.010149008174290763,-0.010293761758580544,-0.012783932706404322,-0.01349613154522622
H3K36me1_H3K27me1,-0.012095526765934395,-0.04642519835619474,-0.05521650668580769,-0.0597569346164839,-0.06776925545464962,-0.0826662482733358,-0.04215013198441042,-0.01698018080007735,-0.009644899119614081,0.04118259143238312,-0.00634558097818072,-0.013300244862059607,0.041182591432384896,-0.03583009170602125,-0.011943579768477264,-0.004453315133414293,-0.0225120648117052,-0.015736838473864978,-0.01548578221262531,-0.07067346024465415,-0.02141580363038198,-0.04093595981826326,-0.04297669422564354,-0.009145402926089119,-0.05317220196542927,-0.01210729444849612,-0.05515731584762307,-0.040427030548176646,-0.044013649499698104,-0.04109291179361563,-0.05225186185531072,-0.02752139657203756,-0.06024563695709162,-0.01699645066895883,-0.014927195900284573,-0.03641395922178248,-0.03469165986391687,-0.04748760936000629,-0.04955912526138562
H3K36me1_H3K27me2,-0.004381038082203581,-0.021006805289561115,-0.02778923650478582,-0.03220375653652141,-0.033954017110769286,-0.03388753457907434,-0.026306873065170322,-0.004906717346394807,-0.006077144774926602,-0.006345580978182497,0.021494179714931505,-0.004318684603716427,0.021494179714931505,-0.017244436399776575,-0.0035000452198170606,-0.0011539269720284295,-0.012405689939470221,-0.004965652701330647,-0.006104534574719267,-0.03066589853776769,-0.014087580219168672,-0.01660052780840715,-0.016425888874033845,-0.004533826333523727,-0.022031688057579046,-0.0075191401833398785,-0.020676943468608044,-0.01716611580977201,-0.020088058224050798,-0.018911670601056585,-0.023704082794212766,-0.01185124864588083,-0.02469766065975243,-0.009400018297252899,-0.006188590750187295,-0.012879769639725147,-0.014325108898841421,-0.02035049339260553,-0.02051892457391169
H3K36me1_H3K27me3,-0.007700624399111788,-0.0255456875667317,-0.030492381790210743,-0.03898938834440102,-0.03994715185671005,-0.046348552603936,-0.032125815039627525,-0.008099954823838296,-0.007036929258041447,-0.013300244862056942,-0.004318684603718204,0.012130883877992993,0.012130883877992105,-0.01908564326392881,-0.005712504183784439,-0.002002261137905137,-0.015023229746995881,-0.009113720077547072,-0.008267702869133586,-0.032723938330271096,-0.015564084899517994,-0.018511985018982102,-0.019913353089748398,-0.007038807447832696,-0.025157183915464287,-0.009395695672969495,-0.023096275585443138,-0.01964856368618939,-0.02141626044256917,-0.021041163442788502,-0.02509580490100838,-0.013352318801331364,-0.027602633722256797,-0.010427018423305512,-0.006881492530448341,-0.015495940535909192,-0.01579498563425652,-0.022594559440765494,-0.023190467774480084
H3K36me1_H3K36me1,0.01821645952912121,0.009194105423685706,0.037181430512746694,0.058507132341988566,0.041050302306915754,0.020580116428000395,0.05137159566990146,0.014905656007864643,0.009194026543076994,0.041182591432385784,0.02149417971492973,0.012130883877992105,2.617762351240443,0.012095178777121518,0.015379391828218125,0.006501392332082467,0.010354881336503752,0.027316112550752614,0.012673404894405493,0.01720747500057751,0.010655893440534747,0.006150232490559127,0.009538620829467881,0.012968507119064832,0.007620697776369312,0.015619231645080944,0.008404736769516141,0.006167180269560646,0.00987111999183199,0.008204139017813361,0.00796861688000483,0.007140797744939142,0.008630338436796947,0.010896489168232826,0.004097729052948473,0.006716397267810592,0.005037392797010654,0.00644035486144201,0.006627624194917026
H3K36me1_H3K36me3,-0.021447850718852912,-0.033968350270107805,-0.0742494251057888,-0.08093911735762482,-0.07434440554118638,-0.07764443732237325,-0.060567242133352295,-0.02460028417913307,-0.020632011229208658,-0.03583009170601592,-0.017244436399776575,-0.019085643263930585,0.012095178777123294,0.012095178777123294,-0.017626188592926084,-0.007980678794084817,-0.035528496719821945,-0.026710771793519328,-0.02368941648226297,-0.08508847821573262,-0.03366559986576689,-0.03416927485829824,-0.03493227403355448,-0.01564953159656035,-0.039860500508771324,-0.01874353904954873,-0.04667119577583634,-0.032667624688951236,-0.04015258918198761,-0.036457693833781946,-0.04800909865265979,-0.02924749424943407,-0.05299411688181621,-0.02248757816193958,-0.01406992899943127,-0.030109475602960956,-0.02812383554658915,-0.040271189487571135,-0.039786423260881776
H3K36me1_H3K79me1,-0.005548921427682707,-0.02458099582852391,-0.032652859559455294,-0.03806773609512959,-0.03747744131117692,-0.04486564418093586,-0.028267669986220767,-0.006117645575248076,-0.00555123024957993,-0.011943579768475487,-0.003500045219819725,-0.005712504183784439,0.015379391828219013,-0.017626188592926084,0.015379391828219013,-0.0014631649127121449,-0.012071656739802705,-0.006177990294593982,-0.005649552402879898,-0.036706766460412155,-0.013817477775171838,-0.023525143534531168,-0.02482631004455982,-0.0061086830076453325,-0.02766244749127722,-0.009284723827013508,-0.028360989713231533,-0.022610644352013765,-0.023724506462007966,-0.022006320294853055,-0.02740525848755837,-0.014872308822969416,-0.031631652943966415,-0.010834105316927634,-0.008236133883852581,-0.02156584852049548,-0.019424872373228652,-0.0253359284314012,-0.02710441024916399
H3K36me1_H3K79me2,-0.0024751816534882565,-0.00963669408113077,-0.013419335362304885,-0.016545530769249694,-0.016037679015157735,-0.01718933136964118,-0.01238846355434653,-0.002494602367145049,-0.0027516848970741137,-0.004453315133414293,-0.0011539269720302059,-0.002002261137905137,0.0065013923320838,-0.007980678794083929,-0.0014631649127121449,0.0065013923320833555,-0.005093262607927862,-0.0025399938438877,-0.0027037010619173074,-0.015091300375996042,-0.006036238828360574,-0.008871661523428997,-0.009168846950378118,-0.0020426631409549145,-0.011099343031498066,-0.003801207294654496,-0.011506949964177338,-0.008574476667901898,-0.009513600141464629,-0.008433030461640456,-0.011153414994808486,-0.005702223993274025,-0.012566369288466106,-0.00467721336439908,-0.0027834009440326213,-0.007823052898066507,-0.007535122162972918,-0.010472179522172276,-0.01045760275934704
H3K36me1_H3K79me3,-0.016961069972476928,-0.03667285594242564,-0.04370904847353252,-0.05156189218980245,-0.04916392795962565,-0.0635959089116831,-0.04045205635483207,-0.016886322934441367,-0.01588418982665374,-0.022512064811703425,-0.012405689939472886,-0.015023229746994105,0.01035488133650464,-0.035528496719821945,-0.012071656739802705,-0.005093262607926974,0.010354881336501975,-0.018848832939921678,-0.016374178109093585,-0.046381497383949366,-0.027517242565352262,-0.0322144829628499,-0.03555264932939295,-0.012281045084592712,-0.03754376754832123,-0.012115645986356505,-0.03765150127657613,-0.03279277434208616,-0.031454510424298476,-0.030060773139819474,-0.039965428580483575,-0.02564170435103108,-0.042458058983422475,-0.014817698211727404,-0.01384710903114339,-0.02878034884131786,-0.026251268896253066,-0.034896713881579444,-0.03736693589945439
H3K36me1_H3R2me1,-0.008231866369448504,-0.031888375166007066,-0.04126297656753941,-0.05068007475964187,-0.054844763584094736,-0.058959391091814695,-0.041512933152397125,-0.011016002921419243,-0.008427974079031841,-0.015736838473870307,-0.004965652701329759,-0.009113720077548848,0.02731611255075439,-0.026710771793515775,-0.006177990294593982,-0.0025399938438877,-0.018848832939921678,0.027316112550752614,-0.009765356097981126,-0.05048157033496459,-0.01957056950694458,-0.02951603240199674,-0.029299849769412134,-0.009202724901497206,-0.03699880814415479,-0.013804008864399364,-0.03672364016434848,-0.027872157996444713,-0.031095115155814312,-0.02948964482965799,-0.03642639091729194,-0.01908213834648187,-0.0430838084801799,-0.014777170764281422,-0.010950149197030079,-0.02477803089769104,-0.024399252128480597,-0.03378480248591842,-0.03473951844259737
H3K36me1_H3R2me2,-0.008879781220062277,-0.026827733701228595,-0.03994245936124052,-0.045710937708554056,-0.044452908033541405,-0.049319485085105086,-0.036316529624730975,-0.009680162964525785,-0.008351256748107438,-0.015485782212623533,-0.006104534574719267,-0.00826770286913625,0.012673404894406382,-0.023689416482255865,-0.005649552402877234,-0.0027037010619181956,-0.016374178109094473,-0.009765356097982902,0.012673404894404605,-0.04416095470348935,-0.01880538065166082,-0.024662767194410407,-0.02571788511664863,-0.007785026986540267,-0.031092556986267894,-0.010827136309032426,-0.031888694986220045,-0.023448747936006598,-0.02563817579664196,-0.024232056967271376,-0.03085613129043807,-0.016944813287450344,-0.035638791642497836,-0.012611472273411195,-0.009178703728794702,-0.021852298757044863,-0.02011506502734406,-0.028062852445486897,-0.02976212172144521
H3K36me1_H4K20me1,-0.034598262106598554,-0.06674854854447254,-0.15941154138697833,-0.20748925984878142,-0.18251504252631534,-0.20082927732785905,-0.1375719182231805,-0.04287406635484459,-0.017303373935611432,-0.07067346024464882,-0.030665898537769465,-0.03272393833027465,0.0172074750005784,-0.0850884782157344,-0.0367067664604086,-0.015091300375996042,-0.04638149738395114,-0.050481570334966364,-0.044160954703487576,0.0172074750005784,-0.03283814865888246,-0.08486781249757058,-0.08734159654604667,-0.034550395175671156,-0.10820343394053289,-0.0421665496491066,-0.11540958423553782,-0.07585607227998281,-0.08161598701695283,-0.07094142664386283,-0.10692420975748362,-0.062415332146445124,-0.14373568005470183,-0.04628559823455447,-0.03527557055467767,-0.07262463702013733,-0.06753439243550474,-0.09570179967428416,-0.102928421609354
H3K36me1_H4K20me3,-0.019202626621535934,-0.029619016420629585,-0.03668270852767819,-0.04189531563095805,-0.03570282978298778,-0.04978209660137978,-0.03045749627607286,-0.020337393426561157,-0.015073624608747949,-0.02141580363037665,-0.014087580219166007,-0.015564084899517105,0.010655893440536524,-0.033665599865766005,-0.013817477775169174,-0.006036238828359686,-0.027517242565350486,-0.019570569506941915,-0.01880538065166082,-0.032838148658875355,0.010655893440537412,-0.024829061068885494,-0.026523936009743565,-0.012353084617109822,-0.028597994183149567,-0.01097310347381164,-0.02821264574784088,-0.02578726740320736,-0.0257036217865263,-0.02416644013709579,-0.033089299979812026,-0.023653210944042158,-0.034094818203094235,-0.01386004226607529,-0.011470494826967936,-0.02140640209956235,-0.021249265915399107,-0.028330022681599232,-0.02833494391534863
H3K36me1_H3K4ac,-0.01795888835876447,-0.08526724882131909,-0.07511890837932,-0.10616558897946682,-0.11298628562556878,-0.11676642434282414,-0.08195500809160627,-0.02744466276688584,-0.01118376417837208,-0.04093595981826503,-0.01660052780840715,-0.018511985018982102,0.006150232490560015,-0.03416927485829646,-0.023525143534531168,-0.008871661523429886,-0.0322144829628499,-0.029516032401998515,-0.024662767194410407,-0.08486781249757058,-0.02482906106888727,0.006150232490558238,-0.07955915747701958,-0.024420390501223466,-0.07922558079047803,-0.02903846228977436,-0.08855458166217112,-0.07015401016930944,-0.07841303923353315,-0.07248571716339924,-0.07563329096062787,-0.04955236678413222,-0.07819623533115205,-0.039282815522808434,-0.03384786020042441,-0.06833311025891575,-0.06232765561746412,-0.07146429229232609,-0.07312803050819205
H3K36me1_H3K9ac,-0.01889615779291276,-0.09804601617307895,-0.0719914825720469,-0.09661598470201227,-0.13435665097682836,-0.10603119304587949,-0.09250267271014856,-0.02783895559472427,-0.014559579830519809,-0.04297669422563999,-0.01642588887403562,-0.019913353089748398,0.009538620829467881,-0.034932274033550925,-0.024826310044565147,-0.009168846950379006,-0.035552649329394725,-0.029299849769410358,-0.025717885116650407,-0.0873415965460449,-0.02652393600974534,-0.07955915747702136,0.009538620829467881,-0.025056650245060652,-0.10031330398381222,-0.03295537249389291,-0.10285886045348036,-0.08243209491889658,-0.0871183202758683,-0.0803562003399847,-0.09921754985487397,-0.05183090289536629,-0.11500753613266035,-0.03519357562640302,-0.0347122690343582,-0.07486410757072903,-0.0729293174827994,-0.09471469671089316,-0.09740192533867997
H3K36me1_H3K14ac,-0.007531466458354785,-0.024486144823635314,-0.03068429999269462,-0.0324703735724583,-0.03320904982934181,-0.04271750674048569,-0.024352823914817634,-0.008063819907206948,-0.005894030453594823,-0.009145402926087343,-0.004533826333526392,-0.007038807447834472,0.01296850711906572,-0.015649531596562127,-0.006108683007646221,-0.0020426631409540263,-0.0122810450845936,-0.009202724901498094,-0.007785026986539378,-0.03455039517566405,-0.012353084617109822,-0.02442039050122169,-0.025056650245060652,0.012968507119066608,-0.02807604960970167,-0.0050707115200046005,-0.0304539612100303,-0.02281985100274042,-0.022714162162701612,-0.0220104336605651,-0.028103717379414306,-0.015525207124785112,-0.032938699164276386,-0.010269074447183613,-0.009184969680611665,-0.022998918903612164,-0.020881538454709414,-0.026203943551497133,-0.02818360319401947
H3K36me1_H3K18ac,-0.021479762047549755,-0.10650329560420069,-0.09673228937048073,-0.13939643507263,-0.14750178108029743,-0.15728906802490172,-0.10516422751166132,-0.03445134617329337,-0.012153993334977464,-0.053172201965425714,-0.022031688057579046,-0.025157183915466064,0.007620697776367535,-0.039860500508771324,-0.027662447491278996,-0.01109934303149629,-0.03754376754832123,-0.03699880814415302,-0.031092556986267894,-0.10820343394052934,-0.028597994183149567,-0.07922558079048159,-0.10031330398381222,-0.02807604960970167,0.007620697776367535,-0.0353994090859171,-0.10285918949308481,-0.08496068486175723,-0.08801262647954466,-0.0831588845588751,-0.09714975594120467,-0.05887105328568687,-0.11889530241978186,-0.04379836720446839,-0.03796468215726634,-0.07992560832879825,-0.07464910163566074,-0.09233030188496194,-0.09357795657501633
H3K36me1_H3K23ac,-0.00899023785952302,-0.032110692200005175,-0.03945754464029072,-0.039788214585010806,-0.037903172149984954,-0.05634012537763233,-0.026463491888224056,-0.011363357169019928,-0.005772247546317999,-0.01210729444849612,-0.0075191401833398785,-0.009395695672969495,0.015619231645080944,-0.01874353904954873,-0.009284723827013508,-0.0038012072946553843,-0.012115645986357393,-0.01380400886440114,-0.010827136309032426,-0.0421665496491066,-0.010973103473812529,-0.029038462289772582,-0.03295537249389646,-0.005070711520003712,-0.0353994090859171,0.01561923164508272,-0.03918365023853099,-0.029245821780207848,-0.02825160671457283,-0.02650024404259277,-0.033924253066732746,-0.019604497863095816,-0.03943168576458689,-0.011193238176980813,-0.011720964476737983,-0.029719839082865462,-0.026043593367804263,-0.03222489670501716,-0.035308413791714344
H3K36me1_H3K27ac,-0.021303622405747902,-0.11109735037360302,-0.09942974586488873,-0.15148485609819673,-0.16624731772529344,-0.1713340224624762,-0.11430907874074592,-0.0356635853538414,-0.012665473564620555,-0.055157315847624844,-0.020676943468608044,-0.023096275585443138,0.008404736769518806,-0.046671195775838115,-0.028360989713231533,-0.011506949964177338,-0.0376515012765779,-0.03672364016435381,-0.031888694986220045,-0.11540958423553604,-0.02821264574784621,-0.08855458166217645,-0.10285886045347858,-0.0304539612100303,-0.10285918949308126,-0.039183650238527434,0.00840473676951703,-0.09290065382438328,-0.09376753903405266,-0.08737628664624708,-0.11436571682875041,-0.060445631926526744,-0.14474861191434485,-0.04577561891028381,-0.039134144504254564,-0.07472208649040901,-0.07918125822663491,-0.10691403994933069,-0.1072237649978689
H3K36me1_H3K36ac,-0.01823902806128075,-0.08644189445638872,-0.06963261122506204,-0.09844106805213215,-0.11395958827055708,-0.11688145407105921,-0.08043862484777975,-0.02898187397307339,-0.013107112721348457,-0.04042703054817487,-0.01716611580977556,-0.019648563686192944,0.006167180269562422,-0.03266762468895479,-0.022610644352013765,-0.008574476667899233,-0.03279277434209149,-0.027872157996442937,-0.023448747936008374,-0.07585607227997926,-0.02578726740321091,-0.07015401016930767,-0.0824320949188948,-0.022819851002738645,-0.08496068486175723,-0.029245821780207848,-0.09290065382438328,0.006167180269562422,-0.07792217562109549,-0.07344311780450319,-0.08197444554113709,-0.05083025347401815,-0.0932804404770824,-0.037554405093519705,-0.03330962296931261,-0.07283606625442651,-0.06260406511217376,-0.07974244655195051,-0.08061467633868347
H3K36me1_H4K5ac,-0.020783260995541397,-0.08846106505000151,-0.07736516583004338,-0.10995112610923918,-0.11586155148575372,-0.13201918383596656,-0.08192042747758599,-0.0313687953801125,-0.01188927137760487,-0.04401364949969633,-0.02008805822405435,-0.02141626044257272,0.009871119991834654,-0.040152589181989384,-0.023724506462007966,-0.009513600141465517,-0.03145451042430025,-0.031095115155812536,-0.02563817579664196,-0.08161598701695283,-0.025703621786531627,-0.07841303923352783,-0.0871183202758683,-0.022714162162699836,-0.08801262647954466,-0.028251606714571054,-0.09376753903405621,-0.07792217562109194,0.009871119991832877,-0.05987591820607463,-0.08875292109129163,-0.051794607692480454,-0.10404819133080778,-0.03447666418176709,-0.03502789181965582,-0.07656443325386952,-0.06768228687776734,-0.08406187150697697,-0.08662140465677126
H3K36me1_H4K8ac,-0.018527318034525564,-0.07996286246590323,-0.07265352358372468,-0.10196872355064635,-0.10698233671316437,-0.12096996505022162,-0.0772530215594518,-0.0289476513510305,-0.011249894515216852,-0.041092911793612075,-0.01891167060105836,-0.02104116344279028,0.008204139017813361,-0.03645769383378372,-0.022006320294851278,-0.00843303046163868,-0.030060773139819474,-0.029489644829659767,-0.024232056967267823,-0.07094142664385927,-0.024166440137097567,-0.07248571716339924,-0.0803562003399847,-0.0220104336605651,-0.0831588845588751,-0.02650024404259277,-0.08737628664624708,-0.07344311780450852,-0.05987591820607285,0.008204139017815137,-0.08458920078874677,-0.048882486289713256,-0.09841644638261293,-0.030545733638568606,-0.03145097890418924,-0.07113659652258697,-0.06319970485145276,-0.08121166259469703,-0.08410419844867967
H3K36me1_H4K12ac,-0.02389054190626716,-0.10182528040483518,-0.09669866343926081,-0.13962077035497167,-0.14131409104119186,-0.1589783830272573,-0.10192256147712087,-0.03562917522451947,-0.015544790346853077,-0.05225186185531072,-0.023704082794212766,-0.02509580490100838,0.007968616880003943,-0.04800909865265979,-0.027405258487560147,-0.01115341499481115,-0.03996542858048713,-0.03642639091728839,-0.03085613129043807,-0.1069242097574854,-0.03308929997982091,-0.07563329096062965,-0.09921754985487574,-0.028103717379414306,-0.09714975594120112,-0.033924253066732746,-0.11436571682874863,-0.08197444554113886,-0.08875292109129163,-0.08458920078874677,0.007968616880005719,-0.05886365071503086,-0.10892745331433851,-0.045012889312031845,-0.037463559432769244,-0.0827783042022574,-0.06672511903188649,-0.0333167092166633,-0.08973598421308893
