,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K27me2,0.03150614843643984,0.010448445985171695,0.012848344205243833,0.029027929644976247,0.013212080241666868,0.040140552355024006,0.012213301486267092,0.03027320399889577,0.016722318234619227,0.0423223535920787,1.743873047702504,0.02604937916223582,0.021495149244279865,0.0252840067129938,0.012740987318826669,0.008065963792255992,0.016898002814861535,0.025319033103826882,0.014434290736213384,0.013954771251307285,0.017022204307445943,0.010043501233234053,0.02335329107744144,0.014627340208768658,0.008950222893818527,0.009442282129390911,0.019250419689162968,0.008597051912664355,0.007672002114262,0.006777377094445036,0.00811746266296165,0.008188688339208383,0.015524027524658202,0.014417338835891691,0.009005904594201919,0.019755103070612456,0.006485015259424465,0.008018661488717882,0.01253306859740011
H3K27me3,0.016419279628312022,0.014062639750539674,0.010781028292245587,0.010948789813054915,0.011107724150594578,0.018766269994755724,0.009059048006226256,0.017007927935048794,0.013947695947100325,0.010670930493061448,0.02604937916223582,1.6803379900809596,0.012134257698227735,0.009726391756510466,0.010770775437022984,0.0061607296234562625,0.0251488081289013,0.016366657222433467,0.01195618975085555,0.015602917944245398,0.01251771375808941,0.008907010315259534,0.010710951860089857,0.005900036265468422,0.007333418012079207,0.0035272639440595555,0.013776314398241674,0.006927872748722308,0.006672742533433862,0.006338199917141907,0.0084242169001163,0.00837404302225142,0.01278403152282337,0.00469553009211765,0.006217293437121629,0.013725966244740206,0.005918140735213129,0.007277164212871945,0.009016968489262034
H3K36me1,0.01825255747679755,0.009264576968385008,0.037307408315172985,0.05860334630143704,0.04112088435278949,0.02061723052709219,0.05145215493579336,0.014905656007867307,0.009197400363311736,0.04120895685597059,0.021495149244279865,0.012134257698227735,2.6177866382072454,0.012121151161577082,0.01538276564845198,0.006525679298886811,0.010401990265275884,0.02735809673794609,0.01267677871463846,0.017298168685528026,0.01069128054883084,0.006199290915023248,0.00959225729834845,0.01299279408586873,0.007652174439406245,0.015643518611884843,0.008435257315315248,0.006210092017341573,0.009922877762627458,0.008242517872075972,0.008019167202630406,0.007200213130068356,0.008691079714891359,0.010910051814421173,0.004148171782778043,0.006760949055477639,0.005109074483505616,0.006509424560680266,0.006675027814898371
H3K36me3,0.03829061118786026,0.10331708112162374,0.07697047517846389,0.05529592216375967,0.039138503056427965,0.12194204246072538,0.033834633844785245,0.018467937229271314,0.05425576202401139,0.04757534860058765,0.0252840067129938,0.009726391756510466,0.012121151161577082,3.266365344546105,0.010492543994851111,0.005414015610383238,0.07081936028027602,0.03308019785813876,0.018457654840561943,0.0702497601512686,0.060882585130363154,0.06759645038020068,0.09270388605030178,0.010820756540677046,0.10646711134176101,0.013846854484999227,0.0832810474072252,0.07178926885467973,0.03874107312915953,0.04191328701246899,0.060420524043949264,0.02055043070825846,0.07365240083301927,0.01844889742093425,0.024310789317035564,0.058201664462322,0.05939693544470703,0.07026910869686631,0.09023047155030373
H3K79me1,0.016221296260582108,0.008488099493195733,0.02682956784560009,0.011796989695984195,0.007823508352787556,0.01318173670166356,0.012667234614665013,0.013729841919456476,0.011344066760352156,0.010703002574103948,0.012740987318826669,0.010770775437022984,0.01538276564845198,0.010492543994851111,2.572815361888537,0.006014471169536684,0.01339544748789745,0.019228600386263395,0.015703188295685067,0.022962810979662684,0.012543803905472828,0.006374566173074747,0.007337222971615098,0.004759431988405893,0.007676046090724142,0.0026170393143365445,0.008726143576114787,0.006894277477297983,0.005496075338817796,0.005649960627676975,0.00776614221856331,0.010663512155586474,0.008075281343674412,0.003004080918378449,0.00445062807478358,0.00612792130999118,0.005310720778692435,0.006467872800369534,0.007075074438045448
H3K79me2,0.008631514486751701,0.0034617643148315835,0.003473970597934084,0.004389832291278317,0.004417117613461308,0.00679138474032559,0.0035785270296297966,0.008367430927614716,0.006317733877889475,0.0063347806497633385,0.008065963792255992,0.0061607296234562625,0.006525679298886811,0.005414015610383238,0.006014471169536684,0.6100321969143162,0.0048244692640802,0.00609199239426772,0.006059734425110541,0.004325120014138761,0.004699919492282323,0.0026609204889718185,0.003632719076532176,0.00357252836674693,0.0030758071308589763,0.0034682890114772214,0.0032489172825798107,0.002687719774898234,0.003000032840480671,0.0027583095672252256,0.0031075416718806537,0.003619823500175201,0.0038363359487458837,0.0021853017920889783,0.002310044066685002,0.002679220906568247,0.0022700602505434375,0.0028145439378972625,0.003201103694470575
H3K79me3,0.024902734090272993,0.02838696969525234,0.022019973655389435,0.03377981061828805,0.03349915050632557,0.050840054752745445,0.035505021052654406,0.018799038588777073,0.06758955290946966,0.017320590176375994,0.016898002814861535,0.0251488081289013,0.010401990265275884,0.07081936028027602,0.01339544748789745,0.0048244692640802,2.5050235021558276,0.02355133652448771,0.017717173476560433,0.02947894337754242,0.10585935470730057,0.03401310759663012,0.024988574506247474,0.007111276766925911,0.04304612261069263,0.015223231964555772,0.03948497788161376,0.02351317605413694,0.02745244514098122,0.02603186993122808,0.036263230777607625,0.022329136999587718,0.044725581585940866,0.012650340025778917,0.009846814774136625,0.027660497265573625,0.01708270349057095,0.034556792853180696,0.03587928026340492
H3R2me1,0.031163441114287593,0.025862226234169228,0.09334648025819892,0.04906811511175668,0.010636912936000442,0.04852831672767266,0.015998898066684752,0.014666257687461659,0.009115454341383167,0.026599737216172592,0.025319033103826882,0.016366657222433467,0.02735809673794609,0.03308019785813876,0.019228600386263395,0.00609199239426772,0.02355133652448771,3.031387795175015,0.03529788621980856,0.04579144972629656,0.020089378137175373,0.010843988127489546,0.037278651074629465,0.005773154819609161,0.014459353192224356,0.0051331570874424415,0.028180336920510918,0.01869213693414018,0.014100950187061478,0.011634361750654243,0.012224170603134077,0.009570796392998737,0.01569697797663494,0.013186911574346816,0.007852151140967933,0.02241672326383437,0.012611114365882692,0.011663916859598444,0.018188299799909657
H3R2me2,0.03440183620203552,0.014505860683413196,0.03310492904873463,0.014649174799191478,0.012372509646297658,0.0277329911503843,0.011874203080244783,0.014840343171628412,0.018057978439014466,0.009297857299338297,0.014434290736213384,0.01195618975085555,0.01267677871463846,0.018457654840561943,0.015703188295685067,0.006059734425110541,0.017717173476560433,0.03529788621980856,2.352328333876461,0.023749384978101418,0.023034841127911765,0.010054778442660783,0.018569646827113928,0.004170162595825921,0.012950801008335233,0.0050044685230483665,0.01726675286350421,0.011404366575382241,0.01024166967901241,0.009445437569241655,0.011334565612123093,0.007844528683293994,0.01180419463575344,0.005206632831068703,0.005284288536691939,0.011055721819571929,0.008292501848229605,0.010976184145143897,0.012637157085791273
H4K20me1,0.0218820697818094,0.2694170570319727,0.522677821430074,0.08384702095997021,0.0521829696045959,0.16034982685380328,0.060177133432027574,0.020024270868201022,0.02240368116768643,0.042537509965244524,0.013954771251307285,0.015602917944245398,0.017298168685528026,0.0702497601512686,0.022962810979662684,0.004325120014138761,0.02947894337754242,0.04579144972629656,0.023749384978101418,5.1041488840187,0.03557607882225433,0.10568732868270203,0.12206805651893404,0.015570102572037392,0.1957827864069248,0.0318966159540226,0.16887446345571,0.16976010952715015,0.17469863774565297,0.1708950778557181,0.14251506000801584,0.028486306863129585,0.10146220151942309,0.022933647058242634,0.026311408140216486,0.1130473043690916,0.13237717945444594,0.1464041827825806,0.15599599200908898
H4K20me3,0.039427311594292025,0.015061122004461858,0.024172847615887783,0.04110775861717997,0.055506841179509436,0.026507741187904443,0.06247753739236206,0.023025091991157876,0.09945894847805414,0.01251250592396147,0.017022204307445943,0.01251771375808941,0.01069128054883084,0.060882585130363154,0.012543803905472828,0.004699919492282323,0.10585935470730057,0.020089378137175373,0.023034841127911765,0.03557607882225433,1.4596409296368689,0.03177370215576669,0.01894242762487952,0.007576537305618469,0.03874942735830178,0.018259319925898243,0.03952086916511366,0.021916633195972146,0.03068509328856539,0.026973822897677913,0.03953481563503303,0.01481528767510465,0.04011205548663099,0.013322883778685402,0.005116132533155682,0.023533337585245562,0.018816550245227326,0.03625699023382367,0.03698476148236196
H3K4ac,0.020630926237060088,0.1422489007497374,0.08093494610401564,0.05125849960555051,0.04526165650417546,0.17568982197588667,0.028829579168906605,0.0075381329910158,0.023747462246765494,0.01952730078399867,0.010043501233234053,0.008907010315259534,0.006199290915023248,0.06759645038020068,0.006374566173074747,0.0026609204889718185,0.03401310759663012,0.010843988127489546,0.010054778442660783,0.10568732868270203,0.03177370215576669,4.0203993186215286,0.34648705636644905,0.021164810120243516,0.5921848041811506,0.019789817083347927,0.4897331582326032,0.4682883979219792,0.33466685357161463,0.25426586208747715,0.5768185621779711,0.2258026537355482,0.620118477524084,0.0890224417929284,0.15177084950345066,0.4553822373126417,0.4348397261356025,0.5899608414850794,0.6383054840425935
H3K9ac,0.03186012394633053,0.3088622587465153,0.17528709683478105,0.13250599048513578,0.09817003655927259,0.5633490818941524,0.03156995674349794,0.012952143824353612,0.014024725468834376,0.049420706420014504,0.02335329107744144,0.010710951860089857,0.00959225729834845,0.09270388605030178,0.007337222971615098,0.003632719076532176,0.024988574506247474,0.037278651074629465,0.018569646827113928,0.12206805651893404,0.01894242762487952,0.34648705636644905,3.8971136053987583,0.012306714455283085,0.44745889097150204,0.024256870847198186,0.5848844693973287,0.3645469364044045,0.2503914223547321,0.2496758034634805,0.2895321820897898,0.16766709413034953,0.3378126264164685,0.020427666901521313,0.1537493667949965,0.459718982879461,0.25151386780195306,0.29490674116665083,0.4397873932316134
H3K14ac,0.006620488775051392,0.008280139429633238,0.008283364127560588,0.03746929948041622,0.029620725599196263,0.015890717780573382,0.02206361096185372,0.010977426558278935,0.006297031870065695,0.028596259698514537,0.014627340208768658,0.005900036265468422,0.01299279408586873,0.010820756540677046,0.004759431988405893,0.00357252836674693,0.007111276766925911,0.005773154819609161,0.004170162595825921,0.015570102572037392,0.007576537305618469,0.021164810120243516,0.012306714455283085,2.3695260636331783,0.02511191817632863,0.04742141102783748,0.024765301640734982,0.020440424049279926,0.04709960263007407,0.03187879613472688,0.027267961212712244,0.017647576094850237,0.013303960799509795,0.03157453060908111,0.0054883000005228055,0.01621028497950583,0.01990463197661807,0.019433374425447347,0.019348675763756873
H3K18ac,0.025526366939204514,0.3089897484485373,0.14611645066846357,0.06451591278438329,0.08175854767497981,0.29317385546257313,0.04006690613137742,0.008901133837747821,0.02817420370866497,0.020615812539865885,0.008950222893818527,0.007333418012079207,0.007652174439406245,0.10646711134176101,0.007676046090724142,0.0030758071308589763,0.04304612261069263,0.014459353192224356,0.012950801008335233,0.1957827864069248,0.03874942735830178,0.5921848041811506,0.44745889097150204,0.02511191817632863,4.536045639085333,0.027705794427178354,0.6708063541689331,0.5355038966863166,0.4369408373870147,0.3765828741991477,0.5846755017839378,0.19911113006271908,0.5772463025024432,0.060504333402881194,0.13271998913751837,0.509344687106065,0.4327092908186332,0.607694195906781,0.707323359634664
H3K23ac,0.007226849757326903,0.018911418407941305,0.01891435036730371,0.04017512517216382,0.09892252340406493,0.03377473126702757,0.060662913207981894,0.007039726670853064,0.009698427463450177,0.03887296867600476,0.009442282129390911,0.0035272639440595555,0.015643518611884843,0.013846854484999227,0.0026170393143365445,0.0034682890114772214,0.015223231964555772,0.0051331570874424415,0.0050044685230483665,0.0318966159540226,0.018259319925898243,0.019789817083347927,0.024256870847198186,0.04742141102783748,0.027705794427178354,2.5329815892294256,0.04769590870610241,0.028324391058005105,0.07385215626950536,0.04394916370626589,0.027595312678124984,0.009897635461017629,0.012430332627693552,0.028005937722278773,0.005395866111124192,0.025801735138561988,0.02339929169465016,0.01950187581259666,0.02491587879662216
H3K27ac,0.0314602028362021,0.30232521060333806,0.16917767316550858,0.07848126444603842,0.09903952362446056,0.3849234990576065,0.04050435188477586,0.010104582131038597,0.030357360711951387,0.032289500416817773,0.019250419689162968,0.013776314398241674,0.008435257315315248,0.0832810474072252,0.008726143576114787,0.0032489172825798107,0.03948497788161376,0.028180336920510918,0.01726675286350421,0.16887446345571,0.03952086916511366,0.4897331582326032,0.5848844693973287,0.024765301640734982,0.6708063541689331,0.04769590870610241,4.734596374326647,0.47590446181953183,0.4275814276203267,0.37563373619978613,0.4766171776173529,0.1770098351791347,0.4381860303468432,0.034854518631003195,0.13889776463955172,0.7177904964827828,0.38350030563003124,0.4652516747944091,0.6275878761609661
H3K36ac,0.018203724957925438,0.20963128164698297,0.13888230978357186,0.05350651170666332,0.05359181859751416,0.2131438600306037,0.025613412296038973,0.008254268860225622,0.016308170372318465,0.02348430687875247,0.008597051912664355,0.006927872748722308,0.006210092017341573,0.07178926885467973,0.006894277477297983,0.002687719774898234,0.02351317605413694,0.01869213693414018,0.011404366575382241,0.16976010952715015,0.021916633195972146,0.4682883979219792,0.3645469364044045,0.020440424049279926,0.5355038966863166,0.028324391058005105,0.47590446181953183,3.848117463830764,0.36929559730854233,0.28612855586732433,0.5011167607792224,0.16745848267781493,0.4416356102348633,0.06061495659269944,0.12782327498821378,0.4109550365354995,0.4569489401890454,0.5041126677796974,0.5794682819503647
