,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
0,5.5587697687310006e-05,1.9248684784065745e-05,0.00014651605290352853,8.217562888209427e-05,0.0012774372235090162,0.0006097001623883848,0.0002436691803888958,0.0008319990553932254,0.00011292998552959766,0.0002355273927347454,0.00020381413142812383,0.0001261924684872264,-2.3275432355561316e-05,0.0013587881409987993,6.611830467319929e-06,0.0016346901909922512,0.00028151380257398676,3.451095056097001e-05,0.0014503166479946609,0.0004772506291261106,0.002801970759937928,0.00200779032413979,0.0011118992768651551,-0.9996308368772929,0.0026471195768316465,0.0010395891700478578,0.0027669954294591032,0.004870149873704951,0.0059631922317484355,0.0015438158264214077,0.024268968216850657,0.004309801059192294,0.0002545477825189979,0.0007876101646612534,0.00042099699163016284,0.0003194496842211427,0.00023101086109059466,0.00043149062617900413,0.005390853210366155
1,-0.0019171766477915492,-0.0014266690719219495,0.00012119828161565212,-0.0005478089387640668,0.00025669743512325184,-0.0019683044930728522,-0.002932185635682353,-0.0017781921456472467,-0.001697204239122198,-0.0017580099599787172,-0.0023795268400867726,5.048317634315902e-05,-0.0025187056723844975,-0.002300731965024288,-0.0016360399645740527,-0.001964232344463067,0.0008434804763580214,-0.0018164630688161669,-0.13975953495013066,-0.0019508684408679816,-0.007787383340764268,-0.001062230887837099,-0.028314320921316524,0.02340316769343772,-0.004331711634654944,-0.015819438408469066,-0.0027223220157166243,-0.011241361097973308,-0.011996874206738653,-0.000950032841363116,0.9888150797579185,-0.010414767108683295,-0.006850789399035394,-0.000243732615110815,-0.00456188321469959,-0.004601671865739472,-0.0011049527451969443,-0.003799003131521095,-0.021926118863395523
2,0.0035022104354905173,0.0023690498434860707,-0.00048067347718459483,0.00036213597867799235,-0.008321323480466894,0.005497536074927815,0.0047964117040785684,0.002361817177673316,0.004053764211050868,0.004644441691259087,0.00452319948369053,-0.00040963528883937396,0.004557439253029032,0.01116433610730751,0.003741765785445296,0.003252852294926645,-0.0018869503105754107,0.0035971536533158537,-0.9806063080748145,0.005653207135701507,0.019196641629097868,0.006836907793900019,0.09831035185544948,-0.003452040098154457,0.007572557340405034,0.027782183186073034,0.003918908753613687,0.032828615904006125,0.03677865214638926,0.0005339281839725018,-0.13192060813280126,0.022135407493898394,0.014625455926590458,-4.4001794109915006e-05,0.010171325990462922,0.006700434261352566,0.0020509788870487224,-0.001517535724035679,0.07974197895343747
3,0.00038792696375941063,0.0004212094067718446,7.853027043207717e-05,-0.0013128180720809787,-0.022379694692869437,0.0010734808562170082,-0.0006946665249047001,-0.0013420502662790513,-0.0005705347135528405,0.00010649205656027221,-2.949075932300089e-05,0.0005067492767220187,-0.0004996619675680738,0.0003996269521009256,0.000695843871807917,-0.0006765251376293495,0.0018929636851729489,-0.00010901751387986481,0.014501202033548054,-0.002135652314702066,-0.007996634166341998,-0.004205051608999113,-0.022888493974739316,0.002672246035714655,-0.005786051473812038,0.0009167772076173671,-0.00392246680621077,0.94803796822367,-0.31488868194843245,0.0023964746263442083,0.007570469769848986,-0.009623510454581721,-0.0010565907682144663,0.00035898338779734946,-0.0012753401550199433,0.00020030550612332745,-0.0006621375288407182,-0.004409241370795455,-0.02239601719629202
4,0.006678420609880831,0.0038664786935811227,0.011806999058397062,0.01084995076875643,-0.6067214457385199,-0.010518460908480251,0.009966984633589934,0.01639528572854215,0.0032405844433248585,0.005129427795082599,0.0033446125082388636,0.012615211349020999,0.004172318846370897,-0.005812034336031638,0.006197238854011197,-0.013846081581461254,0.019756805350463053,0.016750063018536866,0.023904404148640257,-0.0026889227376987106,-0.008976161356197207,-0.010494775474404184,-0.017428074541016005,0.003934092934899074,-0.007843047641768675,-0.005094314326959533,-0.014182267481584883,0.22758958171317378,0.7433999571459179,-0.010678005894589792,0.010636143516798556,-0.03808048129697989,-0.0011717257216282912,0.00266910379600408,-0.0016894935576927405,-0.001994682087599021,0.0011314869815965123,0.0014112878217597824,-0.14973547713869523
5,0.008490601292976064,0.0036271702998215243,0.013729154891439572,0.025035081301298938,-0.7904949362885951,0.0032221077026301052,0.016005310027957926,0.025687245518033495,0.0036278762491516606,0.005913541563360233,0.003673582960310392,0.014966494822404376,0.007750735903296882,0.0026780529187047856,0.004531774999178679,0.011799936824196972,0.031672358861203065,0.02167801401007444,-0.004368615435792096,6.88393349901748e-05,0.008363732226664826,0.009399222181187297,0.013981174810441078,-0.004192776880578679,0.008825511036744612,0.008200228071381117,0.012618025138481644,-0.19786705606227903,-0.5534721832382707,0.01260078530230742,-0.004556018159581992,0.033882888394479976,0.0006508271927913068,0.012204094475172931,4.8299041187769795e-05,0.0035942727304805544,-0.0004996129306183827,0.0027232688428206753,0.1537205395005336
6,-0.0022930894238715666,-0.0010797107057474392,0.00047961101376788745,-0.004813307420425591,0.03037424246701457,-0.01217161455733355,-0.0034632916068661436,-0.0020121512028634875,-0.0015955618008666984,-0.001156858850737791,0.0008999305473323543,-0.00051395673052897,-0.0042393157430246475,-0.007323697327476057,-0.0012860047514302625,-0.012234050895283361,-0.007283340590555232,-0.002932833097135069,0.07395508886343288,-0.0024991442398555994,-0.07240376751427234,-0.024758380986218128,-0.04987929539917848,0.006732969518655354,-0.022297990851266856,-0.025731878235963773,-0.024064001021285912,0.0805250170241996,0.18458946498741416,-0.009853167515561277,0.031228483768170306,-0.0796516643452606,-0.0046309053280739485,-0.01042603107760774,-0.0034032161818888405,-0.004321185274951003,-0.007314472661556137,-0.004031576994236293,0.9668437761515297
7,1.852630707118927e-05,-0.00023648969988049676,-7.631988619972475e-05,0.0006095036013609063,-0.004948771846589636,0.016442453122764652,0.0012726719361845845,0.002823657871715526,0.00030819568948834374,0.0010151056668690017,0.0013588039379271036,-0.0003286570479033422,-0.00043671165226765,0.001875814195205755,-0.0014121544796424485,0.07741789367509044,0.002660392519506527,-0.0008240194550895002,-0.016337160955258456,0.003956583925059141,0.141904369578562,0.010268434854195506,0.06979849922399022,-0.004349311120435174,0.03364455247628181,0.011484333061030211,0.03227046922435888,-0.024180902240689316,-0.0499130318437496,0.007871722950029001,-0.010724460095493065,-0.9799046361348466,0.0011792232522089285,0.0054018277970277195,0.0010771349896383279,0.0009587041570796256,-0.0007685723016144882,0.0009589770750402099,-0.04963843013133596
8,-0.0007422864933617039,-0.003865076012308226,-0.00017350022790419903,-0.0003558448505219143,0.0019626103670403756,0.030906407883622936,-0.0013280983321154827,0.0018603604740743457,0.003155437812577001,0.00411230923886402,0.004707618932549942,-0.00025701647438492825,-0.0009800913620142235,0.09793361641770189,0.0020049730542693604,-0.4661763710958598,-0.005215002557965501,0.0006897373692205561,0.011389051138288742,-0.00316995078494152,0.8648047043552192,-0.03940512246284456,-0.10229485819589147,0.0023231649709092974,-0.05022248882096843,-0.007112666451574073,-0.022794246852130714,0.009622361210297853,0.011936180069075389,0.002430978915407919,0.006579459741649924,0.07499527622699645,-0.0009005890494135623,-0.004236686321583506,-0.0009840254598988722,0.0016370787020297056,-0.007651115393920098,-0.004983952309375733,0.05357965091142787
9,0.0010545334115366796,0.007478087851888672,0.00034995028542928776,0.00012495566849091838,0.002968017378750892,-0.08235155035411872,0.0016428524618953375,-0.008742445218374173,-0.006836018308106286,-0.008408109925247197,-0.008979565808186877,-0.001020442811023368,-0.0013318808729881042,-0.20979262330301948,-0.001808846993251299,0.8451945928073822,-0.001954699421654574,-0.0007584782913378693,0.006589265714232399,-0.002995875544416812,0.45515776854659595,-0.025442724482497635,-0.07465152668617302,0.002965255120008643,-0.047900959450082214,-0.009762533272427931,-0.047218708659748386,0.013143661382655348,0.026751283349208677,-0.010656409875505188,0.005272896325437224,0.11805832344986644,-0.0012387927021310385,-0.00206126369057891,-0.000704814514322927,-0.004345726186332157,-0.0024743842074297874,0.0036005393037851358,0.0376374276177073
