feature,importance,target,method,rank
H3K27me1,0.10363811,H3K27me2,mean_abs,1
H3K4me3,0.08374544,H3K27me2,mean_abs,2
H4K20me1,0.06612601,H3K27me2,mean_abs,3
H3K27me3,0.050461438,H3K27me2,mean_abs,4
H3K9me2,0.036280468,H3K27me2,mean_abs,5
H3R2me1,0.03218693,H3K27me2,mean_abs,6
H3K4me2,0.031077608,H3K27me2,mean_abs,7
H2BK5ac,0.028701415,H3K27me2,mean_abs,8
H2A.H4R3me2,0.024816077,H3K27me2,mean_abs,9
H3K36me3,0.023063,H3K27me2,mean_abs,10
H3K4me1,0.018486425,H3K27me2,mean_abs,11
H3K36me1,0.01327705,H3K27me2,mean_abs,12
H2AZ,0.011377408,H3K27me2,mean_abs,13
H3K27ac,0.010503063,H3K27me2,mean_abs,14
H3K79me3,0.008500719,H3K27me2,mean_abs,15
H2AK5ac,0.007114468,H3K27me2,mean_abs,16
H3K9me3,0.005371966,H3K27me2,mean_abs,17
H4K20me3,0.0045707733,H3K27me2,mean_abs,18
H3K14ac,0.0043327524,H3K27me2,mean_abs,19
H4K8ac,0.0041770837,H3K27me2,mean_abs,20
H4K5ac,0.0037069423,H3K27me2,mean_abs,21
H3K23ac,0.003605065,H3K27me2,mean_abs,22
H3K9me1,0.0028145458,H3K27me2,mean_abs,23
H3K79me1,0.002187883,H3K27me2,mean_abs,24
H3K9ac,0.0016403752,H3K27me2,mean_abs,25
H2BK5me1,0.0014750424,H3K27me2,mean_abs,26
H3K18ac,0.0014152619,H3K27me2,mean_abs,27
H4K91ac,0.0011422933,H3K27me2,mean_abs,28
H2BK120ac,0.0009996997,H3K27me2,mean_abs,29
H3K79me2,0.00080703245,H3K27me2,mean_abs,30
H2BK20ac,0.0007596148,H3K27me2,mean_abs,31
H4K12ac,0.00069796026,H3K27me2,mean_abs,32
H2BK12ac,0.0006478127,H3K27me2,mean_abs,33
H2AK9ac,0.0005859103,H3K27me2,mean_abs,34
H3R2me2,0.00057210703,H3K27me2,mean_abs,35
H3K36ac,0.0004911397,H3K27me2,mean_abs,36
H4K16ac,0.0004432904,H3K27me2,mean_abs,37
H3K4ac,0.00038286942,H3K27me2,mean_abs,38
