feature,importance,target,method,rank
H4K20me3,0.14039466,H3K9me3,mean_abs,1
H2AZ,0.0857249,H3K9me3,mean_abs,2
H3K36me3,0.027189253,H3K9me3,mean_abs,3
H3K18ac,0.023077024,H3K9me3,mean_abs,4
H2A.H4R3me2,0.021050194,H3K9me3,mean_abs,5
H4K91ac,0.018585918,H3K9me3,mean_abs,6
H3K4me1,0.008247978,H3K9me3,mean_abs,7
H3K9me1,0.0070164427,H3K9me3,mean_abs,8
H3K4me3,0.005420999,H3K9me3,mean_abs,9
H3K79me3,0.005165186,H3K9me3,mean_abs,10
H4K20me1,0.004347931,H3K9me3,mean_abs,11
H3R2me2,0.0038512212,H3K9me3,mean_abs,12
H2BK5me1,0.0034718877,H3K9me3,mean_abs,13
H3K27ac,0.0031275994,H3K9me3,mean_abs,14
H3K27me3,0.0028522841,H3K9me3,mean_abs,15
H3K9me2,0.0028245759,H3K9me3,mean_abs,16
H2BK120ac,0.0019824025,H3K9me3,mean_abs,17
H3K4ac,0.0015571926,H3K9me3,mean_abs,18
H2AK9ac,0.0014894347,H3K9me3,mean_abs,19
H3K27me2,0.0014543778,H3K9me3,mean_abs,20
H3K9ac,0.001419488,H3K9me3,mean_abs,21
H2BK20ac,0.0012297,H3K9me3,mean_abs,22
H3K36me1,0.0010328258,H3K9me3,mean_abs,23
H3K4me2,0.0009425416,H3K9me3,mean_abs,24
H3K79me2,0.00093550805,H3K9me3,mean_abs,25
H2BK12ac,0.00090185326,H3K9me3,mean_abs,26
H3K14ac,0.00087777944,H3K9me3,mean_abs,27
H4K16ac,0.00083781336,H3K9me3,mean_abs,28
H3K23ac,0.0007948997,H3K9me3,mean_abs,29
H3R2me1,0.00078973174,H3K9me3,mean_abs,30
H2BK5ac,0.00066631084,H3K9me3,mean_abs,31
H4K8ac,0.0006650151,H3K9me3,mean_abs,32
H4K5ac,0.00065906456,H3K9me3,mean_abs,33
H3K36ac,0.00065393717,H3K9me3,mean_abs,34
H3K79me1,0.000625039,H3K9me3,mean_abs,35
H4K12ac,0.0005961224,H3K9me3,mean_abs,36
H3K27me1,0.0005601711,H3K9me3,mean_abs,37
H2AK5ac,0.00051060173,H3K9me3,mean_abs,38
