,tc_value,mmi_value
H3K18ac_H3K27ac_H3K4me,1.0840389527030414,-0.17114933076979533
H3K14ac_H3K4me2_H3K79me,0.8978831345877651,-0.17062339771984014
H4K5ac_H3K4me3_H2AS129ph,0.7012270816405213,-0.16808491306524687
H3K4ac_H4K16ac_H3K79me3,0.6764014654360597,-0.16788162643576676
H3K4me2_H3K36me3_H2AS129ph,0.5122110201150605,-0.16772626435947657
H3K14ac_H3K4me_H3K36me3,1.0229307894419843,-0.16769066492384255
H3K4ac_H3K79me_H3K4me,0.5585706567009208,-0.16706461901770986
H3K18ac_H3K36me2_H3K36me3,1.015745390359612,-0.16682067575418102
H3K18ac_H3K79me_H3K36me2,0.6195628996109619,-0.16674145337184143
H4K8ac_H3K4me2_H3K4me,0.8052424068043962,-0.1667103577448632
H4K12ac_H3K18ac_H2AS129ph,0.7679045469157462,-0.16612176052050565
H4K5ac_H3K4me2_H3K4me,0.7977945230673384,-0.16589440334873728
H3K18ac_H3K4me2_H3K79me3,0.9705736611903664,-0.1657669103540531
H3K79me_H4K16ac_H4R3me2s,0.548760302428466,-0.16505930251756595
H3K4me3_H3K79me3_H3K36me3,1.4563933334014028,-0.1647330840767669
H4K8ac_H3K18ac_H2AS129ph,0.8264409531562613,-0.16410221762470734
H4K8ac_H3K4me3_H2AS129ph,0.6966108221210323,-0.16363609051833983
H3K23ac_H3K36me3_H2AS129ph,0.6724182482658865,-0.16290541789220825
H3K9ac_H3K36me3_H2AS129ph,0.6918061181366291,-0.16286875597900163
H3K18ac_H3K79me3_H2AS129ph,0.7052642561905458,-0.16271400335835828
H4K12ac_H3K4me2_H3K4me,0.763053617899093,-0.1626771526276194
H3K79me_H3K36me2_H4R3me2s,0.4915172692918013,-0.1624655629649432
H3K9ac_H4K16ac_H3K36me3,0.6819314689478944,-0.16239671019726742
H3K4me3_H3K36me_H3K36me3,0.7017469719269407,-0.16220376402749537
H3K4me3_H3S10ph_H3K36me3,0.4159185480764531,-0.16199718541359864
H3K14ac_H3K4me2_H4K16ac,0.8503837195394421,-0.16146504937643336
H3K4ac_H4K20me_H4K16ac,0.737572655268421,-0.16137358844274452
H3K14ac_Htz1_H2AS129ph,0.5802467638685922,-0.16124069336632374
H3K4ac_H3K79me_H2AS129ph,0.5462524719363149,-0.16047428691065058
H3K14ac_H3K36me2_H3K79me3,0.8590429776908621,-0.16004227749193944
H2AK5ac_H3K36me3_H2AS129ph,0.7041413988766649,-0.1595479640404207
H3K14ac_H3K4me3_H3K79me3,1.4853456674077314,-0.15941488023975126
H3K4me2_H3K4me_H4R3me,0.7357288991673165,-0.15892233818422064
H3K23ac_H3K18ac_H4K16ac,1.6275832334949776,-0.15847722885070326
H3K56ac_H3K4me2_H3K4me,0.8374277845108278,-0.15814278070586774
H3K56ac_H3K4me3_H3K79me,0.7554446806618618,-0.1578249661042328
H3K4ac_H4K16ac_H4R3me,0.5910650094204293,-0.15774202123121484
H3K56ac_H3K79me_H2AS129ph,0.5338192103849764,-0.15754415167513258
H2AK5ac_H3K4me2_H4K20me,0.7964201286104213,-0.15561442262829672
H4K8ac_H3K36me_H4R3me2s,0.7858593326725476,-0.15473496175386003
H3K27ac_H4K16ac_H3K36me3,0.5780734290785503,-0.1544726027666954
H3K4me3_H3K4me_H3K36me3,1.1344837603466686,-0.15388520430092
H3K4me2_Htz1_H2AS129ph,0.3884363217126481,-0.15335482091796138
H3K4me2_H4K16ac_H3K36me3,0.46768811120578846,-0.15293210908554755
H4K5ac_H3K18ac_H2AS129ph,0.7916199809706193,-0.15287094964873305
H3K23ac_H3K79me_H3K4me,0.5209193205754161,-0.15266289419521328
H4K8ac_H4K16ac_H3K36me3,0.6618255670530395,-0.15220991591508337
H3K18ac_H3K27ac_H2AS129ph,0.9346885860634604,-0.15207335713243708
H4K8ac_H3K36me2_H3K36me3,0.917983759093719,-0.1520305168235616
H3K14ac_H3K4me3_H3K36me3,1.6235878318623165,-0.15146186020542274
H3K4ac_Htz1_H2AS129ph,0.5452116192458973,-0.1508569539196376
H3K18ac_H3S10ph_H3K36me3,0.5086983622656334,-0.15048534458033203
H4K8ac_H3K36me3_H2AS129ph,0.659565650370423,-0.15000730790658423
H2AK5ac_H3K4me3_H3K79me,0.8371188337568363,-0.14973570224978516
H3K9ac_H3K4me3_H3K79me,0.7069030498972566,-0.14960145145206738
H3K14ac_H3K36me2_H3K36me3,1.051454648620643,-0.1491452095652246
H3K4me3_H3K36me2_H4K16ac,0.7530783979923221,-0.14859324411164287
H3K9ac_H3K79me_H2AS129ph,0.49963261537321557,-0.14853344587685058
H3K14ac_H3K79me_H2AS129ph,0.5264705359900788,-0.1484986600152638
H3K79me_H4K20me_H4R3me2s,0.7406021928466924,-0.1484495920975153
H3K23ac_H4K20me_H4K16ac,0.7351787272797665,-0.14810010424373132
H3K56ac_H4K16ac_H3K36me3,0.6562253341019328,-0.14766490751077832
H3K23ac_H3K4me3_H4K16ac,0.9277789331547392,-0.14765828118975044
H3K4me2_H3K79me_H2AS129ph,0.41893593004942353,-0.1476484270705125
H4K8ac_H4K16ac_H3K79me3,0.6525062764233613,-0.1467023395510214
H4K5ac_H3K36me3_H2AS129ph,0.6374251465145839,-0.14639383923166704
H3K9ac_H4K16ac_H3K79me3,0.6802325787378969,-0.14608950306893753
H2AK5ac_H3K4me_H2AS129ph,0.4969639894041027,-0.1453963190246519
H3K9ac_H4K20me_H4K16ac,0.7712115412474052,-0.14533762018734642
H3K23ac_H3K4me2_H3K36me3,0.9141207124480424,-0.14482637241918184
H3K4ac_H3K4me_H4K16ac,0.6014833648216502,-0.14462734670868294
H3K4me2_H3K4me_H2AS129ph,0.7245811167996035,-0.1439880309999797
H3K18ac_H3K36me2_H3K79me3,0.841967622218263,-0.14396469894516883
H3K56ac_H3K36me3_H2AS129ph,0.6663627448172171,-0.1439162902854232
H3K18ac_H3K4me2_H4K16ac,0.8256658874481904,-0.1435785598008099
H3K4ac_H3K4me3_H3K79me3,1.0614353955733975,-0.14322433960401781
H3K9ac_Htz1_H2AS129ph,0.4736261722307038,-0.1426548824208158
H3K4me3_H4K20me_H3K79me3,0.7976499823226586,-0.1424195607626242
H3K4me3_Htz1_H3K36me2,0.6809742734056439,-0.14215322001666664
H3K4me3_H3S10ph_H4R3me2s,0.4245888279711014,-0.14179847160355408
H3K18ac_H3K4me2_H3K79me,0.8195344163561753,-0.14126945203996222
H3K4me3_H3S10ph_H3K4me,0.7182312769679378,-0.14103074268233762
H3K23ac_Htz1_H2AS129ph,0.48621862609318534,-0.14074658426141795
H3K4me3_H3K4me2_H3K36me3,1.273427305736881,-0.1406105142684062
H3K4ac_H3K4me3_H4K16ac,0.8067918404926289,-0.14041583432592653
H3K4me2_Htz1_H3K36me2,0.7807033095362925,-0.1400014824720479
H2AK5ac_H3K4me2_H3K36me3,0.9106188950796863,-0.13898328821369788
H3K18ac_H3K4me_H3K36me3,1.0146182581890706,-0.13885473370108414
H3K4me2_H3K79me_H3K4me,0.6105431914747825,-0.13877192678716455
H3K4me2_H3K36me2_H3K79me3,0.8377879609964669,-0.13876055127756892
H3K23ac_H3K79me_H2AS129ph,0.4484393705867049,-0.13838601594115119
H3K4me3_H3S10ph_H3K79me3,0.34560917418081516,-0.13802170610401454
H3K18ac_H3K4me_H3K79me3,0.8902957593905096,-0.13788781868565003
H4K12ac_H3K4me2_H2AS129ph,0.45980420914363584,-0.13780117308575335
H3K56ac_H3K79me_H3K4me,0.49616774166182687,-0.13712021745361902
H3K4me3_H3K79me_H2AS129ph,0.5424468269272698,-0.13693254643318298
H3K9ac_H3K79me_H3K36me2,0.4962560574318928,-0.13677038554560284
H3K23ac_H3K4me_H4K16ac,0.6149557930839169,-0.13660117702232455
H3K4me3_H4K20me_H4K16ac,0.7693009026636162,-0.1359208516087964
H2AK5ac_H3K79me_H3K4me,0.4769222238556754,-0.1357023103628361
H3K4ac_H3K18ac_H4K16ac,1.5576265336588548,-0.13556121904775154
H3K4me3_H3K4me_H4R3me2s,1.1433890710803123,-0.13543554593249318
H3K27ac_H4K16ac_H3K79me3,0.5907034339411581,-0.1353215253496689
H3K4ac_H3K79me_H4K20me,0.5217601355625181,-0.13520274331992788
H2AK5ac_H3K4me2_H2AS129ph,0.6066700728681198,-0.1351524701740594
H4K5ac_H3K4me2_H2AS129ph,0.48480148319377037,-0.13465481426570136
H3K9ac_H3K79me_H3K4me,0.48614572344571627,-0.13455205749753674
H2AK5ac_Htz1_H2AS129ph,0.5471841431036975,-0.13419039098803687
H4K8ac_H4K16ac_H4R3me,0.6106274191631194,-0.13413056181834904
H4K8ac_H3K4me_H2AS129ph,0.3832776544479852,-0.1340833887357853
H3K27ac_H3K4me3_H2AS129ph,0.6420239932744938,-0.1336373105374591
H3K79me_H3K4me_H3K79me3,0.789150028168498,-0.13357855270446528
H4K5ac_H3K4me_H2AS129ph,0.416222654372687,-0.13330263376755802
H3K23ac_H3K4me2_H4K20me,0.8479789952535999,-0.13324466280290181
Htz1_H4R3me2s_H2AS129ph,0.5199018551130159,-0.13321838245519046
H4K8ac_H3K4me2_H3K36me3,0.8059980566103135,-0.1331053965878919
H3K14ac_H4K16ac_H3K79me3,0.5377607200566565,-0.133029044004207
H3K4me3_H3K79me3_H2AS129ph,0.6483783396675449,-0.1329544003858345
H4K8ac_H3K4me3_H3K79me,0.6282296559598084,-0.1328699004650442
H3K14ac_H3K36me2_H4K16ac,0.7741535609721879,-0.13281967889442114
H3K4me2_Htz1_H3K4me,0.6439510068255654,-0.132812154488418
H3K4me3_H4K16ac_H3K79me3,0.4733800741423888,-0.13279860876405358
H4K5ac_H3K4me3_H3K79me,0.5629821345497295,-0.13266904328313522
H3K4me3_H3K79me_H4R3me2s,0.4995867860574883,-0.13260685087292856
H3K14ac_H3K4me3_H4K16ac,1.2442777623576298,-0.13253390129908915
H4K12ac_H3K4me_H2AS129ph,0.37484617313539736,-0.13232241065100858
H3K4me3_H3K36me_H3K79me3,0.547045436710663,-0.1321775049372409
H3K4ac_H3K4me2_H3K79me3,0.7481627348082309,-0.13212379264521168
H3K9ac_H3K4me2_H3K36me3,0.6725430163782935,-0.13200016348255694
H3K18ac_H3K4me3_H3K36me3,1.495622842702236,-0.13175409040036712
H4K12ac_H3K4me3_H3K79me,0.5667778364093898,-0.13171608989405925
H3K4me2_H3K79me_H3K36me3,0.5999100338371157,-0.13167736863578838
H4K8ac_H3K4me3_H3K36me3,0.8970377677876531,-0.13166851175081895
H3K56ac_H4K16ac_H3K79me3,0.6606746403079491,-0.13149500199141428
H3K4me3_Htz1_H3K79me,0.4644722327562558,-0.13148385370172377
H3K18ac_H3K36me_H2AS129ph,0.5432452050881587,-0.13115499128968722
H3K14ac_H3K4me2_H2AS129ph,0.9167661759974681,-0.13109182960313426
H3K4me3_H3K36me2_H4R3me,0.6200772169938169,-0.13091305715893142
H3K4me2_H3K36me_H2AS129ph,0.41833298361686566,-0.1306294027335344
H4K12ac_H3K36me3_H2AS129ph,0.5916548886234896,-0.1305476049100438
H3K4ac_H3K4me2_H3K79me,0.6459316538631352,-0.13030436936767664
H3K14ac_H3K36me2_H4R3me2s,0.9321941992503184,-0.1302318970933527
H4K8ac_H3K4me2_H2AS129ph,0.5130053787460387,-0.13004619959481367
H3K18ac_H3K4me_H4K16ac,0.7052920008487487,-0.13004483763954156
H3K27ac_H3K4me2_H2AS129ph,0.46189475800098556,-0.12984749953656127
H3K79me_H3K36me_H3K79me3,0.9088514844315903,-0.12955705942360396
H3K4ac_H3K79me_H3K36me2,0.5868250817177909,-0.1295312593803466
H3K18ac_H3K27ac_H4K16ac,0.9050154897579663,-0.12930449292782775
H4K12ac_H4K16ac_H3K36me3,0.5893908828971188,-0.12914249896463126
H3K36me2_H4R3me2s_H2AS129ph,0.4748150459324094,-0.12911547847858884
H3K4me2_H3K79me_H3K36me2,0.6847168598614743,-0.12905990211769236
H3K9ac_H4K16ac_H4R3me,0.5465428526877556,-0.1290056723757349
H3K18ac_H3K36me2_H2AS129ph,0.6895904141590741,-0.12880521213777385
H2AK5ac_H3K4me3_H2AS129ph,0.9318557282869779,-0.1285824502899935
H3K14ac_H3K79me_H3K36me2,0.6463236190407269,-0.12799559076483114
H3K36me3_H4R3me_H2AS129ph,0.7308792259665022,-0.12798808845778886
H3K79me_H4R3me2s_H2AS129ph,0.38268443184724354,-0.12784275520295374
H3K23ac_H3K4me2_H2AS129ph,0.7218949806195258,-0.12745312421384547
H3K4me2_H4K20me_H3K36me3,0.6451705119907061,-0.12741302278697297
H4K8ac_H3K4me_H3K36me2,0.5850007868532892,-0.12730036684803991
H3K4ac_H3K79me3_H2AS129ph,0.6449542097624619,-0.12713859996225985
H3K4me2_H4R3me2s_H2AS129ph,0.412481155292161,-0.12701785483534245
H3K18ac_H3S10ph_H3K79me3,0.4215282047230371,-0.12695244145318796
H3K14ac_H3K4me_H3K36me2,0.9472282074082248,-0.12694210041400567
H4K8ac_H3K4me3_H3K4me,0.9482737639657532,-0.1268636131223957
H3K4ac_H3K4me2_H4K16ac,0.6048571745029356,-0.12684040414723263
H4K5ac_H3K36me2_H4R3me2s,0.7750075307196624,-0.12667501866312847
H3K4me_H3K36me2_H3K36me3,1.0039109533982575,-0.12663089070691314
H3K4ac_H3K4me2_H2AS129ph,0.643735514267453,-0.12656624531899752
H3K4me2_H3K36me_H3K36me3,0.5940515442253105,-0.12640397865227548
H3K14ac_H3K4me_H2AS129ph,0.660622481448705,-0.1262461413315883
H3K14ac_H3K79me3_H2AS129ph,0.5975817156678715,-0.12595109117693148
H4K20me_H3K36me_H3K36me3,0.9636078122486573,-0.12585099389990972
H3K4me3_H4K20me_H3K36me2,1.0125282685533588,-0.12574613719176497
H3K56ac_Htz1_H2AS129ph,0.47208285537588424,-0.12566796225963017
H3K4me3_H3K36me_H2AS129ph,0.5426470744559087,-0.12550889480911032
H3K23ac_H3K4me2_H4K16ac,0.6951000192997441,-0.12546730448288557
H3S10ph_H3K36me3_H2AS129ph,0.3032729190838719,-0.1251205857686024
H2AK5ac_H3K79me_H2AS129ph,0.3824635127859839,-0.12509702674728906
H3K4ac_H3K4me_H2AS129ph,0.5339376281697241,-0.12499063836829727
H4K12ac_H3K36me2_H4R3me2s,0.7174372720248243,-0.12498051873292226
H4K12ac_H3K14ac_H2AS129ph,0.7364284519891111,-0.12489097066853283
H3K9ac_H3K4me2_H4K20me,0.6079369223557052,-0.1247205059635128
H3K4me3_Htz1_H3K79me3,0.6392950339247392,-0.12453788682623212
H3K23ac_H3K4me_H2AS129ph,0.5404123808797863,-0.12431015013364721
H4K8ac_H4R3me2s_H2AS129ph,0.5895366892200027,-0.12429337784283412
H3K23ac_H4K16ac_H4R3me,0.5217983565570812,-0.12411627647093937
H4K8ac_H3K14ac_H2AS129ph,0.7785287609913478,-0.12405754098308286
H3K4ac_H3S10ph_H3K36me3,0.5331278662913981,-0.12348803735670977
H2AK5ac_H3K4me3_H3K79me3,1.005600373528985,-0.12334019922181483
H3K56ac_H4K16ac_H4R3me,0.5298876329340434,-0.12318500006558786
H3K27ac_H3K4me3_H4K16ac,0.5448927164086808,-0.12313441997729946
H3K4me3_H3K4me2_H3K79me3,1.1895971691407823,-0.12293598419558371
H3K18ac_H3K36me2_H4R3me2s,0.9710612390964339,-0.1228119739152369
H3K14ac_H3K4me2_H3K36me,0.8621536235231844,-0.12278988313665451
H4K16ac_H3K36me3_H2AS129ph,0.43017368721632465,-0.12232123855032029
H3K4me2_H3K36me2_H4R3me,0.6932890109875611,-0.12207129127650873
H3K18ac_H3K4me3_H4K16ac,1.1552534595261665,-0.12172524537334439
H3K4ac_H3K36me2_H2AS129ph,0.5594980457465208,-0.12149589399650651
H3K4me2_H3K79me3_H2AS129ph,0.44849416463505065,-0.12085013308792902
H3K27ac_H3K4me3_H3K79me,0.5725981188867539,-0.12074933318163517
H3K18ac_H4K16ac_H3K79me3,0.5681365355207557,-0.12070460238717295
H4K8ac_H3K4me3_H3K36me,0.5877554494169424,-0.12068964698986306
H3K4me3_Htz1_H4K16ac,0.31996367563472283,-0.1206045554590851
H3K14ac_H3S10ph_H3K36me3,0.49835271410801063,-0.12033901084960696
H3K4me3_H4K16ac_H2AS129ph,0.4794089414233973,-0.12010771782249385
H3K14ac_H4K16ac_H4R3me,0.512585018643037,-0.11993389805427412
H3K23ac_H4K16ac_H3K79me3,0.5423756285951846,-0.1199002331547323
H4K5ac_H3K36me2_H2AS129ph,0.39129881400036304,-0.11956648658794755
H3K9ac_H3K79me3_H2AS129ph,0.6263072615871934,-0.11934896728769395
H3K9ac_H3K79me_H4K20me,0.47342328158362257,-0.1192830350980767
H3K79me_H3K4me_H3K36me2,0.5324733117931029,-0.11913132827440798
H3K18ac_H3K79me_H4K20me,0.5595633123833217,-0.11894292613692947
H3K56ac_H3K79me_H4K20me,0.4798794751555917,-0.11872806231263056
H3K18ac_H3S10ph_H4R3me2s,0.6140989154388183,-0.11870283999882325
H3K4ac_H3K36me2_H4R3me2s,0.8662580120545424,-0.1186820227365768
H2AK5ac_H3K36me2_H2AS129ph,0.48915289794589256,-0.11864494857329078
H3K18ac_H3K79me_H3K36me3,0.7934593509758372,-0.11854239142380507
H4K8ac_H3K36me2_H2AS129ph,0.3874463710439233,-0.11836278017891999
H3K9ac_H3K4me3_H3K79me3,0.853444353922697,-0.1183562675619374
H3K4me2_H3S10ph_H3K36me3,0.33188989065534,-0.11828558994438154
H3K79me_H3K36me2_H2AS129ph,0.3980347683531704,-0.11822050577511334
H3S10ph_H3K4me_H3K36me3,0.4822295073088032,-0.11810019994035947
H4K8ac_H4K20me_H3K36me2,0.6244392990316374,-0.11797375216203854
H4K12ac_H3K36me2_H3K36me3,0.8322897111667906,-0.11790027604006426
H3K23ac_H3K79me_H3K36me2,0.5618041621702243,-0.11779764432763606
H4K12ac_H3K36me2_H2AS129ph,0.3541918998122231,-0.11769211987333783
H3K4me3_H3S10ph_H4K20me,0.460896376610318,-0.11760065299490563
H3K14ac_H3K36me2_H2AS129ph,0.6733914917510244,-0.11748250898914492
H3K9ac_H3S10ph_H3K36me3,0.4456382452009411,-0.11735927241347
H3K14ac_H3K36me_H2AS129ph,0.4820216192996156,-0.11728428107058875
H3K4me_H3K36me_H3K36me3,0.847797902639396,-0.11701111298795652
H3K56ac_H3K79me_H3K36me2,0.5300364541916149,-0.1169214922541908
H4K8ac_H3K4me2_H4K20me,0.5459736819331589,-0.11680523380121599
H3K4me2_H4K16ac_H3K79me3,0.45116806303884793,-0.11666540035060358
H4K5ac_H4K16ac_H3K36me3,0.618185481560797,-0.11665748859638647
H4K8ac_H4K20me_H3K36me,0.5979925073892307,-0.1166319185059681
H3K4me_H3K36me3_H2AS129ph,0.681755351943881,-0.11651732150360772
H3K4me3_H3K4me_H3K36me2,1.1591428147350697,-0.11650648638265437
H4K5ac_H3K4me2_H3K36me3,0.7301771478050139,-0.11616920719738566
H3K4me3_H3S10ph_H3K36me2,0.4812594363552414,-0.11611929738822013
H4K20me_H3K36me3_H2AS129ph,0.5842303639112352,-0.11598359787634571
H3K4ac_H3K36me2_H3K36me3,0.9689293809297297,-0.11593688962753745
H3K4me2_H3K36me3_H4R3me2s,0.9617525371751583,-0.11585764978631019
H4K8ac_H3K23ac_H2AS129ph,0.7032032431819921,-0.115617055853523
H3K23ac_H3K36me2_H3K36me3,0.952521779638607,-0.11561342597860325
Htz1_H3K4me_H2AS129ph,0.37438077873017583,-0.115478276017285
H3K14ac_H3S10ph_H4R3me2s,0.5309187456450672,-0.11539367210619211
H4K8ac_H3K79me_H2AS129ph,0.4261780572891567,-0.11538696994013975
H4K5ac_H4R3me2s_H2AS129ph,0.6044888265372546,-0.11537638883127421
H4K8ac_H4K20me_H2AS129ph,0.2899958169088155,-0.11530707736659629
H4K12ac_H3K23ac_H2AS129ph,0.669749237091791,-0.11522140676238912
H3K9ac_H3K4me3_H4K16ac,0.6565451259561694,-0.1150217894352501
H2AK5ac_H3K79me3_H2AS129ph,0.5452557934892397,-0.11493962776286537
H4K5ac_H3K14ac_H2AS129ph,0.7424496526185482,-0.1148472520883832
H4K12ac_H3K4ac_H2AS129ph,0.6864238458297809,-0.11473154974282807
H3K27ac_H3K4me_H3K36me3,0.6519729990508587,-0.11464165303401685
H4K8ac_H4K20me_H4R3me2s,0.9676225576919784,-0.11455246984678347
H3K4me3_H3S10ph_H4K16ac,0.2522030359219265,-0.114444463176131
H4K8ac_H3K4ac_H2AS129ph,0.7599454585227932,-0.11436955572587237
H3K4me2_H3K79me_H4R3me2s,0.3621683184521416,-0.1141865341626982
H3K9ac_H3K4me_H4K16ac,0.6131952319398604,-0.11415958557049599
H4K5ac_H3K4me3_H3K4me,0.9618874883780926,-0.114129319679936
H3K79me_H3K4me_H4R3me2s,0.5688625399669611,-0.11407497417744494
H3K4ac_H3K4me3_H3K36me3,1.1518104210597802,-0.11406559867467436
H4K12ac_H3K36me_H4R3me2s,0.7110532405743992,-0.11385234392129284
H3K4ac_H3K4me_H3K36me2,0.7396876890617445,-0.11367144737251067
H3K18ac_H4K20me_H4K16ac,0.7853224692782188,-0.11362753097782452
H4K5ac_H3K36me_H4R3me2s,0.7632459599402264,-0.11353065597285017
H2AK5ac_H3K4me2_H3K79me3,0.7318857258070306,-0.11349299975364602
H4K5ac_H3K4me2_H4K20me,0.5423969108615161,-0.11340341411541743
H3K18ac_H3S10ph_H3K4me,0.4942830137335843,-0.11318358392474437
H3K4me2_H3K36me_H4R3me2s,0.4530169431212414,-0.11316542424550846
H3K4me3_H3K79me_H4K16ac,0.2909738792157217,-0.11314134635169815
H4K5ac_H3K4me3_H3K36me3,0.8524730550327799,-0.11300857121498886
H3K4me3_H3K36me3_H4R3me2s,1.1418008118259557,-0.11300537271049826
