,tc_value,mmi_value
H4K5ac_H4K16ac_H4R3me2s,1.0146333940598495,-0.30665174295404185
H3K23ac_H3K4me2_H3K4me,1.2430846317311168,-0.30623635201881605
H3K4me3_H3K4me2_H4K20me,1.6091929305111066,-0.30598981313130835
H3K18ac_H3K79me_H3K36me3,1.0167667398467088,-0.3051878071671368
H3K4me3_H3K36me3_H4R3me2s,1.3722809284414534,-0.3046357422806576
H3K14ac_H3K36me2_H3K36me3,1.2398144361583778,-0.3044174731004201
H3K4me3_H3K4me2_H4K16ac,1.333468615664808,-0.30292992938080054
H3K4me3_H3S10ph_H3K79me3,0.5381320896193813,-0.3028354208196742
H3K14ac_H3K79me_H3K4me,0.7872197919405615,-0.3014174231484166
H3K14ac_H3K4me3_H3K79me3,1.6635113135003827,-0.30123243174873693
H3K23ac_H3K4me3_H3K79me,1.166028316999558,-0.3010869413287658
H4K8ac_H3K36me2_H4R3me2s,0.9571911901629271,-0.3002981315749409
H3K4me2_H4K16ac_H4R3me2s,0.7657263028801591,-0.3000930054927924
H3K4me3_H3K79me_H2AS129ph,0.7359732199768256,-0.29990319916870334
H4K12ac_H3K4me3_H3K36me3,1.0502032552975837,-0.2996951982073188
H3K79me_H4K20me_H3K79me3,0.9676797110623756,-0.29933226864633156
H3K4me2_H3K79me3_H2AS129ph,0.6555184160737308,-0.29793757860876013
H3K4ac_H3K4me3_H4K16ac,0.9954675833904911,-0.29769296349753915
H3K18ac_H3K4me2_H4K20me,1.2666561066284547,-0.29734109688587473
H2AK5ac_H3K4me2_H3K36me3,1.0988199683050865,-0.2973156585354726
H3K9ac_H3K4me2_H3K4me,0.984385015857649,-0.29658104054226975
H3K4me2_Htz1_H2AS129ph,0.5587167904878338,-0.2963880042159168
H3K4me3_H3S10ph_H4R3me2s,0.6056476850418999,-0.2946463299929931
H3K18ac_H3K36me_H3K36me3,1.0176339628783513,-0.29431804829836494
H3K4me3_Htz1_H3K36me2,0.8636059535384035,-0.2937901346303775
H3K4me3_H4R3me2s_H2AS129ph,0.8543192282431757,-0.2935435176567083
H3K4ac_H4K16ac_H3K79me3,0.8281571422243399,-0.29341557170590704
H3K4me_H3K36me3_H2AS129ph,0.8928507426469068,-0.2931424124152784
H3K9ac_H3K4me3_H3K79me3,1.0628506832477314,-0.2928511822460287
H3K18ac_H3K4me2_H4K16ac,1.0061377267210432,-0.2927400726116005
H3K9ac_H3K4me3_H3K79me,0.8815908475208865,-0.29251018402758433
H3K18ac_H3K36me_H2AS129ph,0.7372380854925478,-0.2922793696517747
H3K14ac_Htz1_H2AS129ph,0.7386892617682861,-0.2914122641930774
H3K4me3_H3K79me_H4R3me2s,0.6876081992901142,-0.2912892638264637
H3K4me3_H3K36me_H2AS129ph,0.7401069127107789,-0.2908084699150013
H3K4ac_H3K79me_H2AS129ph,0.7071933321294424,-0.29047421610783886
H3K4me2_H4R3me2s_H2AS129ph,0.605690086478134,-0.290250147803345
H3K14ac_H3K36me2_H3K79me3,1.0178999437560439,-0.29008263872225903
H4K8ac_H3K4me2_H3K36me3,0.9924106314792631,-0.2898785497952545
H3K18ac_H3K4me2_H3K79me,0.9973459712507573,-0.2896447490762686
H3K18ac_H3K4me3_H4K16ac,1.356822313083299,-0.2892817986972034
H4K5ac_H3K4me2_H2AS129ph,0.668641968281225,-0.28904661174668433
H3K4me3_H3K36me_H3K79me3,0.732481807576951,-0.2888591298177019
H4K8ac_H3K4me2_H3K4me,0.9575753456514597,-0.28854075118177747
H3K4me2_H3K79me_H2AS129ph,0.5863617824969207,-0.28807451247994464
H3K4ac_H3K79me_H3K4me,0.7071385384723676,-0.28805236297293746
H4K5ac_H3K4me2_H3K4me,0.9510788910389358,-0.287991904650422
H3K14ac_H3K4me2_H3K79me,1.0418529978055027,-0.2877633945351654
H3K27ac_H4K16ac_H4R3me2s,0.875041391267322,-0.2875393605575738
H3K4me3_H3K36me2_H4K16ac,0.9238981173534206,-0.28735525086518443
H4K12ac_H3K36me3_H2AS129ph,0.7775599207403907,-0.28707527632149876
H4K5ac_H3K4me2_H3K36me3,0.9300774290435427,-0.2870734205938703
H3K56ac_H3K36me3_H2AS129ph,0.8422691339961936,-0.2868212782278263
H3K4ac_H3K4me2_H3K79me3,0.9331108425383761,-0.28668826466431696
H3K14ac_H3K79me3_H2AS129ph,0.7874346542132997,-0.28626496069000495
H3K4me3_Htz1_H3K79me3,0.8321145361675644,-0.2861761534624385
H3K14ac_H3K4me2_H4K20me,1.1957639122516834,-0.2859848036799786
H4K8ac_H3K36me2_H3K36me3,1.0825073891689705,-0.28561419606436544
H3K4me2_H3K79me_H3K36me3,0.7824903138361723,-0.2853670690070924
H3K18ac_H4K16ac_H3K79me3,0.7626997566053131,-0.2850034040374734
H3K4me3_H4K16ac_H2AS129ph,0.6758546382117601,-0.2848468731723912
H3K18ac_H3S10ph_H3K79me3,0.6097301212195116,-0.28469434612669
H4K16ac_H3K36me3_H2AS129ph,0.62479833548465,-0.2846375832985295
H3K4ac_H3K4me2_H2AS129ph,0.8344856523505193,-0.2844825752995632
H3K4me3_H3K36me2_H2AS129ph,0.944685094014794,-0.28379835973400347
H4K5ac_H3K4me3_H3K79me,0.7410441494106443,-0.28312595453651923
H3K4ac_H3K4me_H3K36me3,1.116372640319291,-0.2829911041727584
H2AK5ac_H3K4me3_H3K79me,0.9972128045865212,-0.2829650593308983
H3K14ac_H3K4me2_H4K16ac,1.0001957631289997,-0.2829526685708075
H4K8ac_H3K4me3_H3K79me,0.8053479551481573,-0.282372464071889
H2AK5ac_H3K4me3_H2AS129ph,1.1168387764592111,-0.28189456409164215
H4K8ac_H3K4me2_H2AS129ph,0.6925779254544135,-0.281807957903478
H3K4me3_H3K4me_H4R3me2s,1.3238120928084793,-0.280981827402643
H4K8ac_H3K4me3_H3K4me,1.1333872213356422,-0.28095234320543483
H3K4ac_H3K79me3_H2AS129ph,0.8319548307616813,-0.28094677317365324
H3K4me2_H3K36me_H3K36me3,0.7791053733811104,-0.2806390910393013
H3K4me2_H3K36me3_H4R3me2s,1.1582823213018134,-0.2802512462462108
H3K4me3_H3K4me2_H3K79me3,1.3813893837936,-0.2802500031506039
H4K5ac_H3K4me3_H3K79me3,0.9377920858901483,-0.27986518813771966
H3K4ac_H3K4me2_H4K20me,0.9012225448912137,-0.2798216521356842
H3K14ac_H3K4me2_H2AS129ph,1.09737734010276,-0.27969915596327155
H3K4ac_Htz1_H2AS129ph,0.7049427188073896,-0.2796252206566514
H4K8ac_H3K4me_H2AS129ph,0.5559915516721254,-0.27950217435041225
H2AK5ac_H3K4me_H2AS129ph,0.659581358926614,-0.27920127732111766
H4K12ac_H3K4me2_H2AS129ph,0.6262154545492873,-0.27892326601431705
H4K8ac_H4K16ac_H3K36me3,0.8162103622842398,-0.2786347567193612
H3K23ac_H3K4me3_H4K16ac,1.0891684711426244,-0.2785307157004553
H3K4me2_H3K4me_H2AS129ph,0.8945264409163318,-0.27845502138948675
H3K4ac_H3K36me2_H2AS129ph,0.7516726382759717,-0.2784402542408646
H3K27ac_H3K4me3_H3K36me3,0.8723664544896046,-0.27781755753189863
H4K8ac_H3K4me3_H3K79me3,0.9841744792812648,-0.27763989583620585
H4K8ac_H3K4me3_H4K16ac,0.6617808689826727,-0.2771034458334576
H3K4me2_H3S10ph_H3K36me3,0.51567787187523,-0.2765135346684797
H2AK5ac_H3K4me3_H3K79me3,1.1893787763626698,-0.27649808983416335
H3K14ac_H3K79me_H2AS129ph,0.6821501636066838,-0.27649587786903673
H4K12ac_H3K4me2_H3K4me,0.9058979303177779,-0.27613017405152007
H3K4me3_H3S10ph_H3K4me,0.8837631730514648,-0.27601440647699604
H3K18ac_H3K4me_H2AS129ph,0.9251560460799535,-0.2759282299534931
H3S10ph_H3K36me3_H2AS129ph,0.48127164553425317,-0.2752728022111448
H2AK5ac_H3K4me2_H2AS129ph,0.7760059937781261,-0.27506594251772754
H3K27ac_H3K4me3_H2AS129ph,0.8161707244928742,-0.27500625513292576
H3K9ac_H3K79me_H2AS129ph,0.6555348262713068,-0.27486698824112565
H3K4me3_Htz1_H3K36me3,1.009525405068846,-0.27475632406317096
H4K5ac_H3K4me_H2AS129ph,0.5869972225706519,-0.2744007965061872
H4K8ac_H3K4me3_H3K36me,0.7712304310811842,-0.27432166703275307
H3K56ac_H3K4me3_H3K79me,0.9020932764239795,-0.2740542424464074
H3K4ac_H3S10ph_H3K36me3,0.7131741151595161,-0.2737538307850542
H3K14ac_H3S10ph_H3K36me3,0.6776073787772763,-0.2735922988507564
H3K79me_H3K36me2_H4R3me2s,0.6270292380443578,-0.273300256981571
H3K4me3_Htz1_H4K16ac,0.4998309663978979,-0.2732566611368572
H3K4me2_H3K36me_H2AS129ph,0.5904191937481968,-0.27314030850963356
H3K9ac_Htz1_H2AS129ph,0.6331296261944424,-0.27313776990003547
H3K4ac_H3K36me2_H3K36me3,1.1624446891388622,-0.2729245475026474
H3K18ac_H4K16ac_H2AS129ph,0.6380837167209386,-0.27282632475726487
H3K18ac_H3K27ac_H3K4me,1.2171433382773955,-0.27197365272803964
H3K4me3_H4K20me_H3K79me3,0.9557688659892314,-0.2715758225288081
H3K14ac_H3K36me2_H2AS129ph,0.8600477743958308,-0.271555261327439
H3K23ac_H3K4me3_H3K36me3,1.413322216392233,-0.2704260643099001
H2AK5ac_H3K4me3_H3K36me3,1.349842609268192,-0.2700557991978858
H3K56ac_H4K16ac_H3K36me3,0.8096681533422228,-0.269851288444265
H3K9ac_H3K4me3_H4K16ac,0.842676582275633,-0.2696657902045132
H3K14ac_H3K4me_H2AS129ph,0.8363891713497829,-0.2695949839453782
H4K8ac_H3K4me3_H3K36me2,0.9514621907785159,-0.26956524098334533
H3K4ac_H3K4me_H2AS129ph,0.7124159378840211,-0.2693684108663952
H3K23ac_H3K4me2_H2AS129ph,0.8960401408091734,-0.26913303050458026
H3K4me3_H4K20me_H3K36me3,1.0132695710029935,-0.2682625881068059
H3K4me3_Htz1_H3K79me,0.6277132033451807,-0.26799712080156723
H4K8ac_H3K36me2_H2AS129ph,0.5646048485208688,-0.26788656758409424
H3K4me2_H4K20me_H3K36me3,0.8134375026400367,-0.2677724813958182
H3K23ac_H3K79me_H3K4me,0.6612156476804589,-0.2674857005056346
H4K5ac_H3K4me3_H3K4me,1.1472854163132773,-0.2674749198890751
H3K18ac_H3K4me_H4K16ac,0.8738941645697036,-0.26713106769236283
H4K12ac_H3K4me_H2AS129ph,0.535257253688382,-0.2670196424185711
H4K5ac_H3K36me2_H2AS129ph,0.5686815500420437,-0.26696888677843944
H3K18ac_H3K36me2_H4R3me2s,1.1494038245546943,-0.2667993670492219
H3K14ac_H4K16ac_H3K79me3,0.6958271006275751,-0.26625665959871725
H3K9ac_H4K16ac_H3K79me3,0.8264435650442685,-0.2657101169910838
H3K23ac_Htz1_H2AS129ph,0.6400840828592642,-0.26559412414831485
H4K5ac_H3K4me3_H3K36me2,0.9437147473030265,-0.2655548456297758
H3K4me2_H4K20me_H4R3me2s,0.9924351183283022,-0.26548428020344517
H3K18ac_Htz1_H3K36me2,0.9246862317341193,-0.2652352433988199
H4K5ac_H3K4me3_H4K16ac,0.661434216556863,-0.2650373629418219
H3K36me2_H4R3me2s_H2AS129ph,0.6391516239171509,-0.2647094749063701
H4K12ac_H3K4me3_H3K79me,0.7249429713594981,-0.2646573533265535
H3K18ac_H3K27ac_H2AS129ph,1.0815811750583944,-0.2645500632314519
H3K9ac_H3K79me3_H2AS129ph,0.8035570956934315,-0.2642274874998627
H3K23ac_H3K4me3_H3K79me3,1.2612565449556854,-0.2640778889533202
H3K9ac_H3S10ph_H3K36me3,0.620029627229389,-0.2633191131063839
H3K18ac_H3K4me2_H2AS129ph,1.1060380601994808,-0.263299266533501
H3K4me3_H3S10ph_H3K36me2,0.657370897119101,-0.26322439285934074
H3K23ac_H3K79me_H2AS129ph,0.6018521071945422,-0.263092606548593
H4K12ac_H3K4me2_H3K36me3,0.8826686264888437,-0.2627976810717847
H3K23ac_H3K4me_H3K36me3,1.0681476739885944,-0.2626447484825043
H3K4me2_H3K36me2_H3K79me3,0.991263218860345,-0.2622123700475196
H2AK5ac_H3K36me2_H2AS129ph,0.6617877618063979,-0.2619771230385801
H3K27ac_H4K16ac_H3K36me3,0.7118431821703801,-0.2614314332121097
H3K14ac_H4K20me_H4K16ac,0.8725418243860013,-0.26126345050390043
H3K4ac_H3K4me_H4K16ac,0.745907044784138,-0.2610854216155527
H3K4me3_H3K36me2_H4R3me,0.7773252719906747,-0.2610597351037587
H3K23ac_H3K4me_H2AS129ph,0.7094548419523292,-0.2610144353485939
H4K5ac_H3K4me3_H3K36me,0.751283242204094,-0.2604800152190503
H3K4me3_H3S10ph_H2AS129ph,0.6035232772041859,-0.26044028329174296
H3K56ac_H3K79me_H2AS129ph,0.6631156884685687,-0.260425121012414
H3K4me3_H3K36me_H4R3me2s,0.7445995447901108,-0.26041857351338216
H3K9ac_H3K4me2_H2AS129ph,0.6948478349429692,-0.2602552070470736
H4K8ac_H3K79me3_H2AS129ph,0.7572211639082305,-0.259997971185566
H4K8ac_H3K4me_H3K36me3,1.009797367725593,-0.259086826708252
H3K4me2_H4K16ac_H3K79me3,0.6196044816400477,-0.2587496107104119
H4K20me_H3K36me3_H2AS129ph,0.7563509830880619,-0.25855736577305066
H3K23ac_H3K36me2_H3K36me3,1.129006966945468,-0.25851866994018735
H3K4me3_H4R3me_H2AS129ph,0.6656789722900207,-0.25836078529526496
H3K27ac_H3K4me2_H2AS129ph,0.6189395130535154,-0.25808204346775554
H3K4ac_H3K4me3_H2AS129ph,1.1841144720596866,-0.25789046643697233
H3S10ph_H3K4me_H3K36me3,0.649278828259396,-0.25785695281297727
H4K12ac_H3K36me2_H2AS129ph,0.5187735324820331,-0.25758566018899387
H3K4ac_H3K4me2_H3K79me,0.8009541407941256,-0.25750917751826563
H4K8ac_H3K14ac_H2AS129ph,0.940992000905986,-0.2573838416697427
H3K4ac_H3K4me2_H4K16ac,0.7622602423672458,-0.2573594894727531
H4K8ac_H4R3me2s_H2AS129ph,0.7505250680698996,-0.257230423609661
H3K9ac_H3K79me_H3K36me2,0.6447378119738296,-0.2571947020738534
H3K9ac_H3K4me3_H3K36me2,1.0820343042776077,-0.2569884432299592
H3K14ac_H3K4me3_H4K16ac,1.4030491073071243,-0.25697052477916493
H3K4me2_H4K16ac_H2AS129ph,0.5716971724926498,-0.25689084286356056
H3K18ac_H3K4me3_H3S10ph,1.3122285810352032,-0.2566984593259427
H3K4me3_H3K4me_H3K36me2,1.3321980405863414,-0.2564936459091971
H3K79me_H4K16ac_H4R3me2s,0.6632472066824473,-0.2563193785557907
H3K23ac_H3K36me2_H2AS129ph,0.7435902392256644,-0.25611820959494125
H3K4me3_H3K79me_H3K79me3,0.8426407150696953,-0.2557208300283129
H4K5ac_H3K4me3_H3S10ph,0.5975803398312127,-0.2557005310082179
H3K18ac_H3S10ph_H3K36me2,0.6462073244633917,-0.2556667820633649
H2AK5ac_H3K79me3_H2AS129ph,0.7141923314879222,-0.25563290740279854
H3K56ac_H3K4me2_H3K4me,0.9678163481482152,-0.25551697283267316
H3K4me3_H3K79me_H4K16ac,0.45886298624706967,-0.2554468040165325
H3K4me_H3K36me2_H3K36me3,1.163148393188056,-0.25543569100909735
H3K4me2_H3K4me_H4R3me,0.8609351402854166,-0.25530218085038037
H3K27ac_H3K36me3_H2AS129ph,0.6207323232908699,-0.25514274886243093
H3K9ac_H3K4me2_H3K79me3,0.7640141570156018,-0.25501452711049666
H3K18ac_H3S10ph_H2AS129ph,0.5530952449509261,-0.25486091592816784
H3K18ac_H3K4me3_H3K36me,1.4276849603300281,-0.25482502586464584
H3K18ac_H3S10ph_H3K4me,0.6665531033155432,-0.2542849494030346
H3K23ac_H3K79me3_H2AS129ph,0.7029701760167555,-0.25423046238424973
H3K9ac_H3K4me3_H3S10ph,0.7191408113511599,-0.253830433782289
H4K5ac_H3K79me3_H2AS129ph,0.7111703063577544,-0.25382336887895995
H4K8ac_H3K4me3_H3S10ph,0.5991501850640049,-0.2537058424645213
H4K8ac_H4K16ac_H3K79me3,0.782647074355264,-0.25317586493170197
H4K12ac_H3K4me3_H3K79me3,0.8884670145934095,-0.25304278580602535
H3K79me_H4R3me2s_H2AS129ph,0.5334880581698211,-0.2530086153736484
H3K4ac_H3K79me_H3K36me2,0.7412206153248277,-0.25256848408238497
H3K18ac_H3S10ph_H4R3me2s,0.7767006493747246,-0.25227409318461014
H3K4me2_H3K79me_H3K4me,0.7527026725543049,-0.25212755020767474
H3K14ac_H3K4me_H3K36me2,1.1037233772597599,-0.25211091917316786
H3K36me3_H4R3me_H2AS129ph,0.8850385774474816,-0.2518504877007004
H3K18ac_Htz1_H4K16ac,0.6063023526408529,-0.2517678553435445
H3K14ac_H3K36me2_H4R3me2s,1.0848884685339293,-0.2516697421728935
H3K36me2_H3K36me3_H2AS129ph,0.8237440167835679,-0.25160623446225117
H4K12ac_H3K4me3_H4K16ac,0.6059024248789804,-0.25157504849851264
H3K18ac_H4R3me2s_H2AS129ph,0.965274174798818,-0.25154269689609876
H3K14ac_H3K36me_H2AS129ph,0.6443551924992956,-0.2510879565396511
H3K9ac_H3K79me_H3K4me,0.6296234253851036,-0.2507149628142731
H3K4ac_H4K16ac_H4R3me,0.7070872988509134,-0.2506606985361639
H3K23ac_H3S10ph_H3K36me3,0.636851118857523,-0.25060792314813973
H3K4ac_H3K4me3_H3K36me,1.0381250244486626,-0.250404793147343
H3K4me3_H3S10ph_H4K16ac,0.41404822438705224,-0.2503775053963384
H4K8ac_H3K4me_H3K36me2,0.7332079532662945,-0.25022390632589264
H3K9ac_H3K36me2_H2AS129ph,0.6687099186012908,-0.25020122849779014
H3K4me3_H3S10ph_H3K36me,0.4331447429242097,-0.25011050737315266
H3K4ac_H3K36me_H2AS129ph,0.6361741973185602,-0.24968397267492293
H3K56ac_H3K4me2_H3K36me3,0.8747382679775484,-0.24964156189318132
H2AK5ac_H3K4me2_H3K79me3,0.8966565309811187,-0.2495826536806156
H3K18ac_H3K4me_H3K36me2,1.1103989813421222,-0.24940193012195166
H4K12ac_H4K16ac_H3K36me3,0.7357911414766303,-0.249250302702114
H4K8ac_H3K18ac_H3K4me,1.0825014633050607,-0.24920664689788374
Htz1_H4R3me2s_H2AS129ph,0.662127010627831,-0.24914939228179023
H3K14ac_H3K79me_H3K36me2,0.7959844131937395,-0.2491026200120796
H3K4me3_H3K4me2_H4R3me2s,1.443131731747071,-0.2489962746001524
H3K4me3_H3K79me_H3K4me,0.9167974589503558,-0.24888163970960164
Htz1_H3K4me_H2AS129ph,0.535198971732612,-0.24869189009465664
H3K79me_H3K36me2_H2AS129ph,0.555051304719564,-0.24861531059525532
H3K18ac_H4R3me_H2AS129ph,0.6920444053763717,-0.2484218407305967
H3K23ac_H3K4me2_H3K79me3,0.9163393145816592,-0.2480705399445462
H3K18ac_H3K4me2_H3K36me,1.0109106147396023,-0.24801166269781838
H3K4me3_Htz1_H3K36me,0.6272799809313199,-0.2472839637626052
H4K12ac_H3K4me3_H3K36me2,0.8950993304412957,-0.24723142651922458
H3K4ac_H3K4me_H3K36me2,0.9057342526685765,-0.24716294719192788
H4K5ac_H4K16ac_H3K36me3,0.7767274893812157,-0.24705448511969763
H2AK5ac_H3K4me2_H4K20me,0.913274559328972,-0.24688117623983175
H2AK5ac_H3K79me_H2AS129ph,0.529013207186324,-0.246829657029064
H3K4me3_Htz1_H3S10ph,0.4522362061408014,-0.24676376141144019
H4K12ac_H3K4me3_H3K36me,0.712481829695836,-0.24645747997584166
H3K36me_H3K36me3_H2AS129ph,0.7707104486890479,-0.24590842317231143
H4K12ac_H3K14ac_H2AS129ph,0.885490887507034,-0.2458805357509597
H2AK5ac_H4K16ac_H3K36me3,0.7975137015270022,-0.24573511767521694
