,H3K79me1,H3K79me3,H4K5ac,H2BK12ac,H4K91ac,H3K9me2,H4K16ac,H3K4me1,H3K27me1,H3R2me1,H3K27me2,H3K79me2,H3K4ac,H3K23ac,H3K27ac,H3K4me3,H3K36me3,H2AK9ac,H3K36ac,H3K9me1,H3K9ac,H3R2me2,H4K20me1,H3K27me3,H3K14ac,H2BK5me1,H4K8ac,H2BK5ac,H4K12ac,H2BK20ac,H3K18ac,H3K9me3,H2AK5ac,H3K4me2,H3K36me1,H4K20me3,H2BK120ac
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K9me3,0.05559810613588656,0.1444341810781662,0.2947795544151681,0.19993870022722948,0.2326551122736582,,0.12196102325137215,,0.08325558499927954,0.07457772773817517,0.06121498582774798,0.03745925885046297,0.22587411309435446,0.06379713553526756,0.4048430858541838,,0.21313423094006545,0.09524662240128379,0.28495310940669505,,0.3855010622711941,0.07140820598895647,0.33755461848423707,0.06470006218859581,0.048917142470219055,,0.37824026973969094,0.2698508736635947,0.25442792855909246,0.25890741860142974,0.40917993973873124,,0.07248172425417376,,0.054513865259804284,0.15821924156233358,0.3184750221125494
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me1,0.0887024924763864,0.12882259640830007,0.4096596273219131,0.2869512660818643,0.36847337856475093,,0.18790699591766646,,,0.12726982683673072,0.11427750695904848,0.05478731726200525,0.31633140366249,0.14396661494226315,0.53493584742575,,0.22198790256704726,0.14083680923917186,0.38698308905884815,,0.5250665088351489,0.09563513028853521,0.42719910240375114,0.09281534010149883,0.10976811270098707,,0.48067302986275884,0.37636989544073884,0.364567143405381,0.35594091890951773,0.5177141031963952,,0.13662856107688448,,0.12720871039564052,0.1013250872135476,0.4266042505747212
H2AZ_H3K27me2,0.0493704216031885,0.08422586228487461,0.29194258440610454,0.19436171011222392,0.2285194111126465,,0.11431984638310588,,,0.08459192352261091,,0.029586373331662585,0.21217879405175388,0.061886515309487855,0.40135540098235545,,0.16566510410407886,0.0912415054286102,0.27992694052598743,,0.40082840252006946,0.05968427519254238,0.33025447377070627,0.07192447070213603,0.052391300219801984,,0.3751354325505769,0.27282927249499167,0.2419781107531378,0.24422633655666282,0.395110973653928,,0.07363892078915235,,0.06210206261896101,0.06732572987707108,0.3058791793650304
H2AZ_H3K27me2,0.0493704216031885,0.08422586228487461,0.29194258440610454,0.19436171011222392,0.2285194111126465,,0.11431984638310588,,,0.08459192352261091,,0.029586373331662585,0.21217879405175388,0.061886515309487855,0.40135540098235545,,0.16566510410407886,0.0912415054286102,0.27992694052598743,,0.40082840252006946,0.05968427519254238,0.33025447377070627,0.07192447070213603,0.052391300219801984,,0.3751354325505769,0.27282927249499167,0.2419781107531378,0.24422633655666282,0.395110973653928,,0.07363892078915235,,0.06210206261896101,0.06732572987707108,0.3058791793650304
H2AZ_H3K27me2,0.0493704216031885,0.08422586228487461,0.29194258440610454,0.19436171011222392,0.2285194111126465,,0.11431984638310588,,,0.08459192352261091,,0.029586373331662585,0.21217879405175388,0.061886515309487855,0.40135540098235545,,0.16566510410407886,0.0912415054286102,0.27992694052598743,,0.40082840252006946,0.05968427519254238,0.33025447377070627,0.07192447070213603,0.052391300219801984,,0.3751354325505769,0.27282927249499167,0.2419781107531378,0.24422633655666282,0.395110973653928,,0.07363892078915235,,0.06210206261896101,0.06732572987707108,0.3058791793650304
H2AZ_H3K27me2,0.0493704216031885,0.08422586228487461,0.29194258440610454,0.19436171011222392,0.2285194111126465,,0.11431984638310588,,,0.08459192352261091,,0.029586373331662585,0.21217879405175388,0.061886515309487855,0.40135540098235545,,0.16566510410407886,0.0912415054286102,0.27992694052598743,,0.40082840252006946,0.05968427519254238,0.33025447377070627,0.07192447070213603,0.052391300219801984,,0.3751354325505769,0.27282927249499167,0.2419781107531378,0.24422633655666282,0.395110973653928,,0.07363892078915235,,0.06210206261896101,0.06732572987707108,0.3058791793650304
H2AZ_H3K27me2,0.0493704216031885,0.08422586228487461,0.29194258440610454,0.19436171011222392,0.2285194111126465,,0.11431984638310588,,,0.08459192352261091,,0.029586373331662585,0.21217879405175388,0.061886515309487855,0.40135540098235545,,0.16566510410407886,0.0912415054286102,0.27992694052598743,,0.40082840252006946,0.05968427519254238,0.33025447377070627,0.07192447070213603,0.052391300219801984,,0.3751354325505769,0.27282927249499167,0.2419781107531378,0.24422633655666282,0.395110973653928,,0.07363892078915235,,0.06210206261896101,0.06732572987707108,0.3058791793650304
