,H3K36me2,H4K8ac,H3K4ac,H3K27ac,H3K36me3,H3K4me,H4R3me,H3K79me3,H3K14ac,H2AK5ac,H3K18ac,H3K4me3,H4K16ac,H3K36me,H3K9ac,H4K20me,Htz1,H3K23ac,H3K56ac,H3S10ph,H4R3me2s,H2AS129ph,H3K79me,H3K4me2
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3S10ph,0.3502182146631423,,,,0.5754486178361873,0.32408966773112446,0.4119258548192324,0.4619828857482631,,,,,0.2641652447022427,0.3111755579830451,,0.25651777552778654,,,,,0.542317943305628,0.28030260581688893,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H3K4me,0.6905809351499865,,,,0.9207209875407578,,0.6142175938209302,0.7450113498601656,,,,,0.5382980631421912,0.5480921386347255,,0.9949422643607893,,,,,0.8626642473407742,0.5249191266953499,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H4K20me,0.696269424136359,,,,0.80057702103033,,0.6284006532176711,0.6737094150989229,,,,,0.5985647101359053,0.6676258372371535,,,,,,,0.985667046785327,0.40348215032209644,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me,0.8413029648044894,,,,0.8616243142936071,,0.5904613697777101,0.6975208964136161,,,,,0.5536749787921114,,,,,,,,0.8181182004858236,0.47075960554031226,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H3K36me2,,,,,0.9775474408069105,,0.6212873798551524,0.7665925647297147,,,,,0.6232255244248801,,,,,,,,0.8455154618292866,0.5099934429926556,,
H4K12ac_H4K16ac,,,,,0.726597714083626,,0.6159796202550485,0.6648569848812098,,,,,,,,,,,,,0.9451109648654583,0.3816668224462525,,
H4K12ac_H4K16ac,,,,,0.726597714083626,,0.6159796202550485,0.6648569848812098,,,,,,,,,,,,,0.9451109648654583,0.3816668224462525,,
H4K12ac_H4K16ac,,,,,0.726597714083626,,0.6159796202550485,0.6648569848812098,,,,,,,,,,,,,0.9451109648654583,0.3816668224462525,,
H4K12ac_H4K16ac,,,,,0.726597714083626,,0.6159796202550485,0.6648569848812098,,,,,,,,,,,,,0.9451109648654583,0.3816668224462525,,
H4K12ac_H4K16ac,,,,,0.726597714083626,,0.6159796202550485,0.6648569848812098,,,,,,,,,,,,,0.9451109648654583,0.3816668224462525,,
H4K12ac_H3K79me3,,,,,1.5285791439368808,,0.9136413730630331,,,,,,,,,,,,,,1.188738451969936,0.6560014096142215,,
H4K12ac_H3K79me3,,,,,1.5285791439368808,,0.9136413730630331,,,,,,,,,,,,,,1.188738451969936,0.6560014096142215,,
H4K12ac_H3K79me3,,,,,1.5285791439368808,,0.9136413730630331,,,,,,,,,,,,,,1.188738451969936,0.6560014096142215,,
H4K12ac_H3K79me3,,,,,1.5285791439368808,,0.9136413730630331,,,,,,,,,,,,,,1.188738451969936,0.6560014096142215,,
H4K12ac_H3K36me3,,,,,,,0.9874307665729454,,,,,,,,,,,,,,1.264620177619653,0.7710865211608713,,
H4K12ac_H3K36me3,,,,,,,0.9874307665729454,,,,,,,,,,,,,,1.264620177619653,0.7710865211608713,,
H4K12ac_H3K36me3,,,,,,,0.9874307665729454,,,,,,,,,,,,,,1.264620177619653,0.7710865211608713,,
H4K12ac_H4R3me2s,,,,,,,1.1035032168561933,,,,,,,,,,,,,,,0.6815551209636403,,
H4K12ac_H4R3me2s,,,,,,,1.1035032168561933,,,,,,,,,,,,,,,0.6815551209636403,,
H4K12ac_H4R3me,,,,,,,,,,,,,,,,,,,,,,0.5043746720166862,,
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K4ac,0.9783922842707469,,,1.3099452406726453,1.2296557981450338,0.9280930064048576,0.9625770008081762,1.0900813616242857,1.9954215457226372,1.6462918810054656,1.9978501178620505,1.3646123745766072,0.8379992682723252,0.9074029819712646,2.021802996359426,0.8539503176101313,0.9870959843542799,1.9649126223607283,2.05657603731912,0.7374613300126924,1.2114736083709445,0.9194332244802421,0.9062404139703872,1.0649380092361547
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
H4K8ac_H3K23ac,0.964174689793472,,,1.2929164566943498,1.1738728691219116,0.9180091361346019,0.9114374082962637,1.026221930505347,2.084654764658108,1.6312794194715856,2.005505761010049,1.406029998721749,0.7657197730330694,0.8520588927995121,1.574349983590288,0.8357555475046237,0.9308862300472605,,1.5628843845574796,0.6999122910012545,1.136616501934876,0.8528054048961948,0.8352081256709578,1.0952070409225563
